id,set,human_score,pos_4
8863,4,0,8
8864,4,0,8
8865,4,3,19
8866,4,2,8
8867,4,2,17
8868,4,1,7
8869,4,0,12
8870,4,2,8
8871,4,1,4
8872,4,2,15
8873,4,2,12
8874,4,0,3
8875,4,1,3
8876,4,2,25
8877,4,0,10
8878,4,1,9
8879,4,2,9
8880,4,1,3
8881,4,3,11
8882,4,1,6
8883,4,1,12
8884,4,1,5
8885,4,3,13
8886,4,1,5
8887,4,2,11
8888,4,2,12
8889,4,1,12
8890,4,2,10
8891,4,3,17
8892,4,1,6
8893,4,2,6
8894,4,1,5
8895,4,3,19
8896,4,2,15
8897,4,1,11
8898,4,2,8
8899,4,0,3
8900,4,2,15
8901,4,0,3
8902,4,3,25
8903,4,3,24
8904,4,2,11
8905,4,2,18
8906,4,2,12
8907,4,0,5
8908,4,1,9
8909,4,2,22
8910,4,1,7
8911,4,3,24
8912,4,1,7
8913,4,1,12
8914,4,2,23
8915,4,2,10
8916,4,0,18
8917,4,0,6
8918,4,1,20
8919,4,3,13
8920,4,0,2
8921,4,2,17
8922,4,2,20
8923,4,3,18
8924,4,2,11
8925,4,1,10
8926,4,1,3
8927,4,0,9
8928,4,1,10
8929,4,1,6
8930,4,0,14
8931,4,3,9
8932,4,1,3
8933,4,2,13
8934,4,1,9
8935,4,2,26
8936,4,1,5
8937,4,1,12
8938,4,1,8
8939,4,3,12
8940,4,2,15
8941,4,3,17
8942,4,1,6
8943,4,1,4
8944,4,1,13
8945,4,2,13
8946,4,3,11
8947,4,0,11
8948,4,3,19
8949,4,0,3
8950,4,1,14
8951,4,2,11
8952,4,1,7
8953,4,1,5
8954,4,3,12
8955,4,3,15
8956,4,1,4
8957,4,2,7
8958,4,0,5
8959,4,3,16
8960,4,1,6
8961,4,1,10
8962,4,2,15
8963,4,1,10
8964,4,0,5
8965,4,2,10
8966,4,1,8
8967,4,2,10
8968,4,2,4
8969,4,2,12
8970,4,1,9
8971,4,1,10
8972,4,2,10
8973,4,3,20
8974,4,3,17
8975,4,0,2
8976,4,0,6
8977,4,2,11
8978,4,0,5
8979,4,3,20
8980,4,1,7
8981,4,3,29
8982,4,1,9
8983,4,2,9
8984,4,1,3
8985,4,1,6
8986,4,2,18
8987,4,2,7
8988,4,2,22
8989,4,1,4
8990,4,3,22
8991,4,0,3
8992,4,0,6
8993,4,0,5
8994,4,0,4
8995,4,2,9
8996,4,2,14
8997,4,1,7
8998,4,3,20
8999,4,1,5
9000,4,1,5
9001,4,2,15
9002,4,2,8
9003,4,2,15
9004,4,3,16
9005,4,3,16
9006,4,3,14
9007,4,2,16
9008,4,2,12
9009,4,2,11
9010,4,1,8
9011,4,2,16
9012,4,1,13
9013,4,1,7
9014,4,2,22
9015,4,1,13
9016,4,3,21
9017,4,2,9
9018,4,2,8
9019,4,3,19
9020,4,0,3
9021,4,2,10
9022,4,2,14
9023,4,1,5
9024,4,1,9
9025,4,1,2
9026,4,2,10
9027,4,3,26
9028,4,1,5
9029,4,2,21
9030,4,0,4
9031,4,1,8
9032,4,1,4
9033,4,1,15
9034,4,2,22
9035,4,3,30
9036,4,0,5
9037,4,3,13
9038,4,1,4
9039,4,2,14
9040,4,3,10
9041,4,0,3
9042,4,2,24
9043,4,2,8
9044,4,1,33
9045,4,0,5
9046,4,1,16
9047,4,1,3
9048,4,0,3
9049,4,2,10
9050,4,1,10
9051,4,2,12
9052,4,3,13
9053,4,2,11
9054,4,1,5
9055,4,1,12
9056,4,0,12
9057,4,2,14
9058,4,3,22
9059,4,0,5
9060,4,3,23
9061,4,3,20
9062,4,0,3
9063,4,1,4
9064,4,1,10
9065,4,1,7
9066,4,1,11
9067,4,1,10
9068,4,1,6
9069,4,3,20
9070,4,1,5
9071,4,2,12
9072,4,0,11
9073,4,1,9
9074,4,3,24
9075,4,3,17
9076,4,0,2
9077,4,1,8
9078,4,1,6
9079,4,2,12
9080,4,1,8
9081,4,2,5
9082,4,2,13
9083,4,2,14
9084,4,2,16
9085,4,2,15
9086,4,1,1
9087,4,1,4
9088,4,2,11
9089,4,2,29
9090,4,1,4
9091,4,2,11
9092,4,0,2
9093,4,1,14
9094,4,1,5
9095,4,2,9
9096,4,2,19
9097,4,1,6
9098,4,3,18
9099,4,1,1
9100,4,1,8
9101,4,1,5
9102,4,1,4
9103,4,2,14
9104,4,2,15
9105,4,1,11
9106,4,3,17
9107,4,1,7
9108,4,0,2
9109,4,0,8
9110,4,2,19
9111,4,2,13
9112,4,2,19
9113,4,1,6
9114,4,3,34
9115,4,2,7
9116,4,2,19
9117,4,2,17
9118,4,2,14
9119,4,1,7
9121,4,2,9
9122,4,2,20
9123,4,1,4
9124,4,0,8
9125,4,0,5
9126,4,1,8
9127,4,2,12
9128,4,1,13
9129,4,1,3
9130,4,0,6
9131,4,1,14
9132,4,3,18
9133,4,2,28
9134,4,3,23
9135,4,2,10
9136,4,1,10
9137,4,0,3
9138,4,3,17
9139,4,1,9
9140,4,0,13
9141,4,1,6
9142,4,1,7
9143,4,1,4
9144,4,1,9
9145,4,2,12
9146,4,1,11
9147,4,2,14
9148,4,1,6
9149,4,2,19
9150,4,1,4
9151,4,1,10
9152,4,2,17
9153,4,2,12
9154,4,1,8
9155,4,0,5
9156,4,2,8
9157,4,1,3
9158,4,3,27
9159,4,0,6
9160,4,0,6
9161,4,3,15
9162,4,1,5
9163,4,2,21
9164,4,3,16
9165,4,2,12
9166,4,2,12
9167,4,3,23
9168,4,2,19
9169,4,0,3
9170,4,3,23
9171,4,2,12
9172,4,1,4
9173,4,0,0
9174,4,1,13
9175,4,3,21
9176,4,1,2
9177,4,1,14
9178,4,2,8
9179,4,0,5
9180,4,1,9
9181,4,0,12
9182,4,2,13
9183,4,1,8
9184,4,1,8
9185,4,1,11
9186,4,1,3
9187,4,2,6
9188,4,3,16
9189,4,1,4
9190,4,3,20
9191,4,1,10
9192,4,1,10
9193,4,2,8
9194,4,1,6
9195,4,1,20
9196,4,1,5
9197,4,1,14
9198,4,2,22
9199,4,3,31
9200,4,1,10
9201,4,1,9
9202,4,0,8
9203,4,0,3
9204,4,2,9
9205,4,1,21
9206,4,1,4
9207,4,0,3
9208,4,2,17
9209,4,1,3
9210,4,1,5
9211,4,2,14
9212,4,2,15
9213,4,1,4
9214,4,1,15
9215,4,2,11
9216,4,1,11
9217,4,3,16
9218,4,1,3
9219,4,2,11
9220,4,3,16
9221,4,1,4
9222,4,2,18
9223,4,2,24
9224,4,2,9
9225,4,1,7
9226,4,0,3
9227,4,2,12
9228,4,2,10
9229,4,2,19
9230,4,2,10
9231,4,1,5
