id,set,human_score,pos_34
2,1,9,0
3,1,7,0
4,1,10,0
5,1,8,0
6,1,8,0
7,1,10,0
8,1,10,0
9,1,9,0
10,1,9,0
11,1,8,0
12,1,8,0
13,1,7,0
14,1,6,0
15,1,6,0
16,1,12,0
17,1,8,0
18,1,8,0
19,1,4,0
20,1,6,0
21,1,8,0
22,1,3,0
23,1,10,0
24,1,11,1
25,1,8,0
26,1,9,0
27,1,4,0
28,1,9,0
29,1,9,0
30,1,8,0
31,1,10,0
32,1,10,0
33,1,6,0
34,1,8,0
35,1,9,0
36,1,10,0
37,1,12,0
38,1,8,0
39,1,10,0
40,1,7,0
41,1,2,0
42,1,8,0
43,1,6,0
44,1,8,0
45,1,8,0
46,1,8,0
47,1,8,0
48,1,11,0
49,1,6,0
50,1,5,0
51,1,9,0
52,1,7,0
53,1,8,0
54,1,10,0
55,1,8,0
56,1,10,0
57,1,9,0
58,1,7,0
59,1,8,0
60,1,4,0
61,1,8,0
62,1,8,0
63,1,8,0
64,1,7,0
65,1,9,0
66,1,9,0
67,1,8,0
68,1,9,0
69,1,7,0
70,1,12,0
71,1,10,0
72,1,10,0
73,1,8,0
74,1,7,0
75,1,8,0
76,1,8,0
77,1,10,0
78,1,10,0
79,1,10,0
80,1,8,0
81,1,8,0
82,1,8,0
83,1,7,0
84,1,6,0
85,1,10,0
86,1,8,0
87,1,10,0
88,1,9,0
89,1,6,0
90,1,7,0
91,1,8,0
92,1,11,0
93,1,11,0
94,1,8,0
95,1,10,0
96,1,7,0
97,1,8,0
98,1,11,0
99,1,8,0
100,1,7,0
101,1,10,0
102,1,8,0
103,1,9,0
104,1,10,0
105,1,9,0
106,1,11,0
107,1,10,0
108,1,8,0
109,1,8,0
110,1,6,0
111,1,11,0
112,1,9,0
113,1,8,0
114,1,8,0
115,1,9,0
116,1,4,0
117,1,8,0
118,1,12,0
119,1,10,0
120,1,8,0
121,1,8,0
122,1,9,0
123,1,10,0
124,1,7,0
125,1,5,0
126,1,8,0
127,1,9,0
128,1,9,0
129,1,10,0
130,1,10,0
131,1,10,0
132,1,11,0
133,1,10,0
134,1,10,0
135,1,7,0
136,1,9,0
137,1,7,0
138,1,10,0
139,1,7,0
140,1,9,0
141,1,10,0
142,1,10,0
143,1,7,0
144,1,9,0
145,1,10,0
146,1,6,0
147,1,12,0
148,1,9,0
149,1,8,0
150,1,8,0
151,1,8,0
152,1,6,0
153,1,9,0
154,1,12,0
155,1,10,0
156,1,8,0
157,1,9,0
158,1,9,0
159,1,10,0
160,1,8,0
161,1,10,0
162,1,12,0
163,1,8,0
164,1,8,0
165,1,9,0
166,1,10,0
167,1,8,0
168,1,9,0
169,1,6,0
170,1,8,0
171,1,8,0
172,1,8,0
173,1,8,0
174,1,8,0
175,1,8,0
176,1,10,0
177,1,8,0
178,1,8,0
179,1,8,0
180,1,10,0
181,1,10,0
182,1,8,0
183,1,8,0
184,1,8,0
185,1,8,0
186,1,8,0
187,1,5,0
188,1,9,0
189,1,6,0
190,1,10,0
191,1,8,0
192,1,11,0
193,1,8,0
