id,set,human_score,pos_6
17834,7,15,1
17836,7,13,3
17837,7,15,2
17838,7,17,5
17839,7,13,9
17840,7,23,0
17841,7,16,8
17842,7,18,1
17843,7,12,13
17844,7,10,3
17845,7,16,14
17846,7,19,4
17847,7,17,5
17849,7,14,2
17850,7,12,2
17851,7,16,5
17852,7,17,9
17853,7,16,2
17854,7,21,6
17856,7,14,6
17857,7,18,6
17858,7,24,9
17859,7,17,7
17860,7,16,5
17861,7,16,9
17862,7,9,2
17863,7,6,2
17864,7,10,2
17865,7,17,15
17867,7,16,9
17868,7,15,3
17869,7,11,4
17870,7,19,4
17871,7,24,7
17872,7,18,7
17873,7,16,14
17874,7,20,11
17875,7,12,7
17876,7,19,9
17878,7,10,4
17879,7,7,2
17880,7,16,5
17881,7,12,9
17882,7,12,7
17883,7,20,14
17884,7,24,7
17885,7,9,9
17886,7,9,7
17887,7,20,6
17888,7,16,8
17889,7,8,13
17890,7,15,3
17891,7,20,2
17892,7,17,3
17893,7,18,2
17894,7,13,1
17896,7,12,19
17897,7,20,6
17898,7,16,3
17899,7,24,16
17900,7,16,4
17901,7,10,5
17902,7,17,16
17903,7,12,4
17904,7,17,4
17905,7,8,11
17906,7,22,6
17908,7,24,2
17909,7,21,6
17910,7,19,8
17911,7,19,9
17912,7,12,7
17913,7,16,5
17914,7,12,6
17915,7,15,4
17916,7,9,8
17917,7,8,5
17918,7,14,4
17919,7,23,10
17920,7,14,0
17921,7,10,11
17922,7,17,4
17923,7,21,6
17924,7,24,10
17926,7,21,13
17927,7,6,3
17928,7,12,8
17930,7,21,10
17931,7,24,7
17932,7,24,13
17933,7,15,2
17935,7,14,3
17936,7,9,8
17937,7,9,2
17938,7,9,7
17939,7,22,11
17940,7,8,0
17941,7,15,5
17942,7,20,1
17943,7,10,7
17944,7,18,7
17945,7,18,5
17946,7,14,3
17947,7,23,7
17949,7,6,9
17950,7,11,5
17951,7,9,2
17952,7,21,7
17953,7,16,5
17954,7,11,6
17955,7,20,5
17957,7,8,5
17959,7,7,1
17961,7,17,6
17962,7,14,1
