id,set,human_score,pos_22
8863,4,0,7
8864,4,0,3
8865,4,3,3
8866,4,2,1
8867,4,2,4
8868,4,1,0
8869,4,0,5
8870,4,2,7
8871,4,1,7
8872,4,2,13
8873,4,2,20
8874,4,0,6
8875,4,1,1
8876,4,2,7
8877,4,0,2
8878,4,1,7
8879,4,2,11
8880,4,1,1
8881,4,3,6
8882,4,1,4
8883,4,1,6
8884,4,1,4
8885,4,3,5
8886,4,1,5
8887,4,2,3
8888,4,2,9
8889,4,1,15
8890,4,2,3
8891,4,3,1
8892,4,1,10
8893,4,2,6
8894,4,1,5
8895,4,3,8
8896,4,2,5
8897,4,1,3
8898,4,2,19
8899,4,0,0
8900,4,2,22
8901,4,0,3
8902,4,3,12
8903,4,3,15
8904,4,2,7
8905,4,2,9
8906,4,2,10
8907,4,0,4
8908,4,1,8
8909,4,2,17
8910,4,1,8
8911,4,3,12
8912,4,1,6
8913,4,1,6
8914,4,2,18
8915,4,2,6
8916,4,0,13
8917,4,0,3
8918,4,1,8
8919,4,3,3
8920,4,0,6
8921,4,2,21
8922,4,2,10
8923,4,3,9
8924,4,2,9
8925,4,1,5
8926,4,1,6
8927,4,0,5
8928,4,1,12
8929,4,1,9
8930,4,0,10
8931,4,3,10
8932,4,1,2
8933,4,2,7
8934,4,1,7
8935,4,2,15
8936,4,1,4
8937,4,1,3
8938,4,1,2
8939,4,3,6
8940,4,2,9
8941,4,3,11
8942,4,1,7
8943,4,1,7
8944,4,1,6
8945,4,2,3
8946,4,3,4
8947,4,0,8
8948,4,3,8
8949,4,0,6
8950,4,1,10
8951,4,2,6
8952,4,1,9
8953,4,1,4
8954,4,3,5
8955,4,3,8
8956,4,1,2
8957,4,2,6
8958,4,0,5
8959,4,3,12
8960,4,1,9
8961,4,1,7
8962,4,2,9
8963,4,1,12
8964,4,0,3
8965,4,2,5
8966,4,1,4
8967,4,2,15
8968,4,2,3
8969,4,2,13
8970,4,1,6
8971,4,1,10
8972,4,2,7
8973,4,3,10
8974,4,3,5
8975,4,0,3
8976,4,0,5
8977,4,2,8
8978,4,0,6
8979,4,3,14
8980,4,1,10
8981,4,3,12
8982,4,1,5
8983,4,2,5
8984,4,1,0
8985,4,1,5
8986,4,2,6
8987,4,2,2
8988,4,2,4
8989,4,1,4
8990,4,3,19
8991,4,0,6
8992,4,0,3
8993,4,0,3
8994,4,0,3
8995,4,2,9
8996,4,2,18
8997,4,1,1
8998,4,3,10
8999,4,1,4
9000,4,1,8
9001,4,2,15
9002,4,2,3
9003,4,2,3
9004,4,3,15
9005,4,3,1
9006,4,3,15
9007,4,2,9
9008,4,2,7
9009,4,2,6
9010,4,1,1
9011,4,2,12
9012,4,1,6
9013,4,1,4
9014,4,2,12
9015,4,1,12
9016,4,3,12
9017,4,2,8
9018,4,2,6
9019,4,3,15
9020,4,0,2
9021,4,2,0
9022,4,2,2
9023,4,1,4
9024,4,1,4
9025,4,1,3
9026,4,2,5
9027,4,3,17
9028,4,1,2
9029,4,2,12
9030,4,0,8
9031,4,1,7
9032,4,1,2
9033,4,1,10
9034,4,2,11
9035,4,3,14
9036,4,0,7
9037,4,3,11
9038,4,1,3
9039,4,2,11
9040,4,3,5
9041,4,0,4
9042,4,2,10
9043,4,2,5
9044,4,1,17
9045,4,0,3
9046,4,1,4
9047,4,1,2
9048,4,0,1
9049,4,2,9
9050,4,1,5
9051,4,2,5
9052,4,3,7
9053,4,2,8
9054,4,1,9
9055,4,1,19
9056,4,0,6
9057,4,2,4
9058,4,3,8
9059,4,0,3
9060,4,3,14
9061,4,3,16
9062,4,0,1
9063,4,1,5
9064,4,1,12
9065,4,1,3
9066,4,1,13
9067,4,1,6
9068,4,1,2
9069,4,3,12
9070,4,1,4
9071,4,2,5
9072,4,0,4
9073,4,1,12
9074,4,3,11
9075,4,3,3
9076,4,0,0
9077,4,1,6
9078,4,1,6
9079,4,2,10
9080,4,1,5
9081,4,2,5
9082,4,2,6
9083,4,2,9
9084,4,2,11
9085,4,2,5
9086,4,1,1
9087,4,1,11
9088,4,2,10
9089,4,2,12
9090,4,1,3
9091,4,2,8
9092,4,0,1
9093,4,1,9
9094,4,1,2
9095,4,2,8
9096,4,2,15
9097,4,1,3
9098,4,3,6
9099,4,1,8
9100,4,1,4
9101,4,1,0
9102,4,1,3
9103,4,2,6
9104,4,2,9
9105,4,1,13
9106,4,3,13
9107,4,1,1
9108,4,0,0
9109,4,0,2
9110,4,2,8
9111,4,2,10
9112,4,2,15
9113,4,1,5
9114,4,3,8
9115,4,2,13
9116,4,2,5
9117,4,2,11
9118,4,2,7
9119,4,1,8
9121,4,2,5
9122,4,2,2
9123,4,1,6
9124,4,0,7
9125,4,0,7
9126,4,1,3
9127,4,2,7
9128,4,1,7
9129,4,1,3
9130,4,0,4
9131,4,1,13
9132,4,3,13
9133,4,2,12
9134,4,3,7
9135,4,2,6
9136,4,1,4
9137,4,0,2
9138,4,3,9
9139,4,1,5
9140,4,0,6
9141,4,1,7
9142,4,1,3
9143,4,1,4
9144,4,1,4
9145,4,2,8
9146,4,1,9
9147,4,2,11
9148,4,1,5
9149,4,2,16
9150,4,1,5
9151,4,1,6
9152,4,2,15
9153,4,2,13
9154,4,1,5
9155,4,0,2
9156,4,2,7
9157,4,1,3
9158,4,3,12
9159,4,0,5
9160,4,0,7
9161,4,3,5
9162,4,1,2
9163,4,2,7
9164,4,3,14
9165,4,2,5
9166,4,2,10
9167,4,3,12
9168,4,2,7
9169,4,0,1
9170,4,3,25
9171,4,2,5
9172,4,1,4
9173,4,0,0
9174,4,1,8
9175,4,3,4
9176,4,1,3
9177,4,1,2
9178,4,2,1
9179,4,0,2
9180,4,1,8
9181,4,0,7
9182,4,2,8
9183,4,1,7
9184,4,1,6
9185,4,1,4
9186,4,1,3
9187,4,2,10
9188,4,3,8
9189,4,1,2
9190,4,3,10
9191,4,1,6
9192,4,1,3
9193,4,2,9
9194,4,1,9
9195,4,1,15
9196,4,1,5
9197,4,1,4
9198,4,2,23
9199,4,3,11
9200,4,1,5
9201,4,1,11
9202,4,0,6
9203,4,0,6
9204,4,2,9
9205,4,1,17
9206,4,1,3
9207,4,0,3
9208,4,2,7
