id,set,human_score,pos_4
17834,7,15,11
17836,7,13,10
17837,7,15,11
17838,7,17,30
17839,7,13,16
17840,7,23,25
17841,7,16,10
17842,7,18,11
17843,7,12,26
17844,7,10,10
17845,7,16,13
17846,7,19,14
17847,7,17,25
17849,7,14,19
17850,7,12,17
17851,7,16,14
17852,7,17,22
17853,7,16,11
17854,7,21,11
17856,7,14,16
17857,7,18,18
17858,7,24,17
17859,7,17,18
17860,7,16,15
17861,7,16,13
17862,7,9,7
17863,7,6,4
17864,7,10,9
17865,7,17,16
17867,7,16,18
17868,7,15,28
17869,7,11,14
17870,7,19,7
17871,7,24,38
17872,7,18,18
17873,7,16,21
17874,7,20,26
17875,7,12,17
17876,7,19,19
17878,7,10,11
17879,7,7,1
17880,7,16,10
17881,7,12,21
17882,7,12,3
17883,7,20,27
17884,7,24,28
17885,7,9,13
17886,7,9,2
17887,7,20,17
17888,7,16,22
17889,7,8,10
17890,7,15,6
17891,7,20,4
17892,7,17,16
17893,7,18,3
17894,7,13,4
17896,7,12,26
17897,7,20,8
17898,7,16,25
17899,7,24,51
17900,7,16,16
17901,7,10,8
17902,7,17,21
17903,7,12,6
17904,7,17,14
17905,7,8,3
17906,7,22,10
17908,7,24,31
17909,7,21,22
17910,7,19,12
17911,7,19,13
17912,7,12,10
17913,7,16,9
17914,7,12,9
17915,7,15,10
17916,7,9,12
17917,7,8,12
17918,7,14,18
17919,7,23,21
17920,7,14,5
17921,7,10,17
17922,7,17,12
17923,7,21,15
17924,7,24,27
17926,7,21,33
17927,7,6,13
17928,7,12,19
17930,7,21,17
17931,7,24,20
17932,7,24,37
17933,7,15,13
17935,7,14,10
17936,7,9,2
17937,7,9,4
17938,7,9,33
17939,7,22,31
17940,7,8,6
17941,7,15,10
17942,7,20,13
17943,7,10,9
17944,7,18,22
17945,7,18,17
17946,7,14,6
17947,7,23,35
17949,7,6,9
17950,7,11,7
17951,7,9,3
17952,7,21,14
17953,7,16,9
17954,7,11,14
17955,7,20,18
17957,7,8,12
17959,7,7,6
17961,7,17,16
17962,7,14,22
17963,7,22,27
17964,7,21,9
17965,7,12,16
17966,7,18,18
17967,7,12,19
17968,7,19,14
17969,7,16,10
17970,7,11,7
17971,7,18,26
17973,7,15,13
17974,7,17,9
17975,7,16,29
17976,7,9,14
17977,7,16,8
17978,7,9,5
17979,7,17,12
17980,7,24,21
17981,7,11,15
17982,7,9,4
17983,7,18,13
17984,7,18,14
17985,7,14,11
17986,7,17,30
17987,7,18,14
17988,7,15,6
17989,7,13,6
17990,7,11,17
17991,7,24,25
17992,7,7,2
17993,7,17,15
17996,7,11,7
17997,7,16,24
17998,7,17,14
18000,7,22,26
18001,7,12,5
18002,7,12,12
18004,7,16,12
18005,7,20,19
18006,7,16,20
18008,7,15,15
18011,7,8,11
18012,7,17,12
18013,7,13,24
18014,7,20,11
18015,7,14,20
18016,7,24,18
18017,7,17,17
18018,7,12,7
18019,7,20,27
18020,7,13,8
18021,7,16,10
18022,7,18,19
18023,7,12,15
18025,7,21,20
18026,7,19,12
18028,7,23,14
18029,7,17,13
18030,7,21,26
18031,7,9,8
18032,7,15,7
18033,7,12,4
18034,7,24,42
18035,7,16,7
18036,7,8,7
18037,7,13,5
18038,7,21,14
18039,7,16,11
18040,7,9,7
18041,7,17,4
18042,7,16,10
18043,7,7,7
18044,7,16,9
18045,7,19,25
18046,7,8,6
18047,7,22,22
18048,7,18,5
18049,7,18,21
18050,7,8,9
18051,7,18,15
18052,7,17,22
18053,7,24,18
18054,7,12,8
18055,7,16,11
18056,7,22,27
18057,7,14,7
18058,7,18,16
18060,7,8,8
18061,7,15,19
18062,7,17,16
18064,7,17,17
18065,7,14,16
18066,7,23,10
18067,7,17,4
18068,7,24,20
18070,7,20,8
18071,7,16,18
18072,7,15,13
18073,7,18,6
18074,7,17,15
18075,7,16,14
18076,7,13,19
18077,7,18,13
18078,7,19,12
18079,7,22,30
18080,7,8,21
18081,7,23,20
18082,7,14,11
18083,7,14,11
18084,7,15,16
18086,7,15,6
18087,7,19,11
18088,7,6,2
18089,7,21,20
18090,7,16,30
18091,7,7,2
18092,7,16,11
18093,7,14,9
18094,7,17,11
18095,7,15,18
18096,7,16,14
18097,7,17,4
18098,7,22,22
18099,7,17,13
18100,7,18,28
18102,7,13,5
18103,7,11,6
18105,7,17,14
18106,7,16,20
18107,7,13,17
18108,7,11,5
18109,7,8,1
18110,7,20,33
18112,7,17,7
18114,7,18,9
18115,7,15,11
18116,7,20,5
18117,7,19,22
18118,7,10,18
18119,7,16,28
18120,7,18,13
18121,7,14,13
18123,7,12,14
18124,7,15,13
18126,7,6,1
18127,7,18,28
18128,7,17,8
18129,7,13,12
18130,7,17,11
18131,7,15,13
18132,7,18,15
18133,7,13,5
18134,7,12,17
18135,7,12,14
18136,7,14,5
18137,7,15,10
18138,7,12,23
18140,7,18,14
18141,7,15,27
18142,7,21,33
18143,7,13,15
18144,7,16,8
18146,7,21,17
18147,7,16,15
18148,7,18,26
18149,7,10,6
18150,7,14,12
18151,7,16,20
18152,7,6,1
18153,7,24,28
18154,7,13,2
18156,7,18,8
18159,7,18,13
18160,7,23,13
18161,7,4,7
18162,7,19,21
18163,7,16,12
18164,7,19,21
18165,7,17,24
18166,7,17,12
18167,7,7,6
18168,7,17,16
18169,7,13,26
18170,7,14,18
18171,7,17,5
18172,7,23,23
18173,7,14,9
18174,7,23,22
18175,7,22,54
18177,7,13,6
18178,7,22,32
18179,7,5,4
18180,7,17,12
18181,7,17,12
18182,7,17,21
18183,7,16,14
18184,7,6,5
18185,7,13,11
18186,7,14,20
18187,7,21,29
18189,7,22,32
18190,7,14,13
18191,7,16,8
18192,7,20,15
18193,7,15,12
18194,7,13,17
18195,7,9,42
18196,7,8,17
18197,7,16,15
18198,7,20,16
18200,7,19,24
18201,7,21,14
18202,7,21,27
18203,7,7,1
18205,7,20,23
18206,7,16,6
18207,7,12,13
18208,7,17,8
18209,7,16,15
18210,7,18,15
18211,7,17,33
18212,7,14,17
18213,7,22,24
18215,7,8,16
18217,7,17,7
18218,7,16,17
18219,7,7,10
18220,7,21,20
18221,7,8,3
18222,7,24,18
18223,7,20,13
18225,7,19,16
18226,7,21,18
18227,7,18,19
18228,7,12,13
18229,7,24,18
18230,7,17,19
18231,7,23,18
18232,7,20,18
18233,7,10,11
18234,7,21,17
18235,7,18,32
18236,7,20,20
18237,7,18,10
18238,7,16,9
18239,7,7,4
18240,7,16,18
18241,7,20,18
18242,7,16,17
18243,7,24,52
18244,7,14,18
18245,7,9,8
18246,7,17,15
18247,7,10,15
18248,7,11,6
18249,7,13,19
18250,7,23,29
18251,7,11,11
18252,7,14,19
18253,7,12,3
18254,7,17,3
18255,7,20,22
18256,7,22,30
18257,7,20,27
18258,7,9,7
18259,7,9,9
18260,7,13,10
18261,7,20,2
18262,7,14,15
18263,7,11,10
18264,7,16,17
18265,7,15,10
18266,7,21,34
18267,7,11,5
18268,7,8,3
18269,7,14,6
18271,7,20,31
18272,7,11,12
18273,7,18,15
18275,7,20,17
18276,7,18,9
18277,7,18,15
18278,7,13,4
18279,7,23,29
18280,7,16,10
18281,7,24,20
18282,7,20,26
18283,7,20,21
18284,7,11,16
18285,7,16,10
18286,7,20,13
18287,7,18,14
18288,7,10,11
18289,7,17,11
18290,7,10,7
18291,7,22,22
18292,7,16,13
18293,7,11,10
18294,7,16,35
18295,7,16,9
18296,7,8,5
18297,7,21,26
18298,7,16,12
18300,7,13,19
18301,7,14,13
18302,7,16,37
18303,7,18,16
18304,7,13,14
18305,7,18,10
18306,7,10,6
18307,7,19,6
18308,7,12,29
18309,7,17,6
18310,7,7,13
18311,7,24,35
18312,7,21,27
18314,7,24,27
18317,7,16,16
18318,7,14,10
18319,7,24,42
18320,7,12,7
18321,7,14,7
18322,7,17,9
18324,7,24,22
18325,7,13,9
18326,7,11,22
18327,7,17,19
18329,7,14,20
18330,7,6,3
18331,7,10,8
18332,7,22,19
18333,7,16,15
18334,7,16,26
18335,7,16,28
18336,7,19,10
18337,7,21,22
18338,7,20,13
18339,7,24,29
18340,7,16,15
18341,7,22,11
18342,7,16,13
18343,7,13,16
18344,7,16,17
18345,7,19,11
18346,7,17,17
18347,7,14,4
18348,7,5,0
18349,7,19,18
18350,7,12,7
18352,7,17,8
18353,7,17,13
18354,7,11,2
18355,7,7,8
18356,7,17,13
18357,7,16,16
18358,7,15,8
18361,7,9,5
18362,7,24,22
18363,7,24,31
18364,7,14,4
18365,7,12,4
18366,7,16,15
18367,7,18,9
18368,7,15,17
18369,7,20,27
18370,7,8,2
18371,7,18,20
18373,7,14,6
18374,7,8,7
18375,7,8,5
18376,7,13,5
18377,7,24,33
18378,7,18,26
18379,7,11,8
18380,7,18,17
18381,7,20,9
18383,7,11,11
18384,7,13,9
18386,7,23,21
18387,7,17,16
18388,7,22,21
18389,7,17,25
18390,7,16,20
18391,7,19,23
18392,7,15,13
18393,7,20,17
18394,7,16,5
18395,7,24,19
18396,7,17,12
18398,7,19,18
18399,7,22,21
18401,7,18,18
18402,7,8,18
18403,7,12,5
18404,7,16,10
18405,7,14,10
18406,7,18,22
18407,7,21,14
18408,7,24,30
18409,7,14,8
18411,7,10,13
18412,7,14,14
18413,7,18,17
18414,7,8,4
18415,7,14,18
18416,7,19,6
18417,7,10,20
18418,7,18,10
18419,7,23,33
18421,7,14,14
18422,7,23,18
18423,7,18,20
18424,7,17,7
18426,7,10,7
18427,7,16,16
18428,7,14,14
18429,7,15,18
18430,7,19,15
18432,7,15,14
18433,7,19,8
18434,7,17,13
18435,7,18,4
18436,7,8,10
18438,7,22,11
18441,7,8,6
18442,7,23,17
18444,7,12,5
18445,7,9,21
18446,7,7,10
18448,7,19,44
18449,7,16,16
18450,7,20,14
18451,7,18,18
18453,7,16,8
18454,7,24,34
18455,7,7,4
18456,7,11,20
18458,7,21,9
18459,7,18,22
18460,7,15,3
18461,7,12,8
18463,7,6,15
18464,7,16,3
18465,7,18,17
18466,7,12,11
18467,7,21,31
18468,7,10,8
18471,7,20,30
18472,7,14,15
18473,7,24,22
18474,7,22,24
18475,7,18,23
18476,7,20,28
18477,7,22,31
18478,7,14,8
18479,7,23,27
18480,7,17,11
18481,7,9,3
18482,7,24,19
18484,7,12,5
18485,7,16,10
18488,7,9,5
18489,7,21,23
18490,7,14,8
18491,7,16,17
18492,7,17,14
18494,7,18,25
18495,7,16,19
18496,7,6,5
18497,7,18,26
18498,7,18,19
18499,7,24,38
18500,7,20,10
18501,7,9,6
18502,7,17,21
18503,7,16,12
18504,7,5,5
18505,7,13,7
18506,7,12,3
18507,7,22,17
18508,7,18,5
18509,7,11,5
18510,7,16,19
18511,7,7,7
18512,7,12,10
18513,7,17,5
18514,7,13,10
18515,7,24,21
18516,7,14,9
18517,7,14,25
18518,7,12,18
18519,7,16,12
18520,7,19,5
18521,7,20,13
18522,7,8,10
18523,7,21,21
18524,7,16,24
18525,7,21,16
18526,7,16,21
18527,7,14,7
18528,7,23,21
18529,7,10,21
18530,7,16,10
18531,7,9,9
18533,7,9,5
18534,7,20,22
18535,7,10,1
18536,7,24,28
18537,7,10,18
18538,7,18,20
18539,7,10,10
18540,7,16,3
18541,7,23,17
18542,7,23,19
18544,7,16,6
18545,7,12,16
18546,7,15,10
18547,7,9,4
18548,7,10,10
18549,7,20,30
18550,7,13,7
18551,7,9,5
18552,7,11,22
18553,7,11,24
18554,7,16,22
18556,7,20,40
18557,7,17,19
18558,7,23,28
18559,7,19,10
18560,7,23,36
18561,7,19,15
18562,7,19,25
18563,7,16,19
18564,7,15,8
18565,7,13,12
18566,7,24,13
18567,7,24,22
18569,7,22,17
18570,7,24,31
18571,7,13,18
18572,7,13,9
18573,7,22,12
18574,7,12,3
18575,7,15,3
18576,7,16,15
18577,7,18,16
18578,7,16,6
18579,7,18,16
18580,7,22,11
18581,7,19,14
18582,7,19,15
18583,7,17,4
18584,7,21,22
18586,7,11,11
18587,7,16,15
18588,7,23,26
18590,7,15,22
18591,7,24,38
18592,7,8,3
18593,7,22,26
18594,7,17,11
18595,7,11,5
18596,7,23,16
18597,7,18,29
18598,7,17,5
18599,7,20,29
18600,7,24,18
18601,7,17,26
18602,7,17,30
18603,7,16,4
18604,7,21,15
18605,7,22,12
18606,7,16,18
18607,7,17,16
18608,7,16,32
18609,7,11,15
18610,7,10,8
18611,7,14,13
18612,7,12,7
18613,7,16,15
18614,7,18,16
18615,7,17,10
18616,7,24,32
18617,7,21,27
18618,7,19,18
18619,7,18,13
18620,7,15,11
18621,7,12,7
18622,7,11,10
18624,7,17,9
18626,7,14,22
18627,7,17,7
18628,7,19,14
18629,7,16,14
18630,7,16,7
18631,7,24,26
18632,7,17,14
18633,7,11,9
18634,7,9,9
18635,7,14,10
18636,7,24,36
18637,7,21,8
18638,7,13,13
18639,7,14,6
18640,7,18,10
18641,7,17,24
18642,7,16,15
18643,7,15,13
18644,7,17,17
18645,7,9,2
18646,7,20,10
18647,7,18,17
18648,7,18,20
18649,7,18,37
18650,7,22,14
18651,7,21,13
18652,7,23,45
18653,7,23,16
18654,7,16,3
18655,7,21,7
18656,7,24,29
18657,7,23,24
18658,7,7,6
18659,7,14,17
18660,7,16,11
18661,7,17,12
18662,7,18,14
18663,7,16,11
18664,7,19,19
18666,7,14,22
18667,7,21,17
18668,7,20,31
18669,7,16,10
18670,7,13,14
18671,7,20,14
18672,7,17,16
18674,7,18,8
18675,7,14,40
18676,7,24,16
18677,7,17,15
18678,7,11,22
18680,7,8,4
18681,7,23,13
18682,7,22,29
18683,7,15,12
18684,7,17,15
18685,7,20,15
18686,7,18,17
18688,7,8,3
18689,7,8,13
18690,7,11,11
18691,7,22,35
18693,7,12,14
18694,7,20,16
18695,7,17,20
18696,7,20,9
18697,7,20,27
18698,7,13,15
18700,7,14,8
18701,7,24,20
18702,7,23,23
18703,7,14,15
18704,7,16,8
18705,7,20,17
18706,7,8,24
18707,7,20,24
18708,7,18,18
18709,7,19,22
18710,7,13,15
18711,7,10,12
18712,7,14,19
18713,7,12,15
18714,7,14,28
18715,7,20,14
18716,7,18,27
18717,7,12,25
18718,7,7,2
18719,7,8,9
18720,7,10,13
18721,7,15,25
18722,7,24,21
18723,7,16,16
18724,7,24,23
18725,7,20,22
18726,7,20,35
18727,7,9,22
18729,7,16,16
18730,7,18,23
18731,7,15,3
18732,7,16,15
18733,7,22,19
18734,7,4,7
18736,7,16,6
18737,7,15,2
18738,7,16,4
18739,7,8,4
18740,7,20,25
18741,7,24,33
18742,7,12,17
18743,7,9,12
18744,7,12,20
18745,7,18,7
18747,7,7,6
18748,7,16,23
18749,7,13,8
18750,7,6,0
18751,7,23,18
18752,7,14,3
18753,7,10,10
18754,7,18,18
18756,7,21,17
18757,7,17,11
18758,7,13,8
18759,7,23,31
18760,7,16,16
18761,7,20,26
18762,7,17,12
18763,7,16,6
18764,7,9,3
18765,7,18,33
18766,7,9,7
18767,7,13,21
18768,7,11,14
18769,7,12,6
18770,7,22,7
18771,7,21,25
18772,7,17,14
18773,7,14,20
18774,7,16,7
18775,7,24,24
18776,7,23,20
18777,7,13,8
18778,7,24,23
18779,7,18,10
18780,7,15,19
18781,7,12,16
18782,7,14,15
18783,7,9,13
18784,7,16,3
18785,7,8,5
18786,7,23,11
18787,7,16,22
18788,7,24,40
18789,7,19,12
18790,7,16,18
18791,7,23,14
18792,7,16,17
18793,7,24,16
18794,7,7,4
18795,7,10,6
18796,7,17,26
18797,7,10,5
18798,7,19,8
18799,7,20,14
18800,7,17,19
18801,7,17,8
18802,7,11,9
18803,7,15,3
18804,7,9,16
18805,7,19,9
18806,7,20,16
18807,7,7,4
18808,7,12,14
18809,7,24,21
18810,7,20,25
18811,7,19,16
18812,7,14,11
18813,7,10,19
18814,7,20,13
18815,7,17,17
18816,7,17,15
18817,7,20,16
18818,7,24,44
18819,7,16,13
18820,7,19,15
18821,7,23,22
18822,7,6,8
18823,7,16,8
18824,7,14,12
18825,7,21,32
18826,7,24,22
18827,7,16,38
18829,7,16,17
18830,7,13,4
18831,7,18,23
18832,7,24,18
18833,7,19,20
18834,7,17,10
18835,7,22,33
18836,7,17,8
18837,7,19,7
18839,7,22,17
18840,7,12,3
18841,7,15,5
18842,7,22,30
18843,7,17,20
18844,7,10,13
18845,7,16,10
18847,7,18,18
18848,7,24,17
18849,7,18,10
18851,7,21,39
18852,7,10,17
18853,7,23,30
18854,7,17,12
18855,7,14,11
18856,7,11,13
18857,7,24,52
18858,7,10,7
18859,7,6,7
18860,7,20,19
18861,7,17,15
18862,7,14,14
