id,set,human_score,pos_15
2978,2,4,29
2979,2,1,16
2980,2,2,17
2981,2,4,23
2982,2,4,23
2983,2,4,25
2984,2,5,42
2985,2,2,37
2986,2,4,31
2987,2,4,15
2988,2,3,17
2989,2,3,12
2990,2,5,30
2991,2,3,20
2992,2,3,6
2993,2,3,35
2994,2,4,37
2995,2,3,21
2996,2,1,10
2997,2,3,21
2998,2,3,13
2999,2,3,15
3000,2,3,11
3001,2,4,33
3002,2,3,28
3003,2,4,36
3004,2,4,17
3005,2,2,7
3006,2,3,9
3007,2,3,18
3008,2,4,28
3009,2,3,34
3010,2,3,12
3011,2,4,24
3012,2,3,15
3013,2,4,31
3014,2,4,23
3015,2,3,29
3016,2,3,19
3017,2,4,23
3018,2,3,17
3019,2,4,22
3020,2,4,44
3021,2,4,22
3022,2,4,28
3023,2,4,18
3024,2,4,37
3025,2,3,25
3026,2,4,16
3027,2,3,34
3028,2,5,32
3029,2,3,21
3030,2,4,41
3031,2,3,11
3032,2,4,24
3033,2,4,33
3034,2,4,48
3035,2,2,7
3036,2,3,18
3037,2,4,29
3038,2,2,8
3039,2,3,13
3040,2,3,23
3041,2,4,37
3042,2,4,20
3043,2,3,21
3044,2,3,9
3045,2,4,21
3046,2,3,16
3047,2,3,26
3048,2,3,38
3049,2,4,29
3050,2,2,22
3051,2,4,29
3052,2,4,24
3053,2,3,22
3054,2,3,35
3055,2,3,15
3056,2,3,30
3057,2,3,7
3058,2,3,26
3059,2,3,11
3060,2,4,40
3061,2,3,20
3062,2,3,26
3063,2,4,29
3064,2,3,27
3065,2,3,10
3066,2,1,1
3067,2,4,29
3068,2,2,9
3069,2,4,34
3070,2,3,24
3071,2,4,15
3072,2,4,26
3073,2,4,67
3074,2,4,38
3075,2,4,43
3076,2,3,17
3077,2,5,44
3078,2,3,31
3079,2,3,18
3080,2,4,22
3081,2,4,30
3082,2,3,22
3083,2,3,17
3084,2,3,37
3085,2,3,9
3086,2,2,4
3087,2,2,1
3088,2,3,18
3089,2,3,26
3090,2,3,28
3091,2,2,10
3092,2,3,6
3093,2,3,15
3094,2,4,17
3095,2,2,13
3096,2,1,7
3097,2,3,25
3098,2,3,14
3099,2,4,51
3100,2,3,25
3101,2,3,5
3102,2,3,21
3103,2,3,11
3104,2,5,38
3105,2,3,15
3106,2,4,47
3107,2,3,45
3108,2,3,16
3109,2,3,30
3110,2,3,20
3111,2,3,18
3112,2,3,21
3113,2,3,11
3114,2,4,35
3115,2,4,22
3116,2,3,15
3117,2,3,15
3118,2,2,6
3119,2,4,30
3120,2,3,41
3121,2,4,25
3122,2,4,28
3123,2,4,25
3124,2,4,15
3125,2,4,40
3126,2,4,40
3127,2,3,30
3128,2,4,30
3129,2,4,37
3130,2,4,26
3131,2,4,16
3132,2,3,28
3133,2,4,27
3134,2,4,30
3135,2,3,15
3136,2,4,24
3137,2,3,27
3138,2,4,24
3139,2,3,19
3140,2,4,30
3141,2,3,33
3142,2,4,30
3143,2,3,19
3144,2,4,19
3145,2,4,36
3146,2,3,16
3147,2,2,0
3148,2,3,10
3149,2,3,19
3150,2,4,41
3151,2,3,16
3152,2,4,30
3153,2,4,48
3154,2,3,20
3155,2,3,16
3156,2,4,18
3157,2,4,34
3158,2,2,13
3159,2,1,8
3160,2,3,22
3161,2,3,18
3162,2,4,23
3163,2,5,24
3164,2,3,18
3165,2,4,21
3166,2,4,29
3167,2,3,11
3168,2,4,27
3169,2,3,34
3170,2,3,27
3171,2,5,35
3172,2,4,39
3173,2,3,31
3174,2,3,20
3175,2,4,51
3176,2,4,25
3177,2,1,11
3178,2,4,11
3179,2,4,28
3180,2,3,39
3181,2,4,33
3182,2,2,19
3183,2,3,15
3184,2,3,29
3185,2,4,22
3186,2,2,18
3187,2,3,14
3188,2,3,19
3189,2,4,26
3190,2,4,34
3191,2,4,32
3192,2,3,18
3193,2,3,30
3194,2,3,37
3195,2,4,23
3196,2,4,27
3197,2,3,16
3198,2,2,22
3199,2,4,26
3200,2,4,41
3201,2,4,27
3202,2,5,41
3203,2,4,23
3204,2,3,35
3205,2,3,21
3206,2,4,34
3207,2,3,16
3208,2,4,15
3209,2,3,13
3210,2,4,39
3211,2,3,19
3212,2,4,35
3213,2,4,15
