id,set,human_score,pos_28
11827,5,2,6
11828,5,2,3
11829,5,3,1
11830,5,1,2
11831,5,3,1
11832,5,3,2
11833,5,3,1
11834,5,4,2
11835,5,3,4
11836,5,3,3
11837,5,1,1
11838,5,1,4
11839,5,1,0
11840,5,1,5
11841,5,2,1
11842,5,2,3
11843,5,4,2
11844,5,3,1
11845,5,2,5
11846,5,2,1
11847,5,4,4
11848,5,2,4
11849,5,2,0
11850,5,4,2
11851,5,2,0
11852,5,2,2
11853,5,2,0
11854,5,1,0
11855,5,3,3
11856,5,4,7
11857,5,4,1
11858,5,3,7
11859,5,2,2
11860,5,3,4
11861,5,3,2
11862,5,3,0
11863,5,3,1
11864,5,2,1
11865,5,3,1
11866,5,4,1
11867,5,2,2
11868,5,3,2
11869,5,3,1
11870,5,2,1
11871,5,1,0
11872,5,3,4
11873,5,3,0
11874,5,3,0
11875,5,3,1
11876,5,2,0
11877,5,2,0
11878,5,3,3
11879,5,2,0
11880,5,1,0
11881,5,3,2
11882,5,3,1
11883,5,3,4
11884,5,4,8
11885,5,2,0
11886,5,3,7
11887,5,2,2
11888,5,1,1
11889,5,2,1
11890,5,2,3
11891,5,3,1
11892,5,2,1
11893,5,3,3
11894,5,2,2
11895,5,3,0
11896,5,3,2
11897,5,3,4
11898,5,3,0
11899,5,3,0
11900,5,3,2
11901,5,3,4
11902,5,1,0
11903,5,1,0
11904,5,3,4
11905,5,3,2
11906,5,4,3
11907,5,2,1
11908,5,3,1
11909,5,2,3
11910,5,1,2
11911,5,3,3
11912,5,2,0
11913,5,2,2
11914,5,1,2
11915,5,2,0
11916,5,3,2
11917,5,2,3
11918,5,2,2
11919,5,1,0
11920,5,3,6
11921,5,3,4
11922,5,2,0
11923,5,2,1
11924,5,2,2
11925,5,2,5
11926,5,1,2
11927,5,2,0
11928,5,3,2
11929,5,2,9
11930,5,2,0
11931,5,3,0
11932,5,4,5
11933,5,3,8
11934,5,3,2
11935,5,1,0
11936,5,2,0
11937,5,4,5
11938,5,3,5
11939,5,3,2
11940,5,2,2
11941,5,3,0
11942,5,3,2
11943,5,3,1
11944,5,2,4
11945,5,4,2
11946,5,3,3
11947,5,2,1
11948,5,2,1
11949,5,3,2
11950,5,1,0
11951,5,3,6
11952,5,1,1
11953,5,1,0
11954,5,4,6
11955,5,1,0
11956,5,2,1
11957,5,4,2
11958,5,2,2
