id,set,human_score,pos_24
2978,2,4,36
2979,2,1,6
2980,2,2,16
2981,2,4,30
2982,2,4,25
2983,2,4,13
2984,2,5,25
2985,2,2,64
2986,2,4,22
2987,2,4,34
2988,2,3,23
2989,2,3,20
2990,2,5,32
2991,2,3,19
2992,2,3,5
2993,2,3,18
2994,2,4,49
2995,2,3,21
2996,2,1,8
2997,2,3,23
2998,2,3,19
2999,2,3,11
3000,2,3,14
3001,2,4,26
3002,2,3,36
3003,2,4,16
3004,2,4,11
3005,2,2,4
3006,2,3,13
3007,2,3,31
3008,2,4,31
3009,2,3,25
3010,2,3,12
3011,2,4,28
3012,2,3,16
3013,2,4,32
3014,2,4,17
3015,2,3,21
3016,2,3,22
3017,2,4,32
3018,2,3,37
3019,2,4,16
3020,2,4,40
3021,2,4,25
3022,2,4,16
3023,2,4,19
3024,2,4,42
3025,2,3,22
3026,2,4,32
3027,2,3,16
3028,2,5,36
3029,2,3,16
3030,2,4,23
3031,2,3,15
3032,2,4,30
3033,2,4,39
3034,2,4,35
3035,2,2,9
3036,2,3,17
3037,2,4,23
3038,2,2,5
3039,2,3,9
3040,2,3,36
3041,2,4,23
3042,2,4,11
3043,2,3,28
3044,2,3,14
3045,2,4,26
3046,2,3,12
3047,2,3,19
3048,2,3,34
3049,2,4,13
3050,2,2,11
3051,2,4,17
3052,2,4,25
3053,2,3,33
3054,2,3,34
3055,2,3,13
3056,2,3,17
3057,2,3,11
3058,2,3,20
3059,2,3,35
3060,2,4,30
3061,2,3,32
3062,2,3,21
3063,2,4,11
3064,2,3,29
3065,2,3,7
3066,2,1,9
3067,2,4,29
3068,2,2,5
3069,2,4,30
3070,2,3,24
3071,2,4,17
3072,2,4,71
3073,2,4,56
3074,2,4,20
3075,2,4,34
3076,2,3,16
3077,2,5,29
3078,2,3,29
3079,2,3,32
3080,2,4,35
3081,2,4,15
3082,2,3,18
3083,2,3,18
3084,2,3,29
3085,2,3,10
3086,2,2,4
3087,2,2,1
3088,2,3,12
3089,2,3,20
3090,2,3,29
3091,2,2,11
3092,2,3,18
3093,2,3,11
3094,2,4,21
3095,2,2,6
3096,2,1,10
3097,2,3,38
3098,2,3,11
3099,2,4,49
3100,2,3,26
3101,2,3,10
3102,2,3,6
3103,2,3,12
3104,2,5,32
3105,2,3,18
3106,2,4,33
3107,2,3,22
3108,2,3,8
3109,2,3,18
3110,2,3,8
3111,2,3,11
3112,2,3,21
3113,2,3,14
3114,2,4,41
3115,2,4,24
3116,2,3,3
3117,2,3,14
3118,2,2,8
3119,2,4,40
3120,2,3,30
3121,2,4,15
3122,2,4,25
3123,2,4,11
3124,2,4,28
3125,2,4,56
3126,2,4,30
3127,2,3,28
3128,2,4,35
3129,2,4,65
3130,2,4,31
3131,2,4,28
3132,2,3,29
3133,2,4,19
3134,2,4,32
3135,2,3,15
3136,2,4,25
3137,2,3,27
3138,2,4,17
3139,2,3,22
3140,2,4,30
3141,2,3,20
3142,2,4,48
3143,2,3,16
3144,2,4,18
3145,2,4,25
3146,2,3,14
3147,2,2,0
3148,2,3,10
3149,2,3,6
3150,2,4,23
3151,2,3,15
3152,2,4,21
3153,2,4,47
3154,2,3,14
3155,2,3,9
3156,2,4,19
3157,2,4,22
3158,2,2,15
3159,2,1,13
3160,2,3,27
3161,2,3,22
3162,2,4,19
3163,2,5,11
3164,2,3,19
3165,2,4,15
3166,2,4,31
3167,2,3,10
3168,2,4,24
3169,2,3,26
3170,2,3,11
3171,2,5,28
3172,2,4,46
3173,2,3,30
3174,2,3,13
3175,2,4,29
3176,2,4,33
3177,2,1,4
3178,2,4,21
3179,2,4,22
3180,2,3,50
3181,2,4,42
3182,2,2,7
3183,2,3,17
3184,2,3,26
3185,2,4,16
3186,2,2,29
3187,2,3,20
3188,2,3,30
3189,2,4,45
3190,2,4,24
3191,2,4,41
3192,2,3,12
3193,2,3,31
3194,2,3,40
3195,2,4,16
3196,2,4,29
3197,2,3,14
3198,2,2,16
3199,2,4,31
3200,2,4,33
3201,2,4,11
3202,2,5,29
3203,2,4,19
3204,2,3,17
3205,2,3,18
3206,2,4,83
3207,2,3,17
3208,2,4,27
3209,2,3,11
3210,2,4,24
3211,2,3,29
3212,2,4,44
3213,2,4,37
3214,2,4,34
3215,2,3,17
3216,2,4,29
3217,2,4,49
3218,2,3,18
3219,2,4,28
3220,2,3,39
3221,2,3,52
3222,2,3,9
3223,2,3,21
3224,2,3,26
3225,2,4,18
3226,2,4,23
3227,2,3,40
3228,2,4,42
3229,2,4,21
3230,2,2,5
3231,2,4,41
3232,2,3,11
3233,2,3,23
3234,2,3,11
3235,2,4,50
3236,2,4,35
3237,2,2,5
3238,2,2,19
3239,2,4,23
3240,2,2,22
3241,2,1,3
3242,2,4,25
3243,2,4,39
3244,2,2,7
3245,2,2,8
3246,2,3,17
3247,2,4,40
3248,2,4,14
3249,2,3,44
3250,2,2,9
3251,2,3,23
3252,2,4,22
3253,2,4,31
3254,2,5,30
3255,2,3,56
3256,2,3,21
3257,2,1,3
3258,2,4,44
3259,2,2,8
3260,2,4,34
3261,2,4,32
3262,2,4,13
3263,2,4,26
3264,2,2,11
3265,2,4,29
3266,2,4,48
3267,2,3,21
3268,2,3,54
3269,2,4,13
3270,2,3,30
3271,2,4,51
3272,2,2,1
3273,2,4,70
3274,2,4,28
3275,2,3,17
3276,2,3,33
3277,2,5,32
3278,2,4,39
3279,2,4,33
3280,2,3,6
3281,2,4,19
3282,2,4,39
3283,2,3,33
3284,2,4,13
3285,2,4,23
3286,2,3,70
3287,2,3,33
3288,2,4,18
3289,2,3,9
3290,2,4,21
3291,2,5,32
3292,2,4,42
3293,2,4,26
3294,2,4,25
3295,2,3,17
3296,2,4,35
3297,2,3,15
3298,2,4,37
3299,2,4,33
3300,2,4,44
3301,2,3,22
3302,2,4,24
3303,2,3,23
3304,2,3,5
3305,2,3,17
3306,2,5,40
3307,2,3,20
3308,2,4,25
3309,2,4,33
3310,2,6,30
3311,2,4,29
3312,2,4,30
3313,2,3,20
3314,2,3,27
3315,2,4,23
3316,2,3,40
3317,2,3,22
3318,2,3,20
3319,2,3,15
3320,2,4,28
3321,2,4,30
3322,2,3,11
3323,2,4,37
3324,2,3,12
3325,2,4,33
3326,2,3,28
3327,2,3,27
3328,2,3,24
3329,2,3,8
3330,2,3,17
3331,2,4,42
3332,2,3,15
3333,2,3,15
3334,2,4,37
3335,2,4,16
3336,2,3,9
3337,2,4,25
3338,2,3,36
3339,2,4,31
3340,2,4,45
3341,2,3,39
3342,2,4,49
3343,2,5,57
3344,2,3,25
3345,2,3,15
3346,2,2,10
3347,2,4,29
3348,2,4,13
3349,2,3,12
3350,2,3,22
3351,2,4,34
3352,2,2,8
3353,2,2,24
3354,2,3,7
3355,2,3,23
3356,2,3,11
3357,2,3,34
3358,2,3,29
3359,2,2,13
3360,2,4,11
3361,2,4,30
3362,2,4,11
3363,2,2,10
3364,2,4,22
3365,2,3,29
3366,2,4,37
3367,2,4,55
3368,2,4,24
3369,2,3,15
3370,2,4,35
3371,2,3,17
3372,2,3,18
3373,2,3,16
3374,2,4,17
3375,2,3,15
3376,2,4,41
3377,2,2,9
3378,2,3,13
3379,2,1,22
3380,2,3,26
3381,2,3,20
3382,2,4,24
3383,2,5,21
3384,2,4,34
3385,2,4,32
3386,2,4,35
3387,2,3,20
3388,2,3,4
3389,2,3,20
3390,2,3,25
3391,2,4,27
3392,2,3,12
3393,2,3,21
3394,2,3,17
3395,2,3,8
3396,2,3,24
3397,2,4,35
3398,2,4,42
3399,2,4,50
3400,2,3,46
3401,2,3,18
3402,2,4,19
3403,2,3,11
3404,2,4,22
3405,2,3,33
3406,2,4,27
3407,2,4,32
3408,2,3,32
3409,2,3,44
3410,2,3,11
3411,2,4,24
3412,2,4,16
3413,2,3,16
3414,2,4,30
3415,2,3,11
3416,2,3,27
3417,2,3,26
3418,2,5,53
3419,2,2,23
3420,2,4,17
3421,2,4,23
3422,2,2,13
