id,set,human_score,pos_15
11827,5,2,4
11828,5,2,12
11829,5,3,5
11830,5,1,4
11831,5,3,11
11832,5,3,17
11833,5,3,5
11834,5,4,11
11835,5,3,17
11836,5,3,4
11837,5,1,5
11838,5,1,13
11839,5,1,4
11840,5,1,3
11841,5,2,12
11842,5,2,10
11843,5,4,8
11844,5,3,4
11845,5,2,11
11846,5,2,7
11847,5,4,14
11848,5,2,14
11849,5,2,5
11850,5,4,16
11851,5,2,9
11852,5,2,8
11853,5,2,15
11854,5,1,6
11855,5,3,10
11856,5,4,11
11857,5,4,26
11858,5,3,12
11859,5,2,8
11860,5,3,8
11861,5,3,6
11862,5,3,6
11863,5,3,9
11864,5,2,6
11865,5,3,5
11866,5,4,19
11867,5,2,6
11868,5,3,11
11869,5,3,8
11870,5,2,12
11871,5,1,3
11872,5,3,9
11873,5,3,12
11874,5,3,11
11875,5,3,7
11876,5,2,5
11877,5,2,5
11878,5,3,17
11879,5,2,2
11880,5,1,3
11881,5,3,4
11882,5,3,14
11883,5,3,9
11884,5,4,13
11885,5,2,11
11886,5,3,15
11887,5,2,2
11888,5,1,3
11889,5,2,3
11890,5,2,7
11891,5,3,11
11892,5,2,7
11893,5,3,7
11894,5,2,4
11895,5,3,9
11896,5,3,8
11897,5,3,4
11898,5,3,10
11899,5,3,7
11900,5,3,13
11901,5,3,14
11902,5,1,1
11903,5,1,5
11904,5,3,9
11905,5,3,10
11906,5,4,18
11907,5,2,5
11908,5,3,8
11909,5,2,1
11910,5,1,5
11911,5,3,10
11912,5,2,1
11913,5,2,11
11914,5,1,7
11915,5,2,8
11916,5,3,12
11917,5,2,10
11918,5,2,2
11919,5,1,5
11920,5,3,8
11921,5,3,8
11922,5,2,9
11923,5,2,12
11924,5,2,6
11925,5,2,2
11926,5,1,5
11927,5,2,3
11928,5,3,14
11929,5,2,9
11930,5,2,2
11931,5,3,5
11932,5,4,23
11933,5,3,5
11934,5,3,11
11935,5,1,1
11936,5,2,15
11937,5,4,20
11938,5,3,10
11939,5,3,9
11940,5,2,15
11941,5,3,3
11942,5,3,13
11943,5,3,7
11944,5,2,5
11945,5,4,14
11946,5,3,11
11947,5,2,6
11948,5,2,3
11949,5,3,4
11950,5,1,4
11951,5,3,9
11952,5,1,4
11953,5,1,2
11954,5,4,19
11955,5,1,1
11956,5,2,11
11957,5,4,10
11958,5,2,3
11959,5,2,9
11960,5,3,10
11961,5,1,3
11962,5,3,6
11963,5,4,15
11964,5,3,13
11965,5,3,10
11966,5,1,3
11967,5,2,7
11968,5,2,10
11969,5,2,5
11970,5,4,13
11971,5,1,1
11972,5,3,9
11973,5,2,13
11974,5,2,8
11975,5,4,7
11976,5,1,2
11977,5,1,1
11978,5,3,10
11979,5,4,16
11980,5,4,16
11981,5,2,6
11982,5,2,5
11983,5,1,2
11984,5,2,5
11985,5,4,5
11986,5,4,24
11987,5,2,7
11988,5,3,16
11989,5,3,15
11990,5,4,14
11991,5,3,7
11992,5,2,3
11993,5,1,0
11994,5,2,11
11995,5,1,2
11996,5,2,11
11997,5,4,20
11998,5,1,2
11999,5,3,3
12000,5,2,7
12001,5,2,5
12002,5,1,1
12003,5,3,14
12004,5,2,9
12005,5,3,7
12006,5,1,12
12007,5,3,9
12008,5,3,11
12009,5,2,3
12010,5,2,7
12011,5,3,11
12012,5,2,11
12013,5,1,4
12014,5,3,10
12015,5,2,8
12016,5,3,8
12017,5,1,7
12018,5,4,20
12019,5,2,6
12020,5,3,11
12021,5,3,6
12022,5,2,9
12023,5,1,2
12024,5,3,16
12025,5,2,4
12026,5,2,8
12027,5,2,12
12028,5,4,20
12029,5,2,7
12030,5,3,6
12031,5,4,15
12032,5,1,7
12033,5,3,11
12034,5,3,9
12035,5,2,5
12036,5,1,8
12037,5,3,8
12038,5,2,10
12039,5,2,6
12040,5,1,7
12041,5,1,4
12042,5,3,7
12043,5,1,3
12044,5,3,8
12045,5,2,8
12046,5,1,2
12047,5,2,16
12048,5,2,5
12049,5,4,10
12050,5,0,1
12051,5,2,9
12052,5,4,6
12053,5,0,2
12054,5,3,13
12055,5,2,6
12056,5,3,14
12057,5,1,2
12058,5,3,10
12059,5,2,8
12060,5,3,10
12061,5,2,6
12062,5,3,3
12063,5,2,14
12064,5,3,13
12065,5,2,7
12066,5,0,0
