id,set,human_score,pos_6
2978,2,4,15
2979,2,1,8
2980,2,2,4
2981,2,4,21
2982,2,4,11
2983,2,4,10
2984,2,5,21
2985,2,2,16
2986,2,4,16
2987,2,4,12
2988,2,3,9
2989,2,3,16
2990,2,5,16
2991,2,3,16
2992,2,3,2
2993,2,3,11
2994,2,4,16
2995,2,3,13
2996,2,1,3
2997,2,3,13
2998,2,3,14
2999,2,3,13
3000,2,3,9
3001,2,4,18
3002,2,3,17
3003,2,4,6
3004,2,4,5
3005,2,2,3
3006,2,3,12
3007,2,3,14
3008,2,4,18
3009,2,3,6
3010,2,3,5
3011,2,4,13
3012,2,3,14
3013,2,4,19
3014,2,4,18
3015,2,3,9
3016,2,3,10
3017,2,4,11
3018,2,3,22
3019,2,4,6
3020,2,4,18
3021,2,4,23
3022,2,4,11
3023,2,4,5
3024,2,4,27
3025,2,3,15
3026,2,4,8
3027,2,3,18
3028,2,5,19
3029,2,3,12
3030,2,4,11
3031,2,3,7
3032,2,4,14
3033,2,4,27
3034,2,4,30
3035,2,2,6
3036,2,3,4
3037,2,4,9
3038,2,2,3
3039,2,3,6
3040,2,3,9
3041,2,4,20
3042,2,4,7
3043,2,3,8
3044,2,3,13
3045,2,4,12
3046,2,3,10
3047,2,3,6
3048,2,3,22
3049,2,4,7
3050,2,2,9
3051,2,4,24
3052,2,4,11
3053,2,3,14
3054,2,3,13
3055,2,3,8
3056,2,3,6
3057,2,3,4
3058,2,3,13
3059,2,3,10
3060,2,4,12
3061,2,3,5
3062,2,3,14
3063,2,4,9
3064,2,3,24
3065,2,3,5
3066,2,1,1
3067,2,4,9
3068,2,2,10
3069,2,4,12
3070,2,3,17
3071,2,4,8
3072,2,4,26
3073,2,4,25
3074,2,4,22
3075,2,4,16
3076,2,3,21
3077,2,5,9
3078,2,3,9
3079,2,3,28
3080,2,4,14
3081,2,4,10
3082,2,3,9
3083,2,3,15
3084,2,3,14
3085,2,3,1
3086,2,2,2
3087,2,2,0
3088,2,3,16
3089,2,3,12
3090,2,3,10
3091,2,2,5
3092,2,3,10
3093,2,3,6
3094,2,4,20
3095,2,2,4
3096,2,1,7
3097,2,3,15
3098,2,3,12
3099,2,4,16
3100,2,3,17
3101,2,3,5
3102,2,3,9
3103,2,3,15
3104,2,5,18
3105,2,3,8
3106,2,4,20
3107,2,3,13
3108,2,3,17
3109,2,3,12
3110,2,3,8
3111,2,3,13
3112,2,3,11
3113,2,3,17
3114,2,4,26
3115,2,4,17
3116,2,3,8
3117,2,3,13
3118,2,2,6
3119,2,4,15
3120,2,3,20
3121,2,4,15
3122,2,4,12
3123,2,4,12
3124,2,4,10
3125,2,4,24
3126,2,4,15
3127,2,3,17
3128,2,4,4
3129,2,4,28
3130,2,4,16
3131,2,4,11
3132,2,3,10
3133,2,4,26
3134,2,4,17
3135,2,3,11
3136,2,4,11
3137,2,3,10
3138,2,4,22
3139,2,3,10
3140,2,4,15
3141,2,3,15
3142,2,4,16
3143,2,3,23
3144,2,4,13
3145,2,4,25
3146,2,3,3
3147,2,2,0
3148,2,3,5
3149,2,3,9
