id,set,human_score,pos_30
20716,8,34,13
20717,8,46,20
20718,8,40,21
20719,8,30,34
20721,8,26,29
20722,8,40,56
20723,8,40,19
20724,8,34,20
20725,8,41,27
20726,8,40,20
20727,8,31,14
20728,8,44,18
20732,8,31,39
20733,8,36,26
20734,8,43,30
20735,8,20,9
20736,8,45,26
20737,8,40,20
20739,8,30,29
20741,8,35,10
20742,8,40,12
20743,8,42,15
20745,8,34,15
20746,8,33,33
20747,8,38,10
20748,8,36,29
20751,8,45,4
20754,8,31,29
20755,8,30,11
20756,8,34,37
20757,8,33,12
20758,8,40,33
20759,8,47,13
20760,8,30,12
20761,8,40,28
20762,8,32,14
20763,8,40,20
20764,8,30,3
20766,8,45,9
20767,8,45,19
20768,8,45,14
20769,8,50,40
20770,8,39,17
20771,8,33,5
20772,8,33,11
20773,8,34,10
20774,8,40,5
20775,8,33,6
20776,8,33,21
20777,8,40,14
20778,8,36,20
20779,8,37,27
20781,8,40,49
20783,8,33,5
20784,8,37,43
20785,8,42,13
20787,8,40,21
20790,8,40,12
20791,8,38,12
20792,8,31,6
20793,8,42,14
20794,8,40,30
20795,8,35,9
20796,8,35,15
20797,8,33,5
20800,8,33,8
20802,8,30,30
20803,8,37,17
20804,8,40,11
20805,8,40,43
20806,8,35,16
20807,8,35,4
20808,8,31,36
20809,8,40,29
20812,8,40,11
20813,8,36,29
20814,8,32,15
20815,8,31,51
20817,8,30,10
20818,8,32,23
20819,8,30,32
20821,8,55,12
20822,8,45,32
20823,8,41,9
20824,8,45,17
20825,8,33,25
20826,8,60,5
20827,8,45,10
20828,8,28,3
20829,8,49,5
20830,8,33,17
20831,8,29,2
20832,8,36,33
20833,8,40,14
20835,8,40,11
20836,8,40,19
20838,8,27,6
20839,8,24,2
20840,8,32,5
20841,8,33,32
20842,8,40,17
20844,8,30,29
20846,8,34,20
20847,8,35,4
20848,8,30,23
20849,8,44,34
20850,8,31,9
20851,8,32,13
20852,8,40,14
20853,8,32,23
20856,8,40,6
20857,8,36,13
20859,8,43,9
20860,8,36,17
20861,8,40,14
20862,8,45,7
20863,8,36,29
20865,8,38,7
20866,8,37,24
20869,8,36,10
20870,8,31,9
20871,8,20,4
20872,8,38,7
20874,8,32,35
20876,8,37,11
20877,8,40,16
20878,8,35,19
20879,8,40,15
20881,8,28,28
20882,8,38,15
20883,8,36,5
20884,8,43,4
20885,8,34,8
20887,8,32,3
20888,8,50,12
20889,8,40,17
20892,8,40,19
20893,8,37,15
20894,8,36,23
20895,8,40,10
20896,8,30,8
20897,8,32,12
20898,8,44,21
20899,8,37,27
20900,8,42,20
20901,8,40,37
20902,8,40,41
20904,8,30,11
20905,8,34,12
20906,8,44,28
20907,8,36,18
20908,8,35,8
20909,8,34,22
20910,8,32,8
20911,8,40,8
20913,8,34,15
20914,8,40,23
20915,8,40,26
20916,8,37,31
20917,8,38,13
20918,8,29,30
20919,8,34,9
20920,8,32,18
20921,8,43,16
20922,8,37,17
20923,8,34,27
20924,8,29,10
20925,8,30,2
20926,8,47,11
20927,8,36,22
20928,8,40,4
20929,8,29,1
20930,8,40,12
20931,8,41,29
20932,8,40,23
20933,8,32,18
20935,8,40,9
20936,8,44,6
20938,8,34,35
20939,8,31,9
20940,8,40,3
20942,8,40,12
20943,8,40,23
20944,8,31,23
20945,8,29,19
20946,8,43,22
20947,8,40,25
20948,8,40,13
20949,8,36,30
20953,8,31,5
20954,8,15,19
20955,8,40,28
20956,8,36,17
20957,8,45,8
20958,8,35,13
20959,8,45,25
20962,8,40,7
20963,8,40,16
20964,8,36,20
20965,8,28,2
20966,8,40,9
20967,8,20,17
20968,8,36,18
20971,8,46,7
20972,8,32,15
20973,8,41,10
20974,8,44,19
20975,8,36,7
20976,8,42,19
20977,8,42,45
20979,8,31,17
20981,8,40,11
20982,8,32,8
20983,8,43,10
20984,8,31,41
20985,8,36,4
20987,8,35,28
20988,8,36,15
20992,8,40,18
20993,8,45,33
20994,8,40,16
20996,8,38,1
20998,8,36,13
20999,8,37,28
21000,8,30,1
21001,8,41,34
21002,8,40,10
21003,8,36,6
21004,8,29,9
21005,8,32,17
21006,8,36,24
21007,8,40,12
21008,8,40,7
21009,8,33,27
21010,8,40,6
21012,8,30,31
21013,8,24,17
21014,8,33,10
21015,8,40,10
21016,8,31,4
21017,8,27,2
21020,8,33,2
21021,8,40,6
21022,8,37,17
21023,8,34,8
21024,8,33,2
21025,8,40,29
21026,8,32,13
21028,8,32,16
21029,8,30,5
21030,8,44,9
21031,8,25,31
21032,8,40,16
21033,8,27,25
21034,8,36,3
21035,8,45,8
21036,8,41,27
21037,8,50,30
21038,8,42,12
21039,8,36,48
21042,8,36,52
21043,8,40,14
21044,8,36,19
21045,8,37,13
21049,8,40,10
21051,8,42,25
21052,8,32,17
21053,8,30,15
21054,8,43,11
21055,8,35,18
21056,8,48,25
21057,8,40,23
21058,8,40,24
21059,8,45,25
21060,8,45,19
21061,8,30,7
21063,8,37,11
21064,8,38,46
21065,8,47,19
21067,8,41,10
21068,8,36,17
21069,8,42,31
21070,8,40,17
21071,8,30,14
21072,8,35,30
21073,8,40,28
21074,8,37,13
21075,8,35,13
21076,8,40,44
21077,8,40,2
21078,8,35,10
21079,8,34,11
21081,8,36,12
21083,8,41,22
21085,8,37,14
21086,8,30,1
21087,8,34,12
21089,8,36,14
21090,8,37,8
21091,8,34,3
21092,8,43,20
21093,8,42,43
21094,8,40,6
21095,8,35,20
21096,8,37,14
21097,8,46,15
21098,8,43,4
21099,8,40,15
21101,8,40,7
21102,8,31,13
21103,8,32,1
21105,8,40,15
21106,8,40,15
21107,8,40,12
21109,8,40,17
21110,8,45,16
21111,8,36,11
21112,8,35,14
21113,8,36,26
21114,8,40,5
21115,8,32,25
21116,8,37,8
21118,8,48,12
21119,8,33,39
21120,8,50,19
21122,8,46,5
21123,8,43,11
21126,8,27,9
21127,8,35,6
21129,8,36,14
21130,8,45,19
21131,8,35,11
21132,8,40,5
21133,8,35,15
21134,8,34,18
21135,8,40,37
21136,8,33,26
21137,8,39,6
21138,8,33,8
21140,8,24,3
21141,8,31,14
21142,8,36,20
21143,8,40,29
21144,8,40,12
21145,8,32,79
21146,8,47,21
21147,8,40,8
21148,8,35,38
21149,8,36,18
21150,8,28,2
21151,8,35,30
21153,8,33,27
21154,8,34,24
21155,8,36,33
21156,8,40,8
21157,8,40,16
21158,8,35,23
21159,8,46,3
21160,8,34,33
21161,8,40,15
21163,8,40,12
21164,8,45,28
21166,8,31,4
21167,8,40,12
21168,8,40,16
21170,8,39,13
21171,8,35,8
21174,8,42,16
21175,8,38,47
21176,8,34,25
21177,8,26,4
21178,8,31,18
21179,8,31,4
21180,8,40,5
21181,8,40,11
21182,8,31,29
21183,8,36,42
21185,8,42,18
21186,8,39,9
21188,8,37,20
21189,8,37,14
21190,8,36,10
21191,8,34,10
21192,8,35,14
21193,8,40,4
21194,8,42,21
21195,8,36,3
21198,8,34,18
21199,8,35,20
21200,8,40,15
21202,8,45,10
