id,set,human_score,pos_32
20716,8,34,1
20717,8,46,4
20718,8,40,6
20719,8,30,4
20721,8,26,1
20722,8,40,1
20723,8,40,1
20724,8,34,0
20725,8,41,7
20726,8,40,1
20727,8,31,2
20728,8,44,1
20732,8,31,7
20733,8,36,2
20734,8,43,0
20735,8,20,1
20736,8,45,1
20737,8,40,1
20739,8,30,3
20741,8,35,2
20742,8,40,2
20743,8,42,7
20745,8,34,2
20746,8,33,2
20747,8,38,0
20748,8,36,2
20751,8,45,2
20754,8,31,6
20755,8,30,0
20756,8,34,1
20757,8,33,1
20758,8,40,2
20759,8,47,3
20760,8,30,3
20761,8,40,2
20762,8,32,2
20763,8,40,2
20764,8,30,2
20766,8,45,1
20767,8,45,1
20768,8,45,4
20769,8,50,5
20770,8,39,2
20771,8,33,2
20772,8,33,2
20773,8,34,2
20774,8,40,0
20775,8,33,0
20776,8,33,3
20777,8,40,0
20778,8,36,1
20779,8,37,1
20781,8,40,2
20783,8,33,2
20784,8,37,2
20785,8,42,1
20787,8,40,1
20790,8,40,6
20791,8,38,3
20792,8,31,2
20793,8,42,4
20794,8,40,5
20795,8,35,2
20796,8,35,1
20797,8,33,0
20800,8,33,5
20802,8,30,1
20803,8,37,4
20804,8,40,3
20805,8,40,5
20806,8,35,3
20807,8,35,0
20808,8,31,1
20809,8,40,3
20812,8,40,5
20813,8,36,3
20814,8,32,0
20815,8,31,5
20817,8,30,1
20818,8,32,7
20819,8,30,1
20821,8,55,5
20822,8,45,2
20823,8,41,4
20824,8,45,4
20825,8,33,2
20826,8,60,0
20827,8,45,0
20828,8,28,0
20829,8,49,0
20830,8,33,2
20831,8,29,0
20832,8,36,7
20833,8,40,0
20835,8,40,5
20836,8,40,2
20838,8,27,0
20839,8,24,0
20840,8,32,1
20841,8,33,6
20842,8,40,2
20844,8,30,11
20846,8,34,0
20847,8,35,0
20848,8,30,1
20849,8,44,3
20850,8,31,0
20851,8,32,0
20852,8,40,0
20853,8,32,1
20856,8,40,2
20857,8,36,1
20859,8,43,3
20860,8,36,0
20861,8,40,4
20862,8,45,3
20863,8,36,1
20865,8,38,2
20866,8,37,0
20869,8,36,1
20870,8,31,0
20871,8,20,0
20872,8,38,2
20874,8,32,5
20876,8,37,5
20877,8,40,3
20878,8,35,4
20879,8,40,2
20881,8,28,4
20882,8,38,2
20883,8,36,1
20884,8,43,3
20885,8,34,1
20887,8,32,2
20888,8,50,8
20889,8,40,3
20892,8,40,2
20893,8,37,2
20894,8,36,0
20895,8,40,3
20896,8,30,0
20897,8,32,1
20898,8,44,0
20899,8,37,3
20900,8,42,3
20901,8,40,3
20902,8,40,5
20904,8,30,0
20905,8,34,3
20906,8,44,1
20907,8,36,1
20908,8,35,1
20909,8,34,1
20910,8,32,1
20911,8,40,1
20913,8,34,5
20914,8,40,2
20915,8,40,4
20916,8,37,1
20917,8,38,2
20918,8,29,3
20919,8,34,1
20920,8,32,1
20921,8,43,4
20922,8,37,2
20923,8,34,8
20924,8,29,0
20925,8,30,0
20926,8,47,1
20927,8,36,4
20928,8,40,1
20929,8,29,0
20930,8,40,2
20931,8,41,1
20932,8,40,7
20933,8,32,3
20935,8,40,1
20936,8,44,3
20938,8,34,1
20939,8,31,1
20940,8,40,0
20942,8,40,1
20943,8,40,4
20944,8,31,1
20945,8,29,0
20946,8,43,0
20947,8,40,0
20948,8,40,1
20949,8,36,1
20953,8,31,1
20954,8,15,0
20955,8,40,1
20956,8,36,1
20957,8,45,4
20958,8,35,3
20959,8,45,7
20962,8,40,6
20963,8,40,1
20964,8,36,2
20965,8,28,1
20966,8,40,4
20967,8,20,3
20968,8,36,5
20971,8,46,2
20972,8,32,2
20973,8,41,3
20974,8,44,2
20975,8,36,6
20976,8,42,5
20977,8,42,2
20979,8,31,0
20981,8,40,0
20982,8,32,3
20983,8,43,3
20984,8,31,4
20985,8,36,0
20987,8,35,2
20988,8,36,3
20992,8,40,6
20993,8,45,4
20994,8,40,6
20996,8,38,2
20998,8,36,1
20999,8,37,7
21000,8,30,2
21001,8,41,2
21002,8,40,0
21003,8,36,5
21004,8,29,1
21005,8,32,1
21006,8,36,1
21007,8,40,2
21008,8,40,3
21009,8,33,6
21010,8,40,1
21012,8,30,2
21013,8,24,1
21014,8,33,2
