id,set,human_score,pos_31
5978,3,1,1
5979,3,2,1
5980,3,1,0
5981,3,1,2
5982,3,2,6
5983,3,1,1
5984,3,1,1
5985,3,0,8
5986,3,2,8
5987,3,3,5
5988,3,3,10
5989,3,1,6
5990,3,3,6
5991,3,2,3
5992,3,1,0
5993,3,2,5
5994,3,2,3
5995,3,2,11
5996,3,1,3
5997,3,2,0
5998,3,2,0
5999,3,1,4
6000,3,2,1
6001,3,1,4
6002,3,2,1
6003,3,3,15
6004,3,1,1
6005,3,3,7
6006,3,2,1
6007,3,3,5
6008,3,1,12
6010,3,1,3
6011,3,1,1
6012,3,0,4
6013,3,1,1
6014,3,3,6
6015,3,2,2
6016,3,3,7
6017,3,1,5
6018,3,2,6
6019,3,1,7
6020,3,2,9
6021,3,2,2
6022,3,2,8
6023,3,2,13
6024,3,1,3
6025,3,1,0
6026,3,3,1
6027,3,3,14
6028,3,2,2
6029,3,1,4
6030,3,3,5
6031,3,3,4
6032,3,2,2
6033,3,3,9
6034,3,2,3
6035,3,1,5
6036,3,2,7
6037,3,2,3
6038,3,2,5
6039,3,1,1
6040,3,1,7
6041,3,2,1
6042,3,2,10
6043,3,1,0
6044,3,2,0
6045,3,2,1
6046,3,1,3
6047,3,1,3
6048,3,1,6
6049,3,1,0
6050,3,3,10
6051,3,1,0
6052,3,2,6
6053,3,1,0
6054,3,1,10
6055,3,2,7
6056,3,1,0
6057,3,3,10
6058,3,2,11
6059,3,1,3
6060,3,1,2
6061,3,3,6
6062,3,1,8
6063,3,2,0
6064,3,2,0
6065,3,2,5
6066,3,1,4
6067,3,1,0
6068,3,2,8
6069,3,2,2
6070,3,2,4
6071,3,2,9
6072,3,2,0
6073,3,2,1
6074,3,2,5
6075,3,3,14
6076,3,2,10
6077,3,1,5
6078,3,2,0
6079,3,3,1
6080,3,2,2
6081,3,2,2
6082,3,1,1
6083,3,1,2
6084,3,3,3
6085,3,3,1
6086,3,1,6
6087,3,2,1
6088,3,2,3
6089,3,3,6
6090,3,1,3
6091,3,3,9
6092,3,1,1
6093,3,1,0
6094,3,1,2
6095,3,3,0
6096,3,2,7
6097,3,1,0
6098,3,3,4
6099,3,1,2
6100,3,2,6
6101,3,2,0
6102,3,2,2
6103,3,2,9
6104,3,1,2
6105,3,3,13
6106,3,1,0
6107,3,2,0
6108,3,1,7
6109,3,2,8
6110,3,2,0
6111,3,2,4
6112,3,1,2
6113,3,3,2
6114,3,1,0
6115,3,2,0
6116,3,2,7
6117,3,1,6
6118,3,3,3
6119,3,1,2
6120,3,2,3
6121,3,3,0
6122,3,2,4
6123,3,3,1
6124,3,3,7
6125,3,2,0
6126,3,1,2
6127,3,3,3
6128,3,3,2
6129,3,2,2
6130,3,1,2
6131,3,1,2
6132,3,3,5
