id,set,human_score,pos_1
17834,7,15,2
17836,7,13,5
17837,7,15,10
17838,7,17,6
17839,7,13,2
17840,7,23,19
17841,7,16,8
17842,7,18,3
17843,7,12,17
17844,7,10,3
17845,7,16,8
17846,7,19,4
17847,7,17,9
17849,7,14,9
17850,7,12,16
17851,7,16,12
17852,7,17,14
17853,7,16,5
17854,7,21,10
17856,7,14,2
17857,7,18,5
17858,7,24,8
17859,7,17,7
17860,7,16,12
17861,7,16,3
17862,7,9,4
17863,7,6,1
17864,7,10,7
17865,7,17,8
17867,7,16,6
17868,7,15,15
17869,7,11,3
17870,7,19,4
17871,7,24,13
17872,7,18,5
17873,7,16,3
17874,7,20,8
17875,7,12,9
17876,7,19,9
17878,7,10,6
17879,7,7,1
17880,7,16,2
17881,7,12,6
17882,7,12,3
17883,7,20,13
17884,7,24,10
17885,7,9,5
17886,7,9,3
17887,7,20,9
17888,7,16,9
17889,7,8,2
17890,7,15,12
17891,7,20,3
17892,7,17,5
17893,7,18,6
17894,7,13,1
17896,7,12,14
17897,7,20,10
17898,7,16,8
17899,7,24,21
17900,7,16,9
17901,7,10,3
17902,7,17,10
17903,7,12,2
17904,7,17,5
17905,7,8,7
17906,7,22,6
17908,7,24,5
17909,7,21,8
17910,7,19,16
17911,7,19,4
17912,7,12,6
17913,7,16,9
17914,7,12,5
17915,7,15,10
17916,7,9,2
17917,7,8,7
17918,7,14,7
17919,7,23,14
17920,7,14,3
17921,7,10,16
17922,7,17,7
17923,7,21,5
17924,7,24,5
17926,7,21,9
17927,7,6,12
17928,7,12,12
17930,7,21,8
17931,7,24,9
17932,7,24,12
17933,7,15,3
17935,7,14,7
17936,7,9,3
17937,7,9,4
17938,7,9,20
17939,7,22,11
17940,7,8,5
17941,7,15,6
17942,7,20,4
17943,7,10,10
17944,7,18,9
17945,7,18,7
17946,7,14,3
17947,7,23,13
17949,7,6,6
17950,7,11,2
17951,7,9,5
17952,7,21,6
17953,7,16,6
17954,7,11,2
17955,7,20,4
17957,7,8,2
17959,7,7,4
17961,7,17,14
17962,7,14,5
17963,7,22,42
17964,7,21,3
17965,7,12,12
17966,7,18,7
17967,7,12,9
17968,7,19,6
17969,7,16,7
17970,7,11,3
17971,7,18,6
17973,7,15,10
17974,7,17,5
17975,7,16,10
17976,7,9,7
17977,7,16,4
17978,7,9,3
17979,7,17,10
17980,7,24,6
17981,7,11,4
17982,7,9,3
17983,7,18,9
17984,7,18,2
17985,7,14,3
17986,7,17,7
17987,7,18,16
17988,7,15,7
17989,7,13,5
17990,7,11,4
17991,7,24,17
17992,7,7,3
17993,7,17,8
17996,7,11,9
17997,7,16,4
17998,7,17,5
18000,7,22,12
18001,7,12,4
18002,7,12,13
18004,7,16,9
18005,7,20,8
18006,7,16,7
18008,7,15,8
18011,7,8,6
18012,7,17,12
18013,7,13,19
18014,7,20,8
18015,7,14,13
18016,7,24,6
18017,7,17,10
18018,7,12,0
18019,7,20,23
18020,7,13,3
18021,7,16,5
18022,7,18,12
18023,7,12,1
18025,7,21,13
18026,7,19,8
18028,7,23,12
18029,7,17,13
18030,7,21,12
18031,7,9,1
18032,7,15,7
18033,7,12,1
18034,7,24,14
18035,7,16,4
18036,7,8,1
18037,7,13,6
18038,7,21,9
18039,7,16,5
18040,7,9,3
18041,7,17,5
18042,7,16,6
18043,7,7,6
18044,7,16,5
18045,7,19,9
18046,7,8,2
18047,7,22,12
18048,7,18,5
18049,7,18,15
18050,7,8,2
18051,7,18,14
18052,7,17,2
18053,7,24,7
18054,7,12,8
18055,7,16,8
18056,7,22,4
18057,7,14,9
18058,7,18,4
18060,7,8,13
18061,7,15,12
18062,7,17,3
18064,7,17,8
18065,7,14,6
18066,7,23,8
18067,7,17,9
18068,7,24,7
18070,7,20,7
18071,7,16,16
18072,7,15,5
18073,7,18,2
18074,7,17,16
18075,7,16,2
18076,7,13,17
18077,7,18,19
18078,7,19,5
18079,7,22,12
18080,7,8,8
18081,7,23,11
18082,7,14,7
18083,7,14,4
18084,7,15,8
18086,7,15,3
18087,7,19,5
18088,7,6,0
18089,7,21,7
18090,7,16,3
18091,7,7,1
18092,7,16,6
18093,7,14,3
18094,7,17,4
18095,7,15,4
18096,7,16,10
18097,7,17,4
18098,7,22,2
18099,7,17,6
18100,7,18,11
18102,7,13,0
18103,7,11,4
18105,7,17,7
18106,7,16,6
18107,7,13,5
18108,7,11,4
18109,7,8,4
18110,7,20,18
18112,7,17,2
18114,7,18,5
18115,7,15,11
18116,7,20,13
18117,7,19,4
18118,7,10,9
18119,7,16,17
18120,7,18,3
18121,7,14,12
18123,7,12,2
18124,7,15,6
18126,7,6,3
18127,7,18,15
18128,7,17,7
18129,7,13,5
18130,7,17,6
18131,7,15,4
18132,7,18,11
18133,7,13,2
18134,7,12,4
18135,7,12,1
18136,7,14,2
18137,7,15,4
18138,7,12,4
18140,7,18,5
18141,7,15,11
