id,set,human_score,char_8
8863,4,0,3
8864,4,0,1
8865,4,3,12
8866,4,2,8
8867,4,2,6
8868,4,1,5
8869,4,0,3
8870,4,2,7
8871,4,1,1
8872,4,2,1
8873,4,2,7
8874,4,0,2
8875,4,1,4
8876,4,2,13
8877,4,0,6
8878,4,1,2
8879,4,2,3
8880,4,1,2
8881,4,3,7
8882,4,1,2
8883,4,1,3
8884,4,1,0
8885,4,3,10
8886,4,1,5
8887,4,2,2
8888,4,2,21
8889,4,1,2
8890,4,2,7
8891,4,3,7
8892,4,1,5
8893,4,2,3
8894,4,1,5
8895,4,3,13
8896,4,2,8
8897,4,1,3
8898,4,2,2
8899,4,0,1
8900,4,2,4
8901,4,0,1
8902,4,3,9
8903,4,3,5
8904,4,2,10
8905,4,2,10
8906,4,2,6
8907,4,0,3
8908,4,1,7
8909,4,2,4
8910,4,1,3
8911,4,3,13
8912,4,1,1
8913,4,1,4
8914,4,2,11
8915,4,2,2
8916,4,0,3
8917,4,0,4
8918,4,1,6
8919,4,3,11
8920,4,0,2
8921,4,2,13
8922,4,2,10
8923,4,3,10
8924,4,2,2
8925,4,1,2
8926,4,1,0
8927,4,0,4
8928,4,1,7
8929,4,1,1
8930,4,0,4
8931,4,3,5
8932,4,1,2
8933,4,2,8
8934,4,1,0
8935,4,2,7
8936,4,1,1
8937,4,1,5
8938,4,1,3
8939,4,3,12
8940,4,2,7
8941,4,3,15
8942,4,1,0
8943,4,1,1
8944,4,1,5
8945,4,2,4
8946,4,3,8
8947,4,0,3
8948,4,3,10
8949,4,0,1
8950,4,1,8
8951,4,2,2
8952,4,1,6
8953,4,1,2
8954,4,3,8
8955,4,3,7
8956,4,1,2
8957,4,2,4
8958,4,0,2
8959,4,3,8
8960,4,1,4
8961,4,1,8
8962,4,2,12
8963,4,1,2
8964,4,0,1
8965,4,2,12
8966,4,1,1
8967,4,2,2
8968,4,2,5
8969,4,2,6
8970,4,1,3
8971,4,1,5
8972,4,2,10
8973,4,3,18
8974,4,3,10
8975,4,0,1
8976,4,0,2
8977,4,2,1
8978,4,0,3
8979,4,3,10
8980,4,1,5
8981,4,3,18
8982,4,1,3
8983,4,2,10
8984,4,1,2
8985,4,1,2
8986,4,2,10
8987,4,2,3
8988,4,2,10
8989,4,1,0
8990,4,3,5
8991,4,0,2
8992,4,0,3
8993,4,0,3
8994,4,0,2
8995,4,2,7
8996,4,2,11
8997,4,1,2
8998,4,3,7
8999,4,1,3
9000,4,1,2
9001,4,2,11
9002,4,2,4
9003,4,2,17
9004,4,3,8
9005,4,3,5
9006,4,3,5
9007,4,2,11
9008,4,2,7
9009,4,2,7
9010,4,1,5
9011,4,2,9
9012,4,1,5
9013,4,1,2
9014,4,2,9
9015,4,1,4
9016,4,3,14
9017,4,2,6
9018,4,2,5
9019,4,3,15
9020,4,0,1
9021,4,2,15
9022,4,2,3
9023,4,1,3
9024,4,1,3
9025,4,1,3
9026,4,2,4
9027,4,3,15
9028,4,1,3
9029,4,2,6
9030,4,0,3
9031,4,1,8
9032,4,1,2
9033,4,1,9
9034,4,2,8
9035,4,3,9
9036,4,0,1
9037,4,3,8
9038,4,1,2
9039,4,2,5
9040,4,3,10
9041,4,0,3
9042,4,2,14
9043,4,2,4
9044,4,1,14
9045,4,0,2
9046,4,1,4
9047,4,1,3
9048,4,0,0
9049,4,2,5
9050,4,1,4
9051,4,2,7
9052,4,3,8
9053,4,2,7
9054,4,1,2
9055,4,1,1
9056,4,0,1
9057,4,2,4
9058,4,3,9
9059,4,0,4
9060,4,3,13
9061,4,3,11
9062,4,0,0
9063,4,1,3
9064,4,1,3
9065,4,1,0
9066,4,1,3
9067,4,1,6
9068,4,1,1
9069,4,3,12
9070,4,1,3
9071,4,2,2
9072,4,0,3
9073,4,1,1
9074,4,3,10
9075,4,3,16
9076,4,0,1
9077,4,1,6
9078,4,1,0
9079,4,2,19
9080,4,1,3
9081,4,2,4
9082,4,2,5
9083,4,2,11
9084,4,2,2
9085,4,2,9
9086,4,1,0
9087,4,1,3
9088,4,2,7
9089,4,2,9
9090,4,1,1
9091,4,2,7
9092,4,0,0
9093,4,1,4
9094,4,1,1
9095,4,2,3
9096,4,2,2
9097,4,1,2
9098,4,3,7
9099,4,1,2
9100,4,1,5
9101,4,1,5
9102,4,1,4
9103,4,2,9
9104,4,2,13
9105,4,1,3
9106,4,3,6
9107,4,1,6
9108,4,0,3
9109,4,0,3
9110,4,2,20
9111,4,2,2
9112,4,2,17
9113,4,1,3
9114,4,3,9
9115,4,2,4
9116,4,2,10
9117,4,2,9
9118,4,2,7
9119,4,1,6
9121,4,2,8
9122,4,2,9
9123,4,1,3
9124,4,0,2
9125,4,0,5
9126,4,1,3
9127,4,2,7
9128,4,1,5
9129,4,1,0
9130,4,0,3
9131,4,1,2
9132,4,3,7
9133,4,2,16
9134,4,3,16
9135,4,2,7
9136,4,1,3
9137,4,0,2
9138,4,3,6
9139,4,1,4
9140,4,0,4
9141,4,1,2
9142,4,1,0
9143,4,1,2
9144,4,1,6
9145,4,2,7
9146,4,1,6
9147,4,2,2
9148,4,1,3
9149,4,2,10
9150,4,1,4
9151,4,1,4
9152,4,2,5
9153,4,2,3
9154,4,1,3
9155,4,0,3
9156,4,2,2
9157,4,1,1
9158,4,3,20
9159,4,0,6
9160,4,0,4
9161,4,3,11
9162,4,1,4
9163,4,2,14
9164,4,3,7
9165,4,2,3
9166,4,2,7
9167,4,3,5
9168,4,2,6
9169,4,0,4
9170,4,3,6
9171,4,2,8
9172,4,1,2
9173,4,0,0
9174,4,1,4
9175,4,3,16
9176,4,1,2
9177,4,1,4
9178,4,2,10
9179,4,0,0
9180,4,1,5
9181,4,0,5
9182,4,2,5
9183,4,1,1
9184,4,1,2
9185,4,1,3
9186,4,1,3
9187,4,2,2
9188,4,3,6
9189,4,1,1
9190,4,3,12
9191,4,1,5
9192,4,1,3
9193,4,2,1
9194,4,1,1
9195,4,1,5
9196,4,1,2
9197,4,1,4
9198,4,2,11
9199,4,3,10
9200,4,1,3
9201,4,1,4
9202,4,0,0
9203,4,0,4
9204,4,2,5
9205,4,1,4
9206,4,1,4
9207,4,0,1
9208,4,2,8
9209,4,1,4
9210,4,1,3
9211,4,2,7
9212,4,2,6
9213,4,1,5
9214,4,1,7
9215,4,2,5
9216,4,1,3
9217,4,3,20
9218,4,1,2
9219,4,2,6
9220,4,3,7
9221,4,1,0
9222,4,2,14
9223,4,2,9
9224,4,2,6
9225,4,1,7
9226,4,0,0
9227,4,2,4
9228,4,2,6
9229,4,2,4
9230,4,2,4
9231,4,1,1
9232,4,1,4
9233,4,1,3
9234,4,0,1
9235,4,1,7
9236,4,2,11
9237,4,2,7
9238,4,2,11
9239,4,2,4
9240,4,1,4
9241,4,1,2
9242,4,1,2
9243,4,2,7
9244,4,1,2
9245,4,1,2
9246,4,0,0
9247,4,3,10
9248,4,2,7
9249,4,2,11
9250,4,1,1
9251,4,2,7
9252,4,1,3
9253,4,1,3
9254,4,3,15
9255,4,3,10
9256,4,2,4
9257,4,3,13
9258,4,3,11
9259,4,2,6
9260,4,3,7
9261,4,1,3
9262,4,0,0
9263,4,3,7
9264,4,3,11
9265,4,1,1
9266,4,1,3
9267,4,1,8
9268,4,0,2
9269,4,2,14
9270,4,1,2
9271,4,1,5
9272,4,0,2
9273,4,0,3
9274,4,2,4
9275,4,1,2
9276,4,1,5
9277,4,2,14
9278,4,2,4
9279,4,1,10
9280,4,1,2
9281,4,2,7
9282,4,2,4
9283,4,1,5
9284,4,1,2
9285,4,2,8
9286,4,0,3
9287,4,2,9
9288,4,3,7
9289,4,0,3
9290,4,2,5
9291,4,2,9
9292,4,3,19
9293,4,0,9
9294,4,1,4
9295,4,2,1
9296,4,1,4
9297,4,1,2
9298,4,2,2
9299,4,1,0
9300,4,1,3
9301,4,3,18
9302,4,1,6
9303,4,1,1
9304,4,3,4
9305,4,0,4
9306,4,2,2
9307,4,2,2
9308,4,0,2
9309,4,2,3
9310,4,1,4
9311,4,0,0
9312,4,2,11
9313,4,0,3
9314,4,0,1
9315,4,2,6
9316,4,3,7
9317,4,2,13
9318,4,0,1
9319,4,3,21
9320,4,1,1
9321,4,1,0
9322,4,0,2
9323,4,1,2
9324,4,0,0
9325,4,3,13
9326,4,1,5
9327,4,3,18
9328,4,0,5
9329,4,3,6
9330,4,2,17
9331,4,2,14
9332,4,2,4
9333,4,0,0
9334,4,1,3
9335,4,1,8
9336,4,2,7
9337,4,1,6
9338,4,1,2
9339,4,1,7
9340,4,2,4
9341,4,3,10
9342,4,2,7
9343,4,1,4
9344,4,0,0
9345,4,0,0
9346,4,3,12
9347,4,2,11
9348,4,1,4
9349,4,0,8
9350,4,1,3
9351,4,0,1
9352,4,2,10
9353,4,2,4
9354,4,2,8
9355,4,1,3
9356,4,1,1
9357,4,2,5
9358,4,0,5
9359,4,0,0
9360,4,1,0
9361,4,2,8
9362,4,3,9
9363,4,2,4
9364,4,2,6
9365,4,3,9
9366,4,2,9
9367,4,3,8
9368,4,1,10
9369,4,1,5
9370,4,0,4
9371,4,2,1
9372,4,1,1
9373,4,1,5
9374,4,1,5
9375,4,2,6
9376,4,2,3
9377,4,1,1
9378,4,1,5
9379,4,2,3
9380,4,2,3
9381,4,0,5
9382,4,2,8
9383,4,1,4
9384,4,1,6
9385,4,1,1
9386,4,2,6
9387,4,2,9
9388,4,1,3
9389,4,3,16
