id,set,human_score,pos_3
20716,8,34,0
20717,8,46,3
20718,8,40,0
20719,8,30,4
20721,8,26,3
20722,8,40,0
20723,8,40,1
20724,8,34,0
20725,8,41,0
20726,8,40,2
20727,8,31,1
20728,8,44,1
20732,8,31,1
20733,8,36,0
20734,8,43,2
20735,8,20,3
20736,8,45,3
20737,8,40,1
20739,8,30,3
20741,8,35,1
20742,8,40,1
20743,8,42,1
20745,8,34,0
20746,8,33,2
20747,8,38,1
20748,8,36,1
20751,8,45,2
20754,8,31,2
20755,8,30,1
20756,8,34,4
20757,8,33,0
20758,8,40,2
20759,8,47,0
20760,8,30,3
20761,8,40,3
20762,8,32,1
20763,8,40,2
20764,8,30,0
20766,8,45,2
20767,8,45,5
20768,8,45,3
20769,8,50,1
20770,8,39,1
20771,8,33,1
20772,8,33,0
20773,8,34,1
20774,8,40,0
20775,8,33,0
20776,8,33,0
20777,8,40,0
20778,8,36,1
20779,8,37,1
20781,8,40,0
20783,8,33,5
20784,8,37,1
20785,8,42,0
20787,8,40,0
20790,8,40,3
20791,8,38,1
20792,8,31,1
20793,8,42,5
20794,8,40,5
20795,8,35,1
20796,8,35,1
20797,8,33,2
20800,8,33,0
20802,8,30,1
20803,8,37,1
20804,8,40,0
20805,8,40,0
20806,8,35,4
20807,8,35,2
20808,8,31,0
20809,8,40,1
20812,8,40,0
20813,8,36,0
20814,8,32,3
20815,8,31,0
20817,8,30,2
20818,8,32,0
20819,8,30,0
20821,8,55,1
20822,8,45,2
20823,8,41,1
20824,8,45,5
20825,8,33,1
20826,8,60,0
20827,8,45,2
20828,8,28,2
20829,8,49,0
20830,8,33,0
20831,8,29,0
20832,8,36,2
20833,8,40,3
20835,8,40,5
20836,8,40,1
20838,8,27,1
20839,8,24,1
20840,8,32,2
20841,8,33,2
20842,8,40,0
20844,8,30,3
20846,8,34,1
20847,8,35,0
20848,8,30,4
20849,8,44,2
20850,8,31,0
20851,8,32,0
20852,8,40,1
20853,8,32,0
20856,8,40,0
20857,8,36,0
20859,8,43,3
20860,8,36,0
20861,8,40,0
20862,8,45,0
20863,8,36,2
20865,8,38,2
20866,8,37,3
20869,8,36,4
20870,8,31,0
20871,8,20,0
20872,8,38,3
20874,8,32,1
20876,8,37,0
20877,8,40,5
20878,8,35,0
20879,8,40,1
20881,8,28,5
20882,8,38,5
20883,8,36,1
20884,8,43,1
20885,8,34,1
20887,8,32,3
20888,8,50,1
20889,8,40,0
20892,8,40,0
20893,8,37,0
20894,8,36,2
20895,8,40,2
20896,8,30,0
20897,8,32,0
20898,8,44,3
20899,8,37,0
20900,8,42,4
20901,8,40,1
20902,8,40,2
20904,8,30,2
20905,8,34,1
20906,8,44,1
20907,8,36,1
20908,8,35,1
20909,8,34,1
20910,8,32,0
20911,8,40,1
20913,8,34,1
20914,8,40,0
20915,8,40,2
20916,8,37,1
20917,8,38,5
20918,8,29,1
20919,8,34,0
20920,8,32,0
20921,8,43,4
20922,8,37,1
20923,8,34,1
20924,8,29,0
20925,8,30,1
20926,8,47,0
20927,8,36,3
20928,8,40,3
20929,8,29,1
20930,8,40,0
20931,8,41,0
20932,8,40,0
20933,8,32,2
20935,8,40,2
20936,8,44,0
20938,8,34,0
20939,8,31,4
20940,8,40,1
20942,8,40,1
20943,8,40,0
20944,8,31,5
20945,8,29,0
20946,8,43,3
20947,8,40,1
20948,8,40,1
20949,8,36,4
20953,8,31,0
20954,8,15,0
20955,8,40,1
20956,8,36,1
20957,8,45,2
20958,8,35,1
20959,8,45,2
20962,8,40,2
20963,8,40,0
20964,8,36,1
20965,8,28,0
20966,8,40,1
20967,8,20,1
20968,8,36,2
20971,8,46,0
20972,8,32,1
20973,8,41,0
20974,8,44,3
20975,8,36,2
20976,8,42,2
20977,8,42,4
20979,8,31,0
20981,8,40,1
20982,8,32,0
20983,8,43,0
20984,8,31,1
20985,8,36,2
20987,8,35,3
20988,8,36,2
20992,8,40,2
20993,8,45,1
20994,8,40,4
20996,8,38,1
20998,8,36,0
20999,8,37,1
21000,8,30,1
21001,8,41,2
21002,8,40,0
21003,8,36,0
21004,8,29,0
21005,8,32,0
21006,8,36,0
21007,8,40,2
21008,8,40,0
21009,8,33,2
21010,8,40,6
21012,8,30,2
21013,8,24,0
21014,8,33,1
21015,8,40,3
21016,8,31,0
21017,8,27,0
21020,8,33,0
21021,8,40,1
21022,8,37,2
21023,8,34,2
21024,8,33,2
21025,8,40,2
21026,8,32,1
21028,8,32,2
21029,8,30,1
21030,8,44,1
21031,8,25,3
21032,8,40,2
21033,8,27,0
21034,8,36,1
21035,8,45,1
21036,8,41,1
21037,8,50,1
21038,8,42,0
21039,8,36,2
21042,8,36,3
21043,8,40,1
21044,8,36,0
21045,8,37,1
21049,8,40,0
21051,8,42,3
21052,8,32,4
21053,8,30,4
21054,8,43,2
21055,8,35,3
21056,8,48,0
21057,8,40,2
21058,8,40,2
21059,8,45,4
21060,8,45,1
21061,8,30,0
21063,8,37,2
21064,8,38,2
21065,8,47,1
21067,8,41,1
21068,8,36,1
21069,8,42,1
21070,8,40,4
21071,8,30,1
21072,8,35,2
21073,8,40,0
21074,8,37,0
21075,8,35,0
21076,8,40,1
21077,8,40,1
21078,8,35,0
21079,8,34,1
21081,8,36,2
21083,8,41,4
21085,8,37,1
21086,8,30,0
21087,8,34,0
21089,8,36,3
21090,8,37,0
21091,8,34,2
21092,8,43,1
21093,8,42,5
21094,8,40,2
21095,8,35,1
21096,8,37,0
21097,8,46,0
21098,8,43,0
21099,8,40,0
21101,8,40,5
21102,8,31,3
21103,8,32,0
21105,8,40,0
21106,8,40,1
21107,8,40,0
21109,8,40,1
21110,8,45,1
21111,8,36,0
21112,8,35,3
21113,8,36,3
21114,8,40,0
21115,8,32,2
21116,8,37,2
21118,8,48,2
21119,8,33,4
21120,8,50,1
21122,8,46,4
21123,8,43,3
21126,8,27,0
21127,8,35,2
21129,8,36,1
21130,8,45,4
21131,8,35,1
21132,8,40,0
21133,8,35,1
21134,8,34,7
21135,8,40,3
21136,8,33,2
21137,8,39,3
21138,8,33,0
21140,8,24,1
21141,8,31,0
21142,8,36,2
21143,8,40,2
21144,8,40,0
21145,8,32,2
21146,8,47,0
21147,8,40,3
21148,8,35,2
21149,8,36,1
21150,8,28,1
21151,8,35,1
21153,8,33,1
21154,8,34,2
21155,8,36,1
21156,8,40,3
21157,8,40,0
21158,8,35,2
21159,8,46,1
21160,8,34,1
