id,set,human_score,pos_20
2,1,9,17
3,1,7,12
4,1,10,71
5,1,8,8
6,1,8,15
7,1,10,12
8,1,10,14
9,1,9,9
10,1,9,11
11,1,8,18
12,1,8,19
13,1,7,4
14,1,6,1
15,1,6,3
16,1,12,25
17,1,8,6
18,1,8,9
19,1,4,3
20,1,6,8
21,1,8,10
22,1,3,4
23,1,10,34
24,1,11,29
25,1,8,8
26,1,9,24
27,1,4,7
28,1,9,8
29,1,9,10
30,1,8,4
31,1,10,25
32,1,10,37
33,1,6,10
34,1,8,8
35,1,9,9
36,1,10,53
37,1,12,14
38,1,8,6
39,1,10,15
40,1,7,9
41,1,2,0
42,1,8,10
43,1,6,3
44,1,8,18
45,1,8,19
46,1,8,5
47,1,8,2
48,1,11,11
49,1,6,2
50,1,5,0
51,1,9,15
52,1,7,9
53,1,8,10
54,1,10,13
55,1,8,9
56,1,10,7
57,1,9,12
58,1,7,7
59,1,8,19
60,1,4,3
61,1,8,7
62,1,8,8
63,1,8,8
64,1,7,10
65,1,9,15
66,1,9,1
67,1,8,4
68,1,9,11
69,1,7,7
70,1,12,48
71,1,10,22
72,1,10,15
73,1,8,49
74,1,7,2
75,1,8,3
76,1,8,37
77,1,10,25
78,1,10,29
79,1,10,13
80,1,8,34
81,1,8,7
82,1,8,5
83,1,7,1
84,1,6,13
85,1,10,7
86,1,8,15
87,1,10,26
88,1,9,7
89,1,6,1
90,1,7,10
91,1,8,11
92,1,11,51
93,1,11,21
94,1,8,11
95,1,10,35
96,1,7,11
97,1,8,21
98,1,11,23
99,1,8,46
100,1,7,23
101,1,10,20
102,1,8,6
103,1,9,29
104,1,10,5
105,1,9,30
106,1,11,11
107,1,10,19
108,1,8,9
109,1,8,11
110,1,6,4
111,1,11,42
112,1,9,22
113,1,8,14
114,1,8,11
115,1,9,45
116,1,4,0
117,1,8,8
118,1,12,65
119,1,10,22
120,1,8,7
121,1,8,41
122,1,9,19
123,1,10,6
124,1,7,3
125,1,5,0
126,1,8,4
127,1,9,0
128,1,9,7
129,1,10,11
130,1,10,12
131,1,10,36
132,1,11,37
133,1,10,32
134,1,10,10
135,1,7,15
136,1,9,28
137,1,7,3
138,1,10,6
139,1,7,4
140,1,9,15
141,1,10,38
142,1,10,11
143,1,7,19
144,1,9,5
145,1,10,10
146,1,6,21
147,1,12,27
148,1,9,4
149,1,8,12
150,1,8,20
151,1,8,1
152,1,6,6
153,1,9,14
154,1,12,16
155,1,10,20
156,1,8,17
157,1,9,59
158,1,9,15
159,1,10,19
160,1,8,1
161,1,10,17
162,1,12,13
163,1,8,5
164,1,8,4
165,1,9,29
166,1,10,39
167,1,8,18
168,1,9,16
169,1,6,6
170,1,8,23
171,1,8,9
172,1,8,10
173,1,8,6
174,1,8,4
175,1,8,29
176,1,10,7
177,1,8,7
178,1,8,35
179,1,8,13
180,1,10,31
181,1,10,29
182,1,8,2
183,1,8,15
184,1,8,18
185,1,8,10
186,1,8,8
187,1,5,1
188,1,9,9
189,1,6,6
190,1,10,11
191,1,8,3
192,1,11,18
193,1,8,9
194,1,10,22
195,1,5,10
196,1,8,9
197,1,10,32
198,1,10,25
199,1,11,77
200,1,8,25
201,1,9,14
202,1,8,3
203,1,10,4
204,1,10,19
205,1,10,48
206,1,10,18
207,1,8,6
208,1,6,2
209,1,6,6
210,1,9,3
211,1,6,3
212,1,7,5
213,1,8,2
214,1,8,27
215,1,10,63
216,1,8,8
217,1,10,42
218,1,8,20
219,1,9,26
220,1,10,53
221,1,6,5
222,1,9,64
223,1,8,20
224,1,8,22
225,1,12,18
226,1,8,16
227,1,9,23
228,1,8,42
229,1,8,6
230,1,9,22
231,1,8,13
232,1,12,29
233,1,7,2
234,1,8,12
235,1,7,1
236,1,6,8
237,1,8,16
238,1,9,2
239,1,9,0
240,1,8,21
241,1,9,25
242,1,9,29
243,1,11,7
244,1,7,4
245,1,7,0
246,1,11,17
247,1,8,19
248,1,9,13
249,1,9,46
250,1,10,17
251,1,9,9
252,1,9,10
253,1,6,8
254,1,10,27
255,1,8,4
256,1,8,18
257,1,8,20
258,1,11,11
259,1,9,8
260,1,7,3
261,1,9,7
262,1,8,8
263,1,10,26
264,1,8,25
265,1,11,43
266,1,11,34
267,1,10,39
