id,set,human_score,pos_2
2978,2,4,40
2979,2,1,15
2980,2,2,23
2981,2,4,44
2982,2,4,41
2983,2,4,32
2984,2,5,61
2985,2,2,106
2986,2,4,36
2987,2,4,52
2988,2,3,42
2989,2,3,27
2990,2,5,50
2991,2,3,32
2992,2,3,11
2993,2,3,38
2994,2,4,59
2995,2,3,21
2996,2,1,18
2997,2,3,23
2998,2,3,25
2999,2,3,25
3000,2,3,17
3001,2,4,40
3002,2,3,41
3003,2,4,46
3004,2,4,10
3005,2,2,5
3006,2,3,19
3007,2,3,18
3008,2,4,40
3009,2,3,27
3010,2,3,27
3011,2,4,29
3012,2,3,24
3013,2,4,43
3014,2,4,32
3015,2,3,40
3016,2,3,43
3017,2,4,53
3018,2,3,50
3019,2,4,30
3020,2,4,53
3021,2,4,51
3022,2,4,36
3023,2,4,16
3024,2,4,47
3025,2,3,19
3026,2,4,44
3027,2,3,34
3028,2,5,43
3029,2,3,22
3030,2,4,41
3031,2,3,27
3032,2,4,42
3033,2,4,45
3034,2,4,59
3035,2,2,14
3036,2,3,21
3037,2,4,51
3038,2,2,18
3039,2,3,26
3040,2,3,31
3041,2,4,45
3042,2,4,35
3043,2,3,17
3044,2,3,27
3045,2,4,43
3046,2,3,14
3047,2,3,18
3048,2,3,43
3049,2,4,29
3050,2,2,33
3051,2,4,47
3052,2,4,34
3053,2,3,27
3054,2,3,43
3055,2,3,24
3056,2,3,37
3057,2,3,6
3058,2,3,37
3059,2,3,25
3060,2,4,39
3061,2,3,24
3062,2,3,21
3063,2,4,34
3064,2,3,28
3065,2,3,13
3066,2,1,12
3067,2,4,26
3068,2,2,26
3069,2,4,66
3070,2,3,13
3071,2,4,28
3072,2,4,61
3073,2,4,114
3074,2,4,71
3075,2,4,82
3076,2,3,39
3077,2,5,66
3078,2,3,50
3079,2,3,40
3080,2,4,53
3081,2,4,33
3082,2,3,27
3083,2,3,42
3084,2,3,48
3085,2,3,23
3086,2,2,17
3087,2,2,2
3088,2,3,40
3089,2,3,29
3090,2,3,30
3091,2,2,25
3092,2,3,13
3093,2,3,21
3094,2,4,31
3095,2,2,21
