id,set,human_score,pos_28
14834,6,2,2
14835,6,3,4
14836,6,4,3
14837,6,1,3
14838,6,3,5
14839,6,4,4
14840,6,3,5
14841,6,3,4
14842,6,3,3
14843,6,3,1
14844,6,3,5
14845,6,4,5
14846,6,4,7
14847,6,3,6
14848,6,2,5
14849,6,3,4
14850,6,1,2
14851,6,3,5
14852,6,3,2
14853,6,2,1
14854,6,3,2
14855,6,4,4
14856,6,2,6
14857,6,4,7
14858,6,3,6
14859,6,2,4
14860,6,3,6
14861,6,3,4
14862,6,3,5
14863,6,3,2
14864,6,4,6
14865,6,3,4
14866,6,2,3
14867,6,2,3
14868,6,3,3
14869,6,2,5
14870,6,2,3
14871,6,3,3
14872,6,3,7
14873,6,2,2
14874,6,1,0
14875,6,3,0
14876,6,3,7
14877,6,2,1
14878,6,2,7
14879,6,3,6
14880,6,3,3
14881,6,4,6
14882,6,4,7
14883,6,3,5
14884,6,3,4
14885,6,2,1
14886,6,3,6
14887,6,3,6
14888,6,2,4
14889,6,3,2
14890,6,3,4
14891,6,1,4
14892,6,3,4
14893,6,2,1
14894,6,4,3
14895,6,2,3
14896,6,4,8
14897,6,3,5
14898,6,4,4
14899,6,1,1
14900,6,3,4
14901,6,1,1
14902,6,4,5
14903,6,3,6
14904,6,3,2
14905,6,1,2
14906,6,3,3
14907,6,3,4
14908,6,2,3
14909,6,3,3
14910,6,3,3
14911,6,1,4
14912,6,3,1
14913,6,3,5
14914,6,3,4
14915,6,3,6
14916,6,3,6
14917,6,3,5
14918,6,3,2
14919,6,2,3
14920,6,3,6
14921,6,3,3
14922,6,3,6
14923,6,3,1
14924,6,3,1
14925,6,3,5
14926,6,3,4
14927,6,2,3
14928,6,2,1
14929,6,2,1
14930,6,4,5
14931,6,2,3
14932,6,3,2
14933,6,4,2
14934,6,4,1
14935,6,3,7
14936,6,3,5
14937,6,1,7
14938,6,3,3
14939,6,0,1
14940,6,3,7
14941,6,3,5
14942,6,3,5
14943,6,3,10
14944,6,4,4
14945,6,2,2
14946,6,3,6
14947,6,3,6
14948,6,2,6
14949,6,1,0
14950,6,3,1
14951,6,0,3
14952,6,2,1
14953,6,3,1
14954,6,2,4
14955,6,3,2
14956,6,4,10
14957,6,0,0
14958,6,2,2
14959,6,3,5
14960,6,3,2
14961,6,3,1
14962,6,2,1
14963,6,4,5
14964,6,2,6
14965,6,2,2
14966,6,3,2
14967,6,4,5
14968,6,3,3
14969,6,2,3
14970,6,3,6
14971,6,3,4
14972,6,4,5
14973,6,1,5
14974,6,3,4
14975,6,3,4
14976,6,3,8
14977,6,3,6
14978,6,4,8
14979,6,1,3
14980,6,3,2
14981,6,3,2
14982,6,4,1
14983,6,2,3
14984,6,3,6
14985,6,0,1
14986,6,3,3
14987,6,4,7
14988,6,3,4
14989,6,3,3
14990,6,4,4
14991,6,3,3
14992,6,3,3
14993,6,2,2
14994,6,3,7
14995,6,4,7
14996,6,2,4
14997,6,1,3
14998,6,3,3
14999,6,4,3
15000,6,4,9
15001,6,3,4
15002,6,3,2
15003,6,1,1
15004,6,4,8
15005,6,3,5
