id,set,human_score,pos_18
2978,2,4,59
2979,2,1,25
2980,2,2,29
2981,2,4,66
2982,2,4,56
2983,2,4,42
2984,2,5,81
2985,2,2,112
2986,2,4,44
2987,2,4,54
2988,2,3,28
2989,2,3,40
2990,2,5,49
2991,2,3,37
2992,2,3,10
2993,2,3,37
2994,2,4,82
2995,2,3,36
2996,2,1,12
2997,2,3,32
2998,2,3,42
2999,2,3,21
3000,2,3,24
3001,2,4,49
3002,2,3,55
3003,2,4,55
3004,2,4,24
3005,2,2,7
3006,2,3,30
3007,2,3,31
3008,2,4,50
3009,2,3,44
3010,2,3,21
3011,2,4,41
3012,2,3,30
3013,2,4,52
3014,2,4,35
3015,2,3,44
3016,2,3,49
3017,2,4,56
3018,2,3,47
3019,2,4,35
3020,2,4,73
3021,2,4,71
3022,2,4,54
3023,2,4,20
3024,2,4,69
3025,2,3,40
3026,2,4,50
3027,2,3,57
3028,2,5,70
3029,2,3,48
3030,2,4,45
3031,2,3,38
3032,2,4,54
3033,2,4,54
3034,2,4,82
3035,2,2,22
3036,2,3,38
3037,2,4,56
3038,2,2,15
3039,2,3,26
3040,2,3,48
3041,2,4,60
3042,2,4,48
3043,2,3,31
3044,2,3,42
3045,2,4,47
3046,2,3,30
3047,2,3,26
3048,2,3,60
3049,2,4,27
3050,2,2,43
3051,2,4,59
3052,2,4,50
3053,2,3,46
3054,2,3,43
3055,2,3,38
3056,2,3,52
3057,2,3,9
3058,2,3,43
3059,2,3,38
3060,2,4,59
3061,2,3,35
3062,2,3,35
3063,2,4,55
3064,2,3,36
3065,2,3,10
3066,2,1,5
3067,2,4,62
3068,2,2,24
3069,2,4,73
3070,2,3,31
3071,2,4,50
3072,2,4,70
3073,2,4,176
3074,2,4,86
3075,2,4,99
3076,2,3,45
3077,2,5,85
3078,2,3,49
3079,2,3,32
3080,2,4,59
3081,2,4,52
3082,2,3,20
3083,2,3,29
3084,2,3,51
3085,2,3,19
3086,2,2,3
3087,2,2,1
3088,2,3,47
3089,2,3,23
3090,2,3,31
3091,2,2,29
3092,2,3,16
3093,2,3,37
3094,2,4,37
3095,2,2,29
3096,2,1,13
3097,2,3,49
3098,2,3,21
3099,2,4,86
3100,2,3,55
3101,2,3,29
3102,2,3,38
3103,2,3,23
3104,2,5,72
3105,2,3,15
3106,2,4,83
3107,2,3,45
3108,2,3,37
3109,2,3,52
3110,2,3,28
3111,2,3,57
3112,2,3,24
3113,2,3,28
3114,2,4,53
3115,2,4,42
3116,2,3,34
3117,2,3,42
3118,2,2,23
3119,2,4,57
3120,2,3,66
3121,2,4,58
3122,2,4,68
3123,2,4,36
3124,2,4,46
3125,2,4,75
3126,2,4,75
3127,2,3,51
3128,2,4,40
3129,2,4,115
3130,2,4,78
3131,2,4,28
3132,2,3,44
3133,2,4,64
3134,2,4,55
3135,2,3,38
3136,2,4,48
3137,2,3,46
3138,2,4,41
3139,2,3,51
3140,2,4,37
3141,2,3,44
3142,2,4,49
3143,2,3,43
3144,2,4,36
3145,2,4,83
3146,2,3,18
3147,2,2,0
3148,2,3,36
3149,2,3,64
3150,2,4,91
3151,2,3,53
3152,2,4,54
3153,2,4,104
3154,2,3,13
3155,2,3,18
3156,2,4,37
3157,2,4,61
3158,2,2,29
3159,2,1,15
3160,2,3,47
3161,2,3,61
3162,2,4,72
3163,2,5,51
3164,2,3,33
3165,2,4,20
3166,2,4,61
3167,2,3,30
3168,2,4,38
3169,2,3,49
3170,2,3,34
3171,2,5,87
3172,2,4,70
3173,2,3,44
3174,2,3,29
3175,2,4,65
3176,2,4,58
3177,2,1,32
3178,2,4,28
3179,2,4,39
3180,2,3,73
3181,2,4,97
3182,2,2,21
3183,2,3,50
3184,2,3,36
3185,2,4,48
3186,2,2,38
3187,2,3,38
3188,2,3,44
3189,2,4,55
3190,2,4,39
3191,2,4,62
3192,2,3,21
3193,2,3,35
3194,2,3,46
3195,2,4,32
3196,2,4,74
3197,2,3,15
3198,2,2,39
3199,2,4,49
3200,2,4,73
3201,2,4,43
3202,2,5,67
3203,2,4,43
3204,2,3,56
3205,2,3,55
3206,2,4,69
3207,2,3,47
3208,2,4,46
3209,2,3,20
3210,2,4,42
3211,2,3,31
3212,2,4,67
3213,2,4,42
3214,2,4,92
3215,2,3,15
3216,2,4,77
3217,2,4,79
3218,2,3,35
3219,2,4,101
3220,2,3,57
3221,2,3,91
3222,2,3,15
3223,2,3,38
3224,2,3,64
3225,2,4,22
3226,2,4,33
3227,2,3,62
3228,2,4,97
3229,2,4,64
3230,2,2,10
3231,2,4,115
3232,2,3,28
3233,2,3,47
3234,2,3,42
3235,2,4,70
3236,2,4,58
3237,2,2,9
3238,2,2,28
3239,2,4,47
3240,2,2,28
3241,2,1,5
3242,2,4,49
3243,2,4,91
3244,2,2,19
3245,2,2,5
3246,2,3,26
3247,2,4,49
3248,2,4,64
3249,2,3,82
3250,2,2,15
3251,2,3,39
3252,2,4,45
3253,2,4,59
3254,2,5,87
3255,2,3,65
3256,2,3,35
3257,2,1,23
3258,2,4,82
3259,2,2,12
3260,2,4,62
3261,2,4,53
3262,2,4,33
3263,2,4,64
3264,2,2,22
3265,2,4,89
3266,2,4,99
3267,2,3,35
3268,2,3,24
3269,2,4,64
3270,2,3,53
3271,2,4,71
3272,2,2,12
3273,2,4,60
3274,2,4,61
3275,2,3,50
3276,2,3,58
3277,2,5,93
3278,2,4,56
3279,2,4,60
3280,2,3,26
3281,2,4,123
3282,2,4,73
3283,2,3,50
3284,2,4,47
3285,2,4,16
3286,2,3,46
3287,2,3,37
3288,2,4,62
3289,2,3,36
3290,2,4,56
3291,2,5,85
3292,2,4,89
3293,2,4,37
3294,2,4,48
3295,2,3,40
3296,2,4,38
3297,2,3,28
3298,2,4,70
3299,2,4,45
3300,2,4,47
3301,2,3,26
3302,2,4,57
3303,2,3,29
3304,2,3,36
3305,2,3,39
3306,2,5,57
3307,2,3,31
3308,2,4,46
3309,2,4,41
3310,2,6,123
3311,2,4,91
3312,2,4,64
3313,2,3,37
3314,2,3,42
3315,2,4,76
3316,2,3,104
3317,2,3,60
3318,2,3,31
3319,2,3,35
3320,2,4,68
3321,2,4,78
3322,2,3,38
3323,2,4,44
3324,2,3,19
3325,2,4,66
3326,2,3,25
3327,2,3,27
3328,2,3,49
3329,2,3,24
3330,2,3,33
3331,2,4,93
3332,2,3,18
3333,2,3,33
3334,2,4,52
3335,2,4,32
3336,2,3,27
3337,2,4,50
3338,2,3,34
3339,2,4,61
3340,2,4,72
3341,2,3,43
3342,2,4,53
3343,2,5,113
3344,2,3,56
3345,2,3,33
3346,2,2,26
3347,2,4,47
3348,2,4,43
3349,2,3,27
3350,2,3,42
3351,2,4,41
3352,2,2,13
3353,2,2,35
3354,2,3,22
3355,2,3,41
3356,2,3,41
3357,2,3,62
3358,2,3,50
3359,2,2,25
3360,2,4,37
3361,2,4,53
3362,2,4,31
3363,2,2,36
3364,2,4,26
3365,2,3,45
3366,2,4,44
3367,2,4,75
3368,2,4,64
3369,2,3,35
3370,2,4,67
3371,2,3,44
3372,2,3,28
3373,2,3,30
3374,2,4,40
3375,2,3,23
3376,2,4,52
3377,2,2,35
3378,2,3,25
3379,2,1,57
3380,2,3,46
3381,2,3,37
3382,2,4,24
3383,2,5,66
3384,2,4,58
3385,2,4,71
3386,2,4,47
3387,2,3,59
