id,set,human_score,pos_4
11827,5,2,14
11828,5,2,18
11829,5,3,14
11830,5,1,7
11831,5,3,16
11832,5,3,17
11833,5,3,24
11834,5,4,27
11835,5,3,21
11836,5,3,14
11837,5,1,3
11838,5,1,27
11839,5,1,12
11840,5,1,11
11841,5,2,16
11842,5,2,21
11843,5,4,12
11844,5,3,17
11845,5,2,17
11846,5,2,14
11847,5,4,22
11848,5,2,21
11849,5,2,16
11850,5,4,23
11851,5,2,12
11852,5,2,14
11853,5,2,8
11854,5,1,5
11855,5,3,22
11856,5,4,22
11857,5,4,33
11858,5,3,4
11859,5,2,15
11860,5,3,13
11861,5,3,20
11862,5,3,10
11863,5,3,20
11864,5,2,19
11865,5,3,20
11866,5,4,27
11867,5,2,13
11868,5,3,14
11869,5,3,15
11870,5,2,11
11871,5,1,7
11872,5,3,19
11873,5,3,14
11874,5,3,18
11875,5,3,20
11876,5,2,14
11877,5,2,8
11878,5,3,26
11879,5,2,3
11880,5,1,6
11881,5,3,15
11882,5,3,12
11883,5,3,26
11884,5,4,29
11885,5,2,13
11886,5,3,16
11887,5,2,10
11888,5,1,8
11889,5,2,10
11890,5,2,11
11891,5,3,24
11892,5,2,8
11893,5,3,23
11894,5,2,14
11895,5,3,22
11896,5,3,15
11897,5,3,16
11898,5,3,25
11899,5,3,12
11900,5,3,20
11901,5,3,19
11902,5,1,4
11903,5,1,6
11904,5,3,23
11905,5,3,14
11906,5,4,21
11907,5,2,6
11908,5,3,13
11909,5,2,13
11910,5,1,7
11911,5,3,11
11912,5,2,8
11913,5,2,15
11914,5,1,6
11915,5,2,15
11916,5,3,20
11917,5,2,14
11918,5,2,10
11919,5,1,7
11920,5,3,16
11921,5,3,12
11922,5,2,12
11923,5,2,14
11924,5,2,16
11925,5,2,15
11926,5,1,13
11927,5,2,6
11928,5,3,20
11929,5,2,14
11930,5,2,12
11931,5,3,11
11932,5,4,28
11933,5,3,18
11934,5,3,14
11935,5,1,2
11936,5,2,19
11937,5,4,45
11938,5,3,16
11939,5,3,23
11940,5,2,11
11941,5,3,15
11942,5,3,11
11943,5,3,15
11944,5,2,8
11945,5,4,33
11946,5,3,16
11947,5,2,9
11948,5,2,9
11949,5,3,14
11950,5,1,6
11951,5,3,17
11952,5,1,6
11953,5,1,3
11954,5,4,42
11955,5,1,3
11956,5,2,9
11957,5,4,19
11958,5,2,6
11959,5,2,21
11960,5,3,14
11961,5,1,11
11962,5,3,15
11963,5,4,34
11964,5,3,21
11965,5,3,19
11966,5,1,15
11967,5,2,4
11968,5,2,21
11969,5,2,14
11970,5,4,21
11971,5,1,7
11972,5,3,16
11973,5,2,19
11974,5,2,17
11975,5,4,13
11976,5,1,8
11977,5,1,6
11978,5,3,24
11979,5,4,25
11980,5,4,25
11981,5,2,12
11982,5,2,14
11983,5,1,3
11984,5,2,10
11985,5,4,25
11986,5,4,26
11987,5,2,14
11988,5,3,19
