id,set,human_score,pos_24
11827,5,2,3
11828,5,2,11
11829,5,3,4
11830,5,1,2
11831,5,3,7
11832,5,3,7
11833,5,3,7
11834,5,4,14
11835,5,3,8
11836,5,3,8
11837,5,1,1
11838,5,1,8
11839,5,1,4
11840,5,1,2
11841,5,2,2
11842,5,2,9
11843,5,4,7
11844,5,3,9
11845,5,2,7
11846,5,2,2
11847,5,4,12
11848,5,2,11
11849,5,2,5
11850,5,4,10
11851,5,2,10
11852,5,2,8
11853,5,2,4
11854,5,1,1
11855,5,3,4
11856,5,4,5
11857,5,4,7
11858,5,3,9
11859,5,2,2
11860,5,3,10
11861,5,3,5
11862,5,3,6
11863,5,3,9
11864,5,2,7
11865,5,3,6
11866,5,4,7
11867,5,2,3
11868,5,3,2
11869,5,3,2
11870,5,2,2
11871,5,1,0
11872,5,3,9
11873,5,3,7
11874,5,3,10
11875,5,3,6
11876,5,2,3
11877,5,2,0
11878,5,3,9
11879,5,2,2
11880,5,1,2
11881,5,3,6
11882,5,3,7
11883,5,3,8
11884,5,4,15
11885,5,2,6
11886,5,3,6
11887,5,2,7
11888,5,1,3
11889,5,2,2
11890,5,2,3
11891,5,3,5
11892,5,2,3
11893,5,3,5
11894,5,2,4
11895,5,3,4
11896,5,3,10
11897,5,3,5
11898,5,3,9
11899,5,3,8
11900,5,3,15
11901,5,3,6
11902,5,1,1
11903,5,1,0
11904,5,3,7
11905,5,3,5
11906,5,4,7
11907,5,2,2
11908,5,3,2
11909,5,2,5
11910,5,1,7
11911,5,3,8
11912,5,2,1
11913,5,2,5
11914,5,1,2
11915,5,2,3
11916,5,3,7
11917,5,2,7
11918,5,2,2
11919,5,1,5
11920,5,3,8
11921,5,3,11
11922,5,2,3
11923,5,2,9
11924,5,2,3
11925,5,2,8
11926,5,1,5
11927,5,2,1
11928,5,3,9
11929,5,2,9
11930,5,2,4
11931,5,3,6
11932,5,4,10
11933,5,3,10
11934,5,3,7
11935,5,1,0
11936,5,2,4
11937,5,4,6
11938,5,3,7
11939,5,3,8
11940,5,2,3
11941,5,3,8
11942,5,3,4
11943,5,3,4
11944,5,2,2
11945,5,4,7
11946,5,3,1
11947,5,2,4
11948,5,2,2
11949,5,3,9
11950,5,1,0
11951,5,3,6
11952,5,1,2
11953,5,1,3
11954,5,4,18
11955,5,1,4
11956,5,2,5
11957,5,4,8
11958,5,2,7
11959,5,2,9
11960,5,3,9
11961,5,1,10
11962,5,3,5
11963,5,4,19
11964,5,3,4
11965,5,3,8
11966,5,1,3
11967,5,2,2
11968,5,2,6
11969,5,2,0
11970,5,4,14
11971,5,1,1
11972,5,3,5
11973,5,2,6
11974,5,2,7
11975,5,4,5
11976,5,1,1
11977,5,1,0
11978,5,3,2
11979,5,4,14
11980,5,4,17
11981,5,2,17
11982,5,2,5
11983,5,1,0
11984,5,2,4
11985,5,4,10
11986,5,4,10
11987,5,2,5
11988,5,3,6
11989,5,3,11
11990,5,4,6
11991,5,3,10
11992,5,2,4
11993,5,1,2
11994,5,2,3
11995,5,1,2
11996,5,2,7
11997,5,4,4
11998,5,1,0
11999,5,3,3
12000,5,2,3
12001,5,2,3
12002,5,1,1
12003,5,3,13
12004,5,2,4
12005,5,3,8
12006,5,1,2
12007,5,3,9
12008,5,3,9
12009,5,2,3
12010,5,2,6
12011,5,3,8
12012,5,2,6
12013,5,1,2
12014,5,3,4
12015,5,2,6
12016,5,3,5
12017,5,1,2
12018,5,4,13
12019,5,2,5
12020,5,3,6
12021,5,3,6
12022,5,2,2
12023,5,1,1
12024,5,3,2
12025,5,2,5
12026,5,2,7
12027,5,2,5
12028,5,4,8
12029,5,2,5
12030,5,3,5
12031,5,4,6
12032,5,1,2
12033,5,3,5
12034,5,3,9
12035,5,2,2
12036,5,1,3
12037,5,3,7
12038,5,2,8
12039,5,2,1
12040,5,1,3
12041,5,1,2
12042,5,3,4
12043,5,1,0
12044,5,3,14
12045,5,2,6
12046,5,1,1
12047,5,2,11
12048,5,2,2
12049,5,4,6
12050,5,0,1
12051,5,2,6
12052,5,4,10
12053,5,0,1
12054,5,3,6
12055,5,2,2
12056,5,3,5
12057,5,1,5
12058,5,3,8
12059,5,2,4
12060,5,3,4
12061,5,2,3
12062,5,3,6
12063,5,2,11
12064,5,3,7
12065,5,2,6
12066,5,0,0
12067,5,2,2
12068,5,3,8
12069,5,4,6
12070,5,2,4
12071,5,3,10
12072,5,4,14
12073,5,2,3
12074,5,2,4
12075,5,3,7
12076,5,2,4
12077,5,3,10
12078,5,1,3
12079,5,3,10
12080,5,4,10
12081,5,4,7
12082,5,3,12
12083,5,1,2
12084,5,3,6
12085,5,3,12
12086,5,3,7
12087,5,1,0
12088,5,2,11
12089,5,1,5
12090,5,4,14
12091,5,3,4
12092,5,1,5
12093,5,2,8
12094,5,2,8
12095,5,1,4
12096,5,1,1
12097,5,1,4
12098,5,1,2
12099,5,3,11
12100,5,4,13
12101,5,4,7
12102,5,4,3
12103,5,3,4
12104,5,2,7
12105,5,3,6
12106,5,3,12
12107,5,2,7
12108,5,3,5
12109,5,3,7
12110,5,4,9
12111,5,1,1
12112,5,4,10
12113,5,1,1
12114,5,2,0
12115,5,1,2
