id,set,human_score,pos_1
11827,5,2,7
11828,5,2,6
11829,5,3,4
11830,5,1,7
11831,5,3,8
11832,5,3,10
11833,5,3,9
11834,5,4,13
11835,5,3,6
11836,5,3,7
11837,5,1,2
11838,5,1,8
11839,5,1,5
11840,5,1,2
11841,5,2,6
11842,5,2,9
11843,5,4,7
11844,5,3,4
11845,5,2,3
11846,5,2,8
11847,5,4,7
11848,5,2,11
11849,5,2,4
11850,5,4,8
11851,5,2,5
11852,5,2,6
11853,5,2,3
11854,5,1,3
11855,5,3,10
11856,5,4,7
11857,5,4,8
11858,5,3,5
11859,5,2,5
11860,5,3,8
11861,5,3,4
11862,5,3,6
11863,5,3,5
11864,5,2,6
11865,5,3,3
11866,5,4,12
11867,5,2,4
11868,5,3,5
11869,5,3,4
11870,5,2,5
11871,5,1,1
11872,5,3,4
11873,5,3,9
11874,5,3,6
11875,5,3,9
11876,5,2,3
11877,5,2,2
11878,5,3,7
11879,5,2,6
11880,5,1,3
11881,5,3,1
11882,5,3,10
11883,5,3,2
11884,5,4,11
11885,5,2,5
11886,5,3,8
11887,5,2,3
11888,5,1,2
11889,5,2,4
11890,5,2,6
11891,5,3,5
11892,5,2,10
11893,5,3,6
11894,5,2,4
11895,5,3,2
11896,5,3,8
11897,5,3,3
11898,5,3,1
11899,5,3,11
11900,5,3,9
11901,5,3,7
11902,5,1,5
11903,5,1,2
11904,5,3,5
11905,5,3,2
11906,5,4,9
11907,5,2,2
11908,5,3,4
11909,5,2,4
11910,5,1,1
11911,5,3,5
11912,5,2,0
11913,5,2,2
11914,5,1,4
11915,5,2,6
11916,5,3,6
11917,5,2,8
11918,5,2,2
11919,5,1,3
11920,5,3,7
11921,5,3,3
11922,5,2,6
11923,5,2,4
11924,5,2,3
11925,5,2,5
11926,5,1,2
11927,5,2,5
11928,5,3,12
11929,5,2,4
11930,5,2,2
11931,5,3,4
11932,5,4,16
11933,5,3,5
11934,5,3,6
11935,5,1,0
11936,5,2,7
11937,5,4,13
11938,5,3,4
11939,5,3,10
11940,5,2,5
11941,5,3,4
11942,5,3,6
11943,5,3,2
11944,5,2,5
11945,5,4,9
11946,5,3,9
11947,5,2,8
11948,5,2,1
11949,5,3,4
11950,5,1,0
11951,5,3,6
11952,5,1,2
11953,5,1,3
11954,5,4,12
11955,5,1,1
11956,5,2,5
11957,5,4,3
11958,5,2,3
11959,5,2,6
11960,5,3,11
11961,5,1,3
11962,5,3,5
11963,5,4,14
11964,5,3,6
11965,5,3,4
11966,5,1,8
11967,5,2,2
11968,5,2,5
11969,5,2,3
11970,5,4,7
11971,5,1,1
11972,5,3,8
11973,5,2,7
11974,5,2,3
11975,5,4,4
11976,5,1,1
11977,5,1,1
11978,5,3,7
11979,5,4,7
11980,5,4,11
11981,5,2,2
11982,5,2,5
11983,5,1,2
11984,5,2,4
11985,5,4,4
11986,5,4,5
11987,5,2,3
11988,5,3,4
11989,5,3,8
11990,5,4,4
11991,5,3,7
11992,5,2,3
11993,5,1,3
11994,5,2,5
11995,5,1,3
11996,5,2,4
11997,5,4,8
11998,5,1,1
11999,5,3,1
12000,5,2,3
12001,5,2,5
12002,5,1,2
12003,5,3,11
12004,5,2,3
12005,5,3,5
12006,5,1,5
12007,5,3,7
12008,5,3,3
12009,5,2,3
12010,5,2,5
12011,5,3,9
12012,5,2,1
12013,5,1,4
12014,5,3,4
12015,5,2,3
12016,5,3,8
12017,5,1,0
12018,5,4,8
12019,5,2,10
12020,5,3,4
12021,5,3,4
12022,5,2,0
12023,5,1,2
12024,5,3,4
12025,5,2,0
12026,5,2,8
12027,5,2,2
12028,5,4,5
12029,5,2,7
12030,5,3,5
12031,5,4,5
12032,5,1,4
12033,5,3,6
12034,5,3,10
12035,5,2,3
12036,5,1,2
12037,5,3,2
12038,5,2,5
12039,5,2,3
12040,5,1,4
12041,5,1,2
12042,5,3,5
12043,5,1,1
12044,5,3,4
12045,5,2,0
12046,5,1,1
12047,5,2,14
12048,5,2,4
12049,5,4,9
12050,5,0,1
12051,5,2,5
12052,5,4,3
12053,5,0,1
12054,5,3,8
12055,5,2,1
12056,5,3,7
12057,5,1,2
12058,5,3,10
12059,5,2,3
12060,5,3,7
12061,5,2,4
12062,5,3,6
12063,5,2,3
12064,5,3,4
12065,5,2,4
12066,5,0,0
12067,5,2,6
12068,5,3,6
12069,5,4,14
12070,5,2,3
12071,5,3,5
12072,5,4,10
12073,5,2,2
12074,5,2,3
12075,5,3,2
12076,5,2,6
12077,5,3,3
12078,5,1,1
12079,5,3,5
12080,5,4,8
12081,5,4,10
12082,5,3,7
12083,5,1,2
12084,5,3,3
12085,5,3,6
12086,5,3,6
12087,5,1,2
12088,5,2,6
12089,5,1,8
12090,5,4,9
12091,5,3,5
12092,5,1,4
12093,5,2,2
12094,5,2,6
12095,5,1,3
12096,5,1,4
12097,5,1,5
12098,5,1,0
12099,5,3,6
12100,5,4,9
12101,5,4,5
12102,5,4,8
12103,5,3,7
12104,5,2,2
12105,5,3,6
12106,5,3,5
12107,5,2,3
12108,5,3,5
12109,5,3,1
12110,5,4,9
12111,5,1,2
12112,5,4,4
12113,5,1,2
12114,5,2,3
12115,5,1,1
12116,5,3,8
12117,5,2,3
12118,5,2,4
12119,5,2,3
12120,5,3,5
12121,5,1,3
12122,5,2,2
12123,5,2,6
12124,5,2,6
12125,5,4,9
12126,5,4,9
12127,5,4,7
12128,5,4,10
12129,5,2,4
12130,5,2,3
12131,5,3,2
12132,5,3,5
12133,5,3,7
12134,5,2,2
12135,5,1,4
12136,5,1,2
12137,5,2,7
12138,5,2,2
12139,5,4,7
12140,5,2,6
12141,5,3,4
12142,5,3,7
12143,5,1,1
12144,5,4,11
12145,5,1,0
12146,5,2,4
12147,5,3,13
12148,5,3,10
12149,5,1,2
12150,5,3,6
12151,5,3,5
12152,5,3,9
12153,5,1,2
12154,5,4,6
12155,5,3,6
12156,5,4,8
12157,5,3,3
12158,5,3,8
12159,5,3,5
12160,5,3,5
12161,5,2,2
12162,5,4,13
12163,5,2,2
12164,5,3,7
12165,5,2,2
12166,5,2,2
12167,5,1,0
12168,5,2,6
12169,5,1,1
12170,5,4,7
12171,5,2,8
12172,5,1,1
12173,5,2,2
12174,5,2,12
12175,5,2,9
12176,5,1,4
12177,5,2,3
12178,5,2,6
12179,5,4,13
12180,5,2,3
12181,5,3,1
12182,5,2,2
