id,set,human_score,pos_24
5978,3,1,0
5979,3,2,6
5980,3,1,7
5981,3,1,3
5982,3,2,7
5983,3,1,4
5984,3,1,0
5985,3,0,6
5986,3,2,10
5987,3,3,13
5988,3,3,11
5989,3,1,7
5990,3,3,4
5991,3,2,8
5992,3,1,4
5993,3,2,5
5994,3,2,5
5995,3,2,8
5996,3,1,2
5997,3,2,4
5998,3,2,4
5999,3,1,1
6000,3,2,6
6001,3,1,1
6002,3,2,8
6003,3,3,13
6004,3,1,5
6005,3,3,6
6006,3,2,7
6007,3,3,7
6008,3,1,5
6010,3,1,1
6011,3,1,0
6012,3,0,6
6013,3,1,1
6014,3,3,14
6015,3,2,4
6016,3,3,14
6017,3,1,3
6018,3,2,5
6019,3,1,1
6020,3,2,6
6021,3,2,0
6022,3,2,4
6023,3,2,5
6024,3,1,4
6025,3,1,3
6026,3,3,4
6027,3,3,8
6028,3,2,3
6029,3,1,8
6030,3,3,13
6031,3,3,10
6032,3,2,3
6033,3,3,10
6034,3,2,6
6035,3,1,6
6036,3,2,10
6037,3,2,3
6038,3,2,5
6039,3,1,10
6040,3,1,6
6041,3,2,2
6042,3,2,5
6043,3,1,2
6044,3,2,0
6045,3,2,11
6046,3,1,5
6047,3,1,2
6048,3,1,10
6049,3,1,1
6050,3,3,21
6051,3,1,0
6052,3,2,8
6053,3,1,2
6054,3,1,5
6055,3,2,5
6056,3,1,7
6057,3,3,7
6058,3,2,7
6059,3,1,4
6060,3,1,6
6061,3,3,8
6062,3,1,8
6063,3,2,6
6064,3,2,0
6065,3,2,4
6066,3,1,6
6067,3,1,0
6068,3,2,9
6069,3,2,9
6070,3,2,2
6071,3,2,5
6072,3,2,4
6073,3,2,12
6074,3,2,10
6075,3,3,20
6076,3,2,16
6077,3,1,11
6078,3,2,2
6079,3,3,8
6080,3,2,7
6081,3,2,1
6082,3,1,5
6083,3,1,2
6084,3,3,6
6085,3,3,16
6086,3,1,3
6087,3,2,2
6088,3,2,4
6089,3,3,5
6090,3,1,9
6091,3,3,8
6092,3,1,1
6093,3,1,1
6094,3,1,8
6095,3,3,8
6096,3,2,7
6097,3,1,0
6098,3,3,9
6099,3,1,4
6100,3,2,6
6101,3,2,3
6102,3,2,9
6103,3,2,6
6104,3,1,3
6105,3,3,12
6106,3,1,3
6107,3,2,5
6108,3,1,0
6109,3,2,6
6110,3,2,4
6111,3,2,5
6112,3,1,1
6113,3,3,13
6114,3,1,3
6115,3,2,5
6116,3,2,6
6117,3,1,6
6118,3,3,3
6119,3,1,3
6120,3,2,5
6121,3,3,8
6122,3,2,5
6123,3,3,8
6124,3,3,9
6125,3,2,2
6126,3,1,2
6127,3,3,4
6128,3,3,1
6129,3,2,4
6130,3,1,6
6131,3,1,1
6132,3,3,6
6133,3,1,3
6134,3,2,10
6135,3,2,3
6136,3,1,1
6137,3,2,1
6138,3,2,9
6139,3,2,7
6140,3,1,5
6141,3,2,7
6142,3,2,1
6143,3,3,6
6144,3,3,10
6145,3,3,5
6146,3,2,6
6147,3,2,3
6148,3,2,4
6149,3,2,6
6150,3,2,3
6151,3,2,5
6152,3,2,8
6153,3,2,5
6154,3,1,1
6155,3,1,3
6156,3,2,3
6157,3,3,6
6158,3,3,11
6159,3,2,13
6160,3,2,3
6161,3,2,4
6162,3,2,13
6163,3,1,2
6164,3,2,7
6165,3,3,7
6166,3,1,1
6167,3,3,0
6168,3,2,5
6169,3,2,12
6170,3,1,6
6171,3,3,9
6172,3,2,8
6173,3,1,0
6174,3,2,3
6175,3,1,4
6176,3,1,3
6177,3,2,7
6178,3,3,3
6179,3,2,0
6180,3,3,10
6181,3,3,7
6182,3,3,6
6183,3,3,11
6184,3,1,2
6185,3,2,2
6186,3,2,1
6187,3,1,0
6188,3,0,0
6189,3,1,6
6190,3,2,17
6191,3,2,12
6192,3,3,9
6193,3,1,4
6194,3,3,13
6195,3,3,5
6196,3,1,2
6197,3,2,5
6198,3,3,3
6199,3,2,4
6200,3,0,14
6201,3,2,1
6202,3,1,0
6203,3,3,14
6204,3,1,9
6205,3,2,2
6206,3,0,6
6207,3,0,2
6208,3,3,4
6209,3,2,4
6210,3,2,4
6211,3,1,3
6212,3,2,8
6213,3,1,2
6214,3,1,7
6215,3,1,4
6216,3,2,12
6217,3,1,5
6218,3,2,11
6219,3,2,7
6220,3,2,8
6221,3,2,7
6222,3,2,2
6223,3,3,10
6224,3,2,3
6225,3,3,9
6226,3,3,8
6227,3,1,2
6228,3,3,11
6229,3,1,1
6230,3,1,2
6231,3,2,2
6232,3,1,10
6233,3,2,1
6234,3,1,4
6235,3,1,3
6236,3,2,10
6237,3,2,6
6238,3,0,3
6239,3,2,10
6240,3,3,8
6241,3,1,3
6242,3,1,2
6243,3,2,8
6244,3,1,4
6245,3,3,9
6246,3,1,10
6247,3,3,4
6248,3,1,3
6249,3,3,8
6250,3,3,11
6251,3,1,2
6252,3,1,0
6253,3,3,5
6254,3,3,12
6255,3,1,7
6256,3,1,3
6257,3,1,1
6258,3,1,5
6259,3,3,4
6260,3,2,6
6261,3,1,1
6262,3,3,6
6263,3,3,10
6264,3,3,15
6265,3,2,4
6266,3,1,1
6267,3,3,13
6268,3,3,11
6269,3,1,2
6270,3,3,10
6271,3,2,1
6272,3,2,4
6273,3,1,5
6274,3,1,2
6275,3,1,1
6276,3,3,9
6277,3,1,1
6278,3,1,4
6279,3,2,7
6280,3,3,1
6281,3,1,6
6282,3,3,6
6283,3,1,2
6284,3,3,6
6285,3,2,7
6286,3,3,10
6287,3,3,2
6288,3,2,6
6289,3,2,4
6290,3,1,0
6291,3,2,9
6292,3,3,6
6293,3,2,9
6294,3,1,12
6295,3,2,1
6296,3,0,3
6297,3,1,2
6298,3,1,1
6299,3,2,5
6300,3,3,8
6301,3,3,10
6302,3,2,4
6303,3,1,3
6304,3,1,6
6305,3,3,6
6306,3,1,0
6307,3,2,5
6308,3,3,13
6309,3,1,3
6310,3,3,10
6311,3,2,2
6312,3,2,9
6313,3,3,7
6314,3,1,6
6315,3,2,1
6316,3,1,5
6317,3,2,13
6318,3,1,4
6319,3,1,5
6320,3,1,5
6321,3,1,4
6322,3,2,8
6323,3,1,3
6324,3,1,1
6325,3,2,2
6326,3,1,1
6327,3,2,7
6328,3,2,9
6329,3,2,5
6330,3,3,9
6331,3,3,8
6332,3,3,0
6333,3,3,11
6334,3,2,5
6335,3,3,9
6336,3,3,7
6337,3,2,7
6338,3,2,8
6339,3,2,5
6340,3,3,11
6341,3,2,6
6342,3,1,4
6343,3,1,10
6344,3,2,4
6345,3,2,9
6346,3,2,6
6347,3,3,2
6348,3,1,2
6349,3,3,10
6350,3,2,8
6351,3,3,4
6352,3,2,6
6353,3,3,14
6354,3,1,2
6355,3,2,8
6356,3,1,0
6357,3,2,1
6358,3,2,0
6359,3,1,1
6360,3,2,4
6361,3,2,7
6362,3,1,12
6363,3,3,11
6364,3,3,7
6365,3,2,4
6366,3,3,15
6367,3,2,6
6368,3,1,2
6369,3,1,4
6370,3,0,0
6371,3,3,9
6372,3,2,6
6373,3,2,1
6374,3,2,6
6375,3,1,2
6376,3,2,3
6377,3,3,17
6378,3,3,5
6379,3,3,19
6380,3,1,4
6381,3,3,9
6382,3,1,1
6383,3,2,8
6384,3,3,9
6385,3,2,1
6386,3,2,17
6387,3,3,8
6388,3,3,9
6389,3,2,4
6390,3,2,11
6391,3,1,2
6392,3,3,9
6393,3,1,6
6394,3,1,0
6395,3,2,3
6396,3,3,11
6397,3,2,3
6398,3,2,5
6399,3,2,0
6400,3,2,6
6401,3,2,4
6402,3,2,3
6403,3,0,1
6404,3,1,4
6405,3,3,5
6406,3,2,4
6407,3,2,3
6408,3,3,11
6409,3,2,3
6410,3,3,10
6411,3,1,1
6412,3,1,6
6413,3,2,3
6414,3,1,1
6415,3,2,4
6416,3,1,0
6417,3,3,14
6418,3,2,7
6419,3,3,11
6420,3,1,4
6421,3,1,2
6422,3,1,1
6423,3,3,1
6424,3,2,8
6425,3,2,3
6426,3,2,3
6427,3,1,4
6428,3,2,1
6429,3,1,0
6430,3,1,0
6431,3,1,4
6432,3,3,5
6433,3,2,8
6434,3,2,12
6435,3,1,1
6436,3,2,4
6437,3,2,4
6438,3,1,3
6439,3,1,2
6440,3,1,4
6441,3,3,8
6442,3,1,3
6443,3,2,4
6444,3,3,8
6445,3,3,12
6446,3,3,5
6447,3,2,0
6448,3,2,4
6449,3,0,0
6450,3,2,9
6451,3,1,2
6452,3,1,1
6453,3,1,5
6454,3,2,0
6455,3,3,8
6456,3,1,2
6457,3,2,10
6458,3,1,6
6459,3,2,2
6460,3,2,8
6461,3,2,5
6462,3,3,2
6463,3,3,4
6464,3,1,4
6465,3,2,7
6466,3,2,12
6467,3,1,2
6468,3,2,3
6469,3,1,3
6470,3,2,6
6471,3,1,3
6472,3,3,12
6473,3,2,1
6474,3,2,10
6475,3,1,6
6476,3,3,8
6477,3,2,2
6478,3,3,14
6479,3,0,3
6480,3,2,12
6481,3,1,2
6482,3,1,0
6483,3,3,18
6484,3,3,8
6485,3,3,9
6486,3,2,4
6487,3,3,10
6488,3,1,3
6489,3,2,9
6490,3,1,6
6491,3,3,9
6492,3,2,4
6493,3,2,2
6494,3,3,3
6495,3,2,0
6496,3,1,2
6497,3,2,1
6498,3,2,1
6499,3,1,2
6500,3,2,4
6501,3,1,3
6502,3,2,4
6503,3,2,0
6504,3,1,6
6505,3,3,8
6506,3,1,3
6507,3,3,8
6508,3,2,8
6509,3,1,1
6510,3,2,4
6511,3,2,1
6512,3,3,8
6513,3,2,3
6514,3,1,3
6515,3,1,5
6516,3,3,15
6517,3,1,5
6518,3,1,1
6519,3,2,17
6520,3,2,14
6521,3,2,0
6522,3,2,4
6523,3,2,8
6524,3,2,5
6525,3,2,4
6526,3,1,1
6527,3,2,7
6528,3,2,6
6529,3,2,4
6530,3,3,15
6531,3,1,1
6532,3,3,8
6533,3,2,6
6534,3,1,5
6535,3,2,10
6536,3,2,5
6537,3,1,1
6538,3,0,6
6539,3,1,1
6540,3,2,6
6541,3,2,2
6542,3,2,2
6543,3,3,5
6544,3,2,5
6545,3,1,2
6546,3,1,4
6547,3,2,2
6548,3,1,3
6549,3,1,10
6550,3,1,1
6551,3,2,6
6552,3,1,5
6553,3,2,9
6554,3,3,3
6555,3,1,2
6556,3,1,3
6557,3,1,5
6558,3,1,1
6559,3,2,3
6560,3,1,3
6561,3,2,12
6562,3,1,4
6563,3,3,0
6564,3,3,13
6565,3,1,4
6566,3,3,9
6567,3,1,8
6568,3,1,3
6569,3,1,7
6570,3,2,2
6571,3,2,15
6572,3,3,6
6573,3,1,7
