id,set,human_score,pos_19
11827,5,2,7
11828,5,2,14
11829,5,3,7
11830,5,1,5
11831,5,3,8
11832,5,3,10
11833,5,3,13
11834,5,4,15
11835,5,3,9
11836,5,3,3
11837,5,1,1
11838,5,1,14
11839,5,1,2
11840,5,1,0
11841,5,2,3
11842,5,2,3
11843,5,4,9
11844,5,3,11
11845,5,2,6
11846,5,2,10
11847,5,4,8
11848,5,2,6
11849,5,2,6
11850,5,4,12
11851,5,2,3
11852,5,2,13
11853,5,2,2
11854,5,1,0
11855,5,3,5
11856,5,4,7
11857,5,4,11
11858,5,3,4
11859,5,2,3
11860,5,3,12
11861,5,3,1
11862,5,3,3
11863,5,3,7
11864,5,2,8
11865,5,3,8
11866,5,4,25
11867,5,2,7
11868,5,3,5
11869,5,3,6
11870,5,2,6
11871,5,1,1
11872,5,3,5
11873,5,3,9
11874,5,3,6
11875,5,3,9
11876,5,2,6
11877,5,2,0
11878,5,3,9
11879,5,2,1
11880,5,1,0
11881,5,3,3
11882,5,3,7
11883,5,3,10
11884,5,4,22
11885,5,2,3
11886,5,3,6
11887,5,2,3
11888,5,1,4
11889,5,2,1
11890,5,2,3
11891,5,3,11
11892,5,2,2
11893,5,3,9
11894,5,2,6
11895,5,3,5
11896,5,3,9
11897,5,3,3
11898,5,3,10
11899,5,3,10
11900,5,3,7
11901,5,3,6
11902,5,1,2
11903,5,1,0
11904,5,3,7
11905,5,3,3
11906,5,4,14
11907,5,2,4
11908,5,3,9
11909,5,2,0
11910,5,1,0
11911,5,3,9
11912,5,2,0
11913,5,2,8
11914,5,1,4
11915,5,2,3
11916,5,3,7
11917,5,2,6
11918,5,2,2
11919,5,1,2
11920,5,3,5
11921,5,3,8
11922,5,2,3
11923,5,2,4
11924,5,2,7
11925,5,2,4
11926,5,1,1
11927,5,2,3
11928,5,3,13
11929,5,2,3
11930,5,2,2
11931,5,3,3
11932,5,4,14
11933,5,3,7
11934,5,3,5
11935,5,1,1
11936,5,2,4
11937,5,4,16
11938,5,3,13
11939,5,3,6
11940,5,2,6
11941,5,3,8
11942,5,3,7
11943,5,3,4
11944,5,2,2
11945,5,4,18
11946,5,3,5
11947,5,2,4
11948,5,2,9
11949,5,3,15
11950,5,1,0
11951,5,3,3
11952,5,1,2
11953,5,1,3
11954,5,4,13
11955,5,1,1
11956,5,2,8
11957,5,4,9
11958,5,2,3
11959,5,2,4
11960,5,3,5
11961,5,1,1
11962,5,3,7
11963,5,4,16
11964,5,3,5
11965,5,3,4
11966,5,1,1
11967,5,2,4
11968,5,2,4
11969,5,2,6
11970,5,4,8
11971,5,1,3
11972,5,3,8
11973,5,2,7
11974,5,2,5
11975,5,4,7
11976,5,1,2
11977,5,1,2
11978,5,3,12
11979,5,4,18
11980,5,4,18
11981,5,2,3
11982,5,2,5
11983,5,1,5
11984,5,2,5
11985,5,4,12
11986,5,4,13
11987,5,2,6
11988,5,3,9
11989,5,3,22
11990,5,4,9
11991,5,3,8
11992,5,2,3
11993,5,1,2
11994,5,2,6
11995,5,1,3
11996,5,2,9
11997,5,4,12
11998,5,1,1
11999,5,3,2
12000,5,2,6
12001,5,2,3
12002,5,1,1
12003,5,3,5
12004,5,2,5
12005,5,3,11
12006,5,1,7
12007,5,3,5
12008,5,3,7
12009,5,2,3
12010,5,2,7
12011,5,3,5
12012,5,2,4
12013,5,1,3
12014,5,3,12
12015,5,2,2
12016,5,3,6
12017,5,1,2
12018,5,4,10
12019,5,2,4
12020,5,3,8
12021,5,3,4
12022,5,2,6
12023,5,1,1
12024,5,3,8
12025,5,2,5
12026,5,2,6
12027,5,2,4
12028,5,4,17
12029,5,2,7
12030,5,3,7
12031,5,4,8
12032,5,1,3
12033,5,3,14
12034,5,3,4
12035,5,2,2
12036,5,1,3
12037,5,3,2
12038,5,2,3
12039,5,2,2
12040,5,1,5
12041,5,1,1
12042,5,3,7
12043,5,1,4
12044,5,3,11
12045,5,2,1
12046,5,1,2
12047,5,2,17
12048,5,2,6
12049,5,4,13
12050,5,0,0
12051,5,2,6
12052,5,4,6
12053,5,0,0
12054,5,3,4
12055,5,2,2
12056,5,3,4
12057,5,1,6
12058,5,3,8
12059,5,2,4
12060,5,3,10
12061,5,2,2
12062,5,3,3
12063,5,2,7
12064,5,3,1
12065,5,2,2
12066,5,0,1
12067,5,2,5
12068,5,3,7
12069,5,4,22
12070,5,2,5
12071,5,3,13
12072,5,4,17
12073,5,2,1
12074,5,2,1
12075,5,3,5
12076,5,2,4
12077,5,3,8
12078,5,1,2
12079,5,3,9
12080,5,4,5
12081,5,4,16
12082,5,3,15
12083,5,1,1
12084,5,3,9
12085,5,3,4
12086,5,3,13
12087,5,1,3
12088,5,2,3
12089,5,1,0
12090,5,4,11
12091,5,3,10
12092,5,1,0
12093,5,2,7
12094,5,2,5
12095,5,1,0
12096,5,1,2
12097,5,1,2
12098,5,1,2
12099,5,3,8
12100,5,4,9
12101,5,4,4
12102,5,4,6
12103,5,3,11
12104,5,2,6
12105,5,3,8
12106,5,3,8
12107,5,2,2
12108,5,3,8
12109,5,3,10
12110,5,4,9
12111,5,1,2
12112,5,4,9
12113,5,1,1
12114,5,2,4
12115,5,1,3
12116,5,3,9
12117,5,2,3
12118,5,2,5
12119,5,2,5
12120,5,3,9
12121,5,1,3
12122,5,2,4
12123,5,2,4
12124,5,2,6
12125,5,4,9
12126,5,4,23
12127,5,4,8
12128,5,4,16
12129,5,2,3
12130,5,2,2
12131,5,3,9
12132,5,3,9
12133,5,3,7
12134,5,2,5
12135,5,1,1
12136,5,1,1
12137,5,2,4
12138,5,2,1
12139,5,4,8
12140,5,2,11
12141,5,3,8
12142,5,3,2
12143,5,1,0
12144,5,4,8
12145,5,1,0
12146,5,2,5
12147,5,3,5
12148,5,3,10
12149,5,1,3
12150,5,3,12
12151,5,3,11
12152,5,3,7
12153,5,1,2
12154,5,4,16
12155,5,3,8
12156,5,4,14
12157,5,3,6
12158,5,3,6
12159,5,3,8
12160,5,3,11
12161,5,2,4
12162,5,4,21
12163,5,2,2
12164,5,3,4
12165,5,2,2
12166,5,2,5
12167,5,1,1
12168,5,2,6
12169,5,1,0
12170,5,4,18
12171,5,2,5
12172,5,1,1
12173,5,2,5
12174,5,2,7
12175,5,2,7
12176,5,1,4
12177,5,2,6
12178,5,2,0
12179,5,4,6
12180,5,2,6
12181,5,3,5
12182,5,2,4
12183,5,1,1
12184,5,3,8
12185,5,3,9
12186,5,2,5
12187,5,2,4
12188,5,4,13
12189,5,1,2
12190,5,1,5
12191,5,3,6
12192,5,1,1
12193,5,2,3
12194,5,2,5
12195,5,2,2
12196,5,2,9
12197,5,2,7
12198,5,2,5
12199,5,2,1
12200,5,4,13
12201,5,3,5
12202,5,1,2
12203,5,2,7
12204,5,3,9
12205,5,3,9
12206,5,3,5
12207,5,4,15
12208,5,2,7
12209,5,2,3
12210,5,3,8
12211,5,3,14
12212,5,4,13
12213,5,4,4
12214,5,1,0
12215,5,1,1
12216,5,4,12
12217,5,2,5
12218,5,2,0
12219,5,4,14
12220,5,2,5
12221,5,3,3
12222,5,1,0
12223,5,2,4
12224,5,3,5
12225,5,3,12
12226,5,4,14
12227,5,1,2
12228,5,3,7
12229,5,3,11
12230,5,3,2
12231,5,4,12
12232,5,3,5
12233,5,3,5
12234,5,1,1
12235,5,3,4
12236,5,3,8
12237,5,2,1
12238,5,1,1
12239,5,2,5
12240,5,4,14
12241,5,4,12
12242,5,4,12
12243,5,3,9
12244,5,4,9
12245,5,1,2
12246,5,2,2
12247,5,3,4
12248,5,3,13
12249,5,1,1
12250,5,2,3
12251,5,3,4
12252,5,3,6
12253,5,3,4
12254,5,1,4
12255,5,2,11
12256,5,4,10
12257,5,3,3
12258,5,1,1
12259,5,2,2
12260,5,2,2
12261,5,3,8
12262,5,2,3
12263,5,4,17
12264,5,2,8
12265,5,2,5
12266,5,2,5
12267,5,2,4
12268,5,2,4
12269,5,4,15
12270,5,4,17
12271,5,1,2
12272,5,3,8
12273,5,4,13
12274,5,1,3
12275,5,1,3
12276,5,4,11
12277,5,2,2
12278,5,3,6
12279,5,2,2
12280,5,2,6
12281,5,3,8
12282,5,3,6
12283,5,2,7
12284,5,2,8
12285,5,2,3
12286,5,1,0
12287,5,3,9
12288,5,2,4
12289,5,1,2
12290,5,3,6
12291,5,3,6
12292,5,2,3
12293,5,3,5
12294,5,0,1
12295,5,3,2
12296,5,4,13
12297,5,3,19
12298,5,2,5
12299,5,4,14
12300,5,2,1
12301,5,1,3
12302,5,2,6
12303,5,3,5
12304,5,1,2
12305,5,3,4
12306,5,2,3
12307,5,1,5
12308,5,2,5
12309,5,3,15
12310,5,3,6
12311,5,2,1
12312,5,3,4
12313,5,3,10
12314,5,2,6
12315,5,3,11
12316,5,2,7
12317,5,1,2
12318,5,4,3
12319,5,2,2
12320,5,2,5
12321,5,3,7
12322,5,1,1
12323,5,3,5
12324,5,3,6
12325,5,1,2
12326,5,3,7
12327,5,3,3
12328,5,2,6
12329,5,2,3
12330,5,2,5
12331,5,1,2
12332,5,1,3
12333,5,2,2
12334,5,3,8
12335,5,2,2
12336,5,1,1
12337,5,2,4
12338,5,2,7
12339,5,3,5
12340,5,4,17
12341,5,2,4
12342,5,1,5
12343,5,4,18
12344,5,1,1
12345,5,0,2
12346,5,2,3
12347,5,4,7
12348,5,3,7
12349,5,2,4
12350,5,3,8
12351,5,3,7
12352,5,3,8
12353,5,3,4
12354,5,2,4
12355,5,4,12
12356,5,1,1
12357,5,3,12
12358,5,1,1
12359,5,3,4
12360,5,4,7
12361,5,2,2
12362,5,0,2
12363,5,3,7
12364,5,4,8
12365,5,4,11
12366,5,3,6
12367,5,4,6
12368,5,3,13
12369,5,2,4
12370,5,3,8
12371,5,3,6
12372,5,3,10
12373,5,4,15
12374,5,3,8
12375,5,2,0
12376,5,3,11
12377,5,2,2
12378,5,1,4
12379,5,2,4
12380,5,1,1
12381,5,2,8
12382,5,2,1
12383,5,3,8
12384,5,3,11
12385,5,2,4
12386,5,2,6
12387,5,4,7
12388,5,4,9
12389,5,2,4
12390,5,2,6
12391,5,2,6
12392,5,2,2
12393,5,4,7
12394,5,2,3
12395,5,3,5
12396,5,2,4
12397,5,2,7
12398,5,2,7
12399,5,2,6
12400,5,2,4
12401,5,1,2
12402,5,2,16
12403,5,4,5
12404,5,4,7
12405,5,4,19
12406,5,3,7
12407,5,2,6
12408,5,3,7
12409,5,2,1
12410,5,1,1
12411,5,3,7
12412,5,2,5
12413,5,2,8
12414,5,0,0
12415,5,3,11
12416,5,2,7
12417,5,3,8
12418,5,2,2
12419,5,2,6
12420,5,4,8
12421,5,2,1
12422,5,4,12
12423,5,3,11
12424,5,4,16
12425,5,3,5
12426,5,2,2
12427,5,2,0
12428,5,2,5
12429,5,3,12
12430,5,3,6
12431,5,2,2
12432,5,3,8
12433,5,2,4
12434,5,2,2
12435,5,0,2
12436,5,2,4
12437,5,2,6
12438,5,2,11
12439,5,3,6
12440,5,4,12
12441,5,2,1
12442,5,2,6
12443,5,1,2
12444,5,3,3
12445,5,1,9
12446,5,4,11
12447,5,4,19
12448,5,4,8
12449,5,3,6
12450,5,3,10
12451,5,1,2
12452,5,2,9
12453,5,1,8
12454,5,4,10
12455,5,2,2
12456,5,2,5
12457,5,3,5
12458,5,3,9
12459,5,3,3
12460,5,2,3
12461,5,1,1
12462,5,4,10
12463,5,2,2
12464,5,2,2
12465,5,1,3
12466,5,3,10
12467,5,3,3
12468,5,3,12
12469,5,1,2
12470,5,4,17
12471,5,2,4
12472,5,1,9
12473,5,2,5
12474,5,2,2
12475,5,1,1
12476,5,2,8
12477,5,2,4
12478,5,4,10
12479,5,4,10
12480,5,1,2
12481,5,3,9
12482,5,4,14
12483,5,3,4
12484,5,2,9
12485,5,2,3
12486,5,1,1
12487,5,2,9
12488,5,2,4
12489,5,4,12
12490,5,2,10
12491,5,2,8
12492,5,2,6
12493,5,2,6
12494,5,3,9
12495,5,2,8
12496,5,1,4
12497,5,4,10
12498,5,4,17
12499,5,2,0
12500,5,3,6
12501,5,4,10
12502,5,2,1
12503,5,2,7
12504,5,2,7
12505,5,4,5
12506,5,1,0
12507,5,2,9
12508,5,2,5
12509,5,3,12
12510,5,2,7
12511,5,2,6
12512,5,3,4
12513,5,4,10
12514,5,4,6
12515,5,2,4
12516,5,4,12
12517,5,4,7
12518,5,3,3
12519,5,2,2
12520,5,3,10
12521,5,1,0
12522,5,3,6
12523,5,3,6
12524,5,2,3
12525,5,3,6
12526,5,0,0
12527,5,1,2
12528,5,2,2
12529,5,4,15
12530,5,4,18
12531,5,4,6
12532,5,3,8
12533,5,2,5
12534,5,2,6
12535,5,4,13
12536,5,3,6
12537,5,3,8
12538,5,4,14
12539,5,2,1
12540,5,2,4
12541,5,2,5
12542,5,1,0
12543,5,2,0
12544,5,3,6
12545,5,3,6
12546,5,1,2
12547,5,1,7
12548,5,2,3
12549,5,2,10
12550,5,2,3
12551,5,2,4
12552,5,1,0
12553,5,4,11
12554,5,1,5
12555,5,3,10
12556,5,3,10
12557,5,3,4
12558,5,1,2
12559,5,1,0
12560,5,2,4
12561,5,1,2
12562,5,1,3
12563,5,2,1
12564,5,3,11
12565,5,2,13
12566,5,1,3
12567,5,2,5
12568,5,2,3
12569,5,2,11
12570,5,2,3
12571,5,2,7
12572,5,1,3
12573,5,3,8
12574,5,4,21
12575,5,2,5
12576,5,3,6
12577,5,1,5
12578,5,1,0
12579,5,3,12
12580,5,1,6
12581,5,4,22
12582,5,2,16
12583,5,3,6
12584,5,3,5
12585,5,2,3
12586,5,2,8
12587,5,3,7
12588,5,1,12
12589,5,3,5
12590,5,3,11
12591,5,2,6
12592,5,1,4
12593,5,1,1
12594,5,3,11
12595,5,1,1
12596,5,2,6
12597,5,3,5
12598,5,1,1
12599,5,2,1
12600,5,2,6
12601,5,1,4
12602,5,1,3
12603,5,1,0
12604,5,1,1
12605,5,3,4
12606,5,1,1
12607,5,3,6
12608,5,4,19
12609,5,4,23
12610,5,2,5
12611,5,2,9
12612,5,3,8
12613,5,3,7
12614,5,2,2
12615,5,2,2
12616,5,2,8
12617,5,2,5
12618,5,3,14
12619,5,4,15
12620,5,4,10
12621,5,1,1
12622,5,3,7
12623,5,2,4
12624,5,2,4
12625,5,1,5
12626,5,3,5
12627,5,2,9
12628,5,2,3
12629,5,1,3
12630,5,1,7
12631,5,3,8
12632,5,3,7
12633,5,3,9
12634,5,2,3
12635,5,1,5
12636,5,1,2
12637,5,4,15
12638,5,3,8
12639,5,3,3
12640,5,1,3
12641,5,2,4
12642,5,1,0
12643,5,2,0
12644,5,3,8
12645,5,3,2
12646,5,2,5
12647,5,2,3
12648,5,2,2
12649,5,3,10
12650,5,3,7
12651,5,2,3
12652,5,1,0
12653,5,2,6
12654,5,2,7
12655,5,2,9
12656,5,3,4
12657,5,2,6
12658,5,2,3
12659,5,2,4
12660,5,3,4
12661,5,2,1
12662,5,2,3
12663,5,1,2
12664,5,1,1
12665,5,3,5
12666,5,2,1
12667,5,3,3
12668,5,2,3
12669,5,4,7
12670,5,2,5
12671,5,4,19
12672,5,3,11
12673,5,4,8
12674,5,4,20
12675,5,3,4
12676,5,2,4
12677,5,1,1
12678,5,2,3
12679,5,2,8
12680,5,3,7
12681,5,1,1
12682,5,2,0
12683,5,4,6
12684,5,2,4
12685,5,2,6
12686,5,4,10
12687,5,1,2
12688,5,2,4
12689,5,1,4
12690,5,3,5
12691,5,1,2
12692,5,3,11
12693,5,4,15
12694,5,3,12
12695,5,3,5
12696,5,3,14
12697,5,3,7
12698,5,3,6
12699,5,4,15
12700,5,4,10
12701,5,2,4
12702,5,2,4
12703,5,2,12
12704,5,3,5
12705,5,2,4
12706,5,4,18
12707,5,2,1
12708,5,1,4
12709,5,3,9
12710,5,4,11
12711,5,2,1
12712,5,2,5
12713,5,2,13
12714,5,1,0
12715,5,3,5
12716,5,2,2
12717,5,1,4
12718,5,1,4
12719,5,2,5
12720,5,2,5
12721,5,2,7
12722,5,2,10
12723,5,2,1
12724,5,3,2
12725,5,4,9
12726,5,1,0
12727,5,3,9
12728,5,3,5
12729,5,4,15
12730,5,2,4
12731,5,1,0
12732,5,2,1
12733,5,2,2
12734,5,1,3
12735,5,3,5
12736,5,4,20
12737,5,1,3
12738,5,3,6
12739,5,2,4
12740,5,2,8
12741,5,4,10
12742,5,3,4
12743,5,3,9
12744,5,2,6
12745,5,3,7
12746,5,1,9
12747,5,3,4
12748,5,3,5
12749,5,4,9
12750,5,2,5
12751,5,2,3
12752,5,1,3
12753,5,3,7
12754,5,1,0
12755,5,3,8
12756,5,2,3
12757,5,2,2
12758,5,1,1
12759,5,2,10
12760,5,3,8
12761,5,3,2
12762,5,2,3
12763,5,2,4
12764,5,3,12
12765,5,3,5
12766,5,3,10
12767,5,2,3
12768,5,2,5
12769,5,2,2
12770,5,3,8
12771,5,1,4
12772,5,1,5
12773,5,2,2
12774,5,2,1
12775,5,2,6
12776,5,2,4
12777,5,3,1
12778,5,4,12
12779,5,4,10
12780,5,3,6
12781,5,2,9
12782,5,3,9
12783,5,1,0
12784,5,4,5
12785,5,3,5
12786,5,3,7
12787,5,2,13
12788,5,1,0
12789,5,1,10
12790,5,2,4
12791,5,2,5
12792,5,1,2
12793,5,3,10
12794,5,2,4
12795,5,1,2
12796,5,1,2
12797,5,3,4
12798,5,3,7
12799,5,2,3
12800,5,4,16
12801,5,2,7
12802,5,2,4
12803,5,3,13
12804,5,2,8
12805,5,3,7
12806,5,4,13
12807,5,4,15
12808,5,1,1
12809,5,2,3
12810,5,4,22
12811,5,1,5
12812,5,3,5
12813,5,3,3
12814,5,3,11
12815,5,2,6
12816,5,2,3
12817,5,4,16
12818,5,3,9
12819,5,3,8
12820,5,1,1
12821,5,1,2
12822,5,4,5
12823,5,3,6
12824,5,2,7
12825,5,2,9
12826,5,2,3
12827,5,2,4
12828,5,1,1
12829,5,2,4
12830,5,3,7
12831,5,4,13
12832,5,3,8
12833,5,2,5
12834,5,3,7
12835,5,2,6
12836,5,1,2
12837,5,2,2
12838,5,3,6
12839,5,3,5
12840,5,4,7
12841,5,4,5
12842,5,1,1
12843,5,2,3
12844,5,3,9
12845,5,0,2
12846,5,3,11
12847,5,3,6
12848,5,3,7
12849,5,2,3
12850,5,2,2
12851,5,3,3
12852,5,3,9
12853,5,2,3
12854,5,1,5
12855,5,3,3
12856,5,4,6
12857,5,2,8
12858,5,2,4
12859,5,3,5
12860,5,2,11
12861,5,2,2
12862,5,2,2
12863,5,4,17
12864,5,2,3
12865,5,3,6
12866,5,3,9
12867,5,3,4
12868,5,1,2
12869,5,3,12
12870,5,1,3
12871,5,2,2
12872,5,3,15
12873,5,2,4
12874,5,3,4
12875,5,2,12
12876,5,1,3
12877,5,2,6
12878,5,3,2
12879,5,3,14
12880,5,0,0
12881,5,4,5
12882,5,3,4
12883,5,2,5
12884,5,2,4
12885,5,1,5
12886,5,2,4
12887,5,2,1
12888,5,2,1
12889,5,2,3
12890,5,2,2
12891,5,4,12
12892,5,3,2
12893,5,3,11
12894,5,2,6
12895,5,2,5
12896,5,2,9
12897,5,2,3
12898,5,2,6
12899,5,2,4
12900,5,2,1
12901,5,1,1
12902,5,1,3
12903,5,2,4
12904,5,1,5
12905,5,3,4
12906,5,0,1
12907,5,3,7
12908,5,3,11
12909,5,4,30
12910,5,3,11
12911,5,4,19
12912,5,2,2
12913,5,2,3
12914,5,1,4
12915,5,3,10
12916,5,3,14
12917,5,4,23
12918,5,3,6
12919,5,4,21
12920,5,3,4
12921,5,1,3
12922,5,1,5
12923,5,2,4
12924,5,4,13
12925,5,3,2
12926,5,2,0
12927,5,1,5
12928,5,2,4
12929,5,2,5
12930,5,3,6
12931,5,3,5
12932,5,1,0
12933,5,1,0
12934,5,2,3
12935,5,3,5
12936,5,2,5
12937,5,4,12
12938,5,3,11
12939,5,0,0
12940,5,2,3
12941,5,4,12
12942,5,0,0
12943,5,3,13
12944,5,1,2
12945,5,2,4
12946,5,2,7
12947,5,2,8
12948,5,2,11
12949,5,2,1
12950,5,1,6
12951,5,3,9
12952,5,2,2
12953,5,1,1
12954,5,3,7
12955,5,2,8
12956,5,2,2
12957,5,3,7
12958,5,4,9
12959,5,3,13
12960,5,2,3
12961,5,3,2
12962,5,2,0
12963,5,3,9
12964,5,3,11
12965,5,3,7
12966,5,3,5
12967,5,1,3
12968,5,4,14
12969,5,1,6
12970,5,3,5
12971,5,2,5
12972,5,4,20
12973,5,3,7
12974,5,2,2
12975,5,3,13
12976,5,1,2
12977,5,2,4
12978,5,2,3
12979,5,2,4
12980,5,4,11
12981,5,4,13
12982,5,2,3
12983,5,2,6
12984,5,3,7
12985,5,4,13
12986,5,3,7
12987,5,4,16
12988,5,2,2
12989,5,4,12
12990,5,3,7
12991,5,4,16
12992,5,4,23
12993,5,3,12
12994,5,2,7
12995,5,2,2
12996,5,2,3
12997,5,2,13
12998,5,2,5
12999,5,2,2
13000,5,3,6
13001,5,1,3
13002,5,2,5
13003,5,2,4
13004,5,4,7
13005,5,1,2
13006,5,0,3
13007,5,2,4
13008,5,3,3
13009,5,3,9
13010,5,1,2
13011,5,1,2
13012,5,3,4
13013,5,3,8
13014,5,2,5
13015,5,2,2
13016,5,3,14
13017,5,0,0
13018,5,4,11
13019,5,4,7
13020,5,3,7
13021,5,3,12
13022,5,4,8
13023,5,2,6
13024,5,3,12
13025,5,2,2
13026,5,2,2
13027,5,3,7
13028,5,3,10
13029,5,2,2
13030,5,3,7
13031,5,2,1
13032,5,1,1
13033,5,1,1
13034,5,2,11
13035,5,3,11
13036,5,2,8
13037,5,3,8
13038,5,3,8
13039,5,2,6
13040,5,2,2
13041,5,4,15
13042,5,1,0
13043,5,4,10
13044,5,2,1
13045,5,3,5
13046,5,3,15
13047,5,4,17
