id,set,human_score,pos_15
17834,7,15,3
17836,7,13,3
17837,7,15,10
17838,7,17,6
17839,7,13,9
17840,7,23,26
17841,7,16,11
17842,7,18,3
17843,7,12,22
17844,7,10,13
17845,7,16,8
17846,7,19,14
17847,7,17,11
17849,7,14,8
17850,7,12,14
17851,7,16,11
17852,7,17,11
17853,7,16,10
17854,7,21,8
17856,7,14,5
17857,7,18,8
17858,7,24,13
17859,7,17,10
17860,7,16,18
17861,7,16,4
17862,7,9,10
17863,7,6,4
17864,7,10,6
17865,7,17,16
17867,7,16,7
17868,7,15,15
17869,7,11,11
17870,7,19,13
17871,7,24,40
17872,7,18,4
17873,7,16,16
17874,7,20,7
17875,7,12,4
17876,7,19,14
17878,7,10,6
17879,7,7,3
17880,7,16,11
17881,7,12,16
17882,7,12,9
17883,7,20,18
17884,7,24,19
17885,7,9,11
17886,7,9,3
17887,7,20,13
17888,7,16,14
17889,7,8,3
17890,7,15,12
17891,7,20,4
17892,7,17,13
17893,7,18,10
17894,7,13,3
17896,7,12,21
17897,7,20,16
17898,7,16,6
17899,7,24,40
17900,7,16,10
17901,7,10,1
17902,7,17,11
17903,7,12,8
17904,7,17,2
17905,7,8,6
17906,7,22,16
17908,7,24,9
17909,7,21,4
17910,7,19,22
17911,7,19,10
17912,7,12,18
17913,7,16,8
17914,7,12,5
17915,7,15,2
17916,7,9,3
17917,7,8,6
17918,7,14,4
17919,7,23,8
17920,7,14,10
17921,7,10,15
17922,7,17,5
17923,7,21,12
17924,7,24,28
17926,7,21,21
17927,7,6,7
17928,7,12,4
17930,7,21,8
17931,7,24,13
17932,7,24,12
17933,7,15,4
17935,7,14,4
17936,7,9,1
17937,7,9,5
17938,7,9,14
17939,7,22,13
17940,7,8,5
17941,7,15,5
17942,7,20,8
17943,7,10,16
17944,7,18,7
17945,7,18,11
17946,7,14,4
17947,7,23,30
17949,7,6,3
17950,7,11,5
17951,7,9,4
17952,7,21,13
17953,7,16,6
17954,7,11,6
17955,7,20,11
17957,7,8,3
17959,7,7,9
17961,7,17,7
17962,7,14,9
17963,7,22,34
17964,7,21,17
17965,7,12,8
17966,7,18,11
17967,7,12,30
17968,7,19,12
17969,7,16,7
17970,7,11,1
17971,7,18,28
17973,7,15,12
17974,7,17,7
17975,7,16,10
17976,7,9,7
17977,7,16,3
17978,7,9,4
17979,7,17,10
17980,7,24,18
17981,7,11,17
17982,7,9,6
17983,7,18,6
17984,7,18,8
17985,7,14,5
17986,7,17,16
17987,7,18,9
17988,7,15,5
17989,7,13,3
17990,7,11,6
17991,7,24,20
17992,7,7,3
17993,7,17,6
17996,7,11,3
17997,7,16,13
17998,7,17,7
18000,7,22,14
18001,7,12,3
18002,7,12,12
18004,7,16,7
18005,7,20,16
18006,7,16,17
18008,7,15,7
18011,7,8,3
18012,7,17,14
18013,7,13,3
18014,7,20,6
18015,7,14,22
18016,7,24,35
18017,7,17,13
18018,7,12,3
18019,7,20,6
18020,7,13,3
18021,7,16,8
18022,7,18,15
18023,7,12,7
18025,7,21,17
