id,set,human_score,pos_29
2978,2,4,9
2979,2,1,1
2980,2,2,5
2981,2,4,19
2982,2,4,7
2983,2,4,6
2984,2,5,16
2985,2,2,22
2986,2,4,7
2987,2,4,4
2988,2,3,9
2989,2,3,6
2990,2,5,10
2991,2,3,10
2992,2,3,3
2993,2,3,11
2994,2,4,10
2995,2,3,7
2996,2,1,3
2997,2,3,3
2998,2,3,1
2999,2,3,3
3000,2,3,2
3001,2,4,11
3002,2,3,5
3003,2,4,7
3004,2,4,4
3005,2,2,3
3006,2,3,3
3007,2,3,8
3008,2,4,4
3009,2,3,10
3010,2,3,1
3011,2,4,5
3012,2,3,2
3013,2,4,15
3014,2,4,4
3015,2,3,6
3016,2,3,6
3017,2,4,11
3018,2,3,6
3019,2,4,4
3020,2,4,4
3021,2,4,11
3022,2,4,14
3023,2,4,2
3024,2,4,9
3025,2,3,8
3026,2,4,6
3027,2,3,8
3028,2,5,11
3029,2,3,3
3030,2,4,2
3031,2,3,2
3032,2,4,17
3033,2,4,4
3034,2,4,13
3035,2,2,4
3036,2,3,7
3037,2,4,7
3038,2,2,3
3039,2,3,4
3040,2,3,3
3041,2,4,8
3042,2,4,6
3043,2,3,5
3044,2,3,1
3045,2,4,6
3046,2,3,3
3047,2,3,7
3048,2,3,12
3049,2,4,9
3050,2,2,5
3051,2,4,5
3052,2,4,9
3053,2,3,1
3054,2,3,5
3055,2,3,11
3056,2,3,12
3057,2,3,1
3058,2,3,4
3059,2,3,8
3060,2,4,8
3061,2,3,4
3062,2,3,7
3063,2,4,8
3064,2,3,6
3065,2,3,5
3066,2,1,0
3067,2,4,1
3068,2,2,1
3069,2,4,8
3070,2,3,8
3071,2,4,11
3072,2,4,9
3073,2,4,37
3074,2,4,11
3075,2,4,16
3076,2,3,12
3077,2,5,15
3078,2,3,3
3079,2,3,1
3080,2,4,18
3081,2,4,8
3082,2,3,3
3083,2,3,2
3084,2,3,7
3085,2,3,5
3086,2,2,2
3087,2,2,1
3088,2,3,4
3089,2,3,13
3090,2,3,6
3091,2,2,1
3092,2,3,0
3093,2,3,1
3094,2,4,2
3095,2,2,2
3096,2,1,1
3097,2,3,10
3098,2,3,1
3099,2,4,3
3100,2,3,4
3101,2,3,3
3102,2,3,5
3103,2,3,4
3104,2,5,11
3105,2,3,11
3106,2,4,11
3107,2,3,19
3108,2,3,10
3109,2,3,3
3110,2,3,2
3111,2,3,5
3112,2,3,6
3113,2,3,6
3114,2,4,9
3115,2,4,5
3116,2,3,3
3117,2,3,4
3118,2,2,0
3119,2,4,15
3120,2,3,4
3121,2,4,12
3122,2,4,8
3123,2,4,4
3124,2,4,9
3125,2,4,7
3126,2,4,15
3127,2,3,1
3128,2,4,3
3129,2,4,21
3130,2,4,7
3131,2,4,9
3132,2,3,2
3133,2,4,7
3134,2,4,13
3135,2,3,5
3136,2,4,10
3137,2,3,2
3138,2,4,8
3139,2,3,2
3140,2,4,6
3141,2,3,14
3142,2,4,4
3143,2,3,8
3144,2,4,14
3145,2,4,7
3146,2,3,9
3147,2,2,0
3148,2,3,1
3149,2,3,4
3150,2,4,12
3151,2,3,13
3152,2,4,5
3153,2,4,9
3154,2,3,7
3155,2,3,0
3156,2,4,2
3157,2,4,12
3158,2,2,5
3159,2,1,0
3160,2,3,4
3161,2,3,9
3162,2,4,10
3163,2,5,8
3164,2,3,4
3165,2,4,2
3166,2,4,14
3167,2,3,12
3168,2,4,4
3169,2,3,9
3170,2,3,0
3171,2,5,12
3172,2,4,17
3173,2,3,4
3174,2,3,5
3175,2,4,10
3176,2,4,13
3177,2,1,3
