id,set,human_score,mean_char
2,1,9,4.35322195704
3,1,7,4.40501792115
4,1,10,4.86832061069
5,1,8,4.40860215054
6,1,8,4.06910569106
7,1,10,4.46492985972
8,1,10,4.47095435685
9,1,9,4.27601809955
10,1,9,4.11752988048
11,1,8,4.9012345679
12,1,8,4.4693877551
13,1,7,3.9068627451
14,1,6,4.18892508143
15,1,6,4.51136363636
16,1,12,4.85416666667
17,1,8,4.23880597015
18,1,8,4.20980926431
19,1,4,4.40909090909
20,1,6,4.41025641026
21,1,8,4.4795640327
22,1,3,4.625
23,1,10,4.3877159309
24,1,11,4.5313059034
25,1,8,4.59726962457
26,1,9,4.375
27,1,4,4.25833333333
28,1,9,4.55277777778
29,1,9,4.37634408602
30,1,8,4.41634241245
31,1,10,4.30296610169
32,1,10,4.43089430894
33,1,6,4.35329341317
34,1,8,4.04143646409
35,1,9,4.37046004843
36,1,10,4.38745387454
37,1,12,4.30327868852
38,1,8,4.23011363636
39,1,10,4.28764044944
40,1,7,4.24210526316
41,1,2,4.31707317073
42,1,8,4.18085106383
43,1,6,4.44285714286
44,1,8,4.08626198083
45,1,8,4.16149068323
46,1,8,4.36912751678
47,1,8,4.14331210191
48,1,11,4.09007352941
49,1,6,4.6126984127
50,1,5,4.65060240964
51,1,9,3.83187390543
52,1,7,4.40248962656
53,1,8,4.07547169811
54,1,10,4.35903614458
55,1,8,4.65400843882
56,1,10,5.05543710021
57,1,9,4.78006872852
58,1,7,4.31979695431
59,1,8,4.47963800905
60,1,4,4.86764705882
61,1,8,4.46843853821
62,1,8,4.19787985866
63,1,8,4.37586206897
64,1,7,4.06451612903
65,1,9,4.44202898551
66,1,9,4.58221024259
67,1,8,4.43686006826
68,1,9,4.51025641026
69,1,7,4.04979253112
70,1,12,4.79857819905
71,1,10,4.31151241535
72,1,10,4.95445920304
73,1,8,4.39378238342
74,1,7,4.367003367
75,1,8,4.77011494253
76,1,8,4.74832214765
77,1,10,4.59770114943
78,1,10,4.4119047619
79,1,10,4.19160104987
80,1,8,4.58333333333
81,1,8,4.16804407713
82,1,8,4.7615658363
83,1,7,4.15865384615
84,1,6,3.87128712871
85,1,10,4.43278084715
86,1,8,4.89021479714
87,1,10,4.42512077295
88,1,9,3.99546485261
89,1,6,4.31034482759
90,1,7,4.26200873362
91,1,8,4.41379310345
92,1,11,4.17511520737
93,1,11,4.84357541899
94,1,8,4.23003194888
95,1,10,4.17532467532
96,1,7,4.42173913043
97,1,8,4.56462585034
98,1,11,4.57177615572
99,1,8,4.31123919308
100,1,7,3.89787234043
101,1,10,4.47639484979
102,1,8,4.30909090909
103,1,9,4.25510204082
104,1,10,4.47880299252
105,1,9,4.14338919926
106,1,11,4.67590027701
107,1,10,4.65768621236
108,1,8,4.23224043716
109,1,8,4.07471264368
110,1,6,4.25
111,1,11,4.67213114754
112,1,9,4.38630806846
113,1,8,4.43902439024
114,1,8,4.5773955774
115,1,9,3.86417322835
116,1,4,4.90566037736
117,1,8,4.33855799373
118,1,12,4.8129330254
119,1,10,4.10103092784
120,1,8,4.07219251337
121,1,8,3.98913043478
122,1,9,4.4765478424
123,1,10,4.40145985401
124,1,7,3.91575091575
125,1,5,4.05681818182
126,1,8,4.31071428571
127,1,9,4.46517412935
128,1,9,4.46305418719
129,1,10,4.05288461538
130,1,10,4.71209540034
131,1,10,4.56904761905
132,1,11,4.94823529412
133,1,10,4.18145956607
134,1,10,4.405
135,1,7,4.42528735632
136,1,9,4.13812154696
137,1,7,4.25102880658
138,1,10,4.65336658354
139,1,7,4.13888888889
140,1,9,4.52777777778
141,1,10,4.35130434783
142,1,10,4.8530183727
143,1,7,4.09900990099
144,1,9,4.20408163265
145,1,10,5.16066481994
146,1,6,4.16216216216
147,1,12,4.62016806723
148,1,9,4.29738562092
149,1,8,4.25
150,1,8,4.25742574257
151,1,8,4.13469387755
152,1,6,4.87209302326
153,1,9,4.22085889571
154,1,12,4.57446808511
155,1,10,4.46910755149
156,1,8,4.13513513514
157,1,9,4.51785714286
158,1,9,4.86363636364
159,1,10,4.5670995671
160,1,8,4.44117647059
161,1,10,4.44364508393
162,1,12,4.60486891386
163,1,8,4.84482758621
164,1,8,4.84897959184
165,1,9,4.63611859838
166,1,10,4.56610800745
167,1,8,4.03625377644
168,1,9,4.71428571429
169,1,6,5.04666666667
170,1,8,4.25671641791
171,1,8,4.00931677019
172,1,8,4.22352941176
173,1,8,4.328125
174,1,8,4.21776504298
175,1,8,4.53333333333
176,1,10,4.45669291339
177,1,8,3.8282208589
178,1,8,4.80223880597
179,1,8,4.73090909091
180,1,10,4.14187643021
181,1,10,4.88009049774
182,1,8,4.27645051195
183,1,8,4.5903307888
184,1,8,3.92248062016
185,1,8,4.15021459227
186,1,8,4.41791044776
187,1,5,4.21621621622
188,1,9,4.25790754258
189,1,6,4.8253968254
190,1,10,4.65830721003
191,1,8,4.57786885246
192,1,11,4.53783231084
193,1,8,4.40350877193
194,1,10,4.47600767754
195,1,5,4.42276422764
196,1,8,3.92408376963
197,1,10,4.03646833013
198,1,10,4.67933491686
199,1,11,4.52303523035
200,1,8,4.50415512465
201,1,9,4.57215189873
202,1,8,4.47606382979
203,1,10,4.06841046278
204,1,10,4.47282608696
205,1,10,4.50535714286
206,1,10,4.66115702479
207,1,8,4.51785714286
208,1,6,4.96
209,1,6,4.15243902439
210,1,9,4.68169761273
211,1,6,4.0
212,1,7,3.94795539033
213,1,8,3.75555555556
214,1,8,4.69836065574
215,1,10,4.94936708861
216,1,8,4.18
217,1,10,4.26959847036
218,1,8,4.10914454277
219,1,9,4.38759689922
220,1,10,4.75406032483
221,1,6,4.50485436893
222,1,9,4.78260869565
223,1,8,4.23294117647
224,1,8,4.42228739003
225,1,12,4.28625235405
226,1,8,4.55241935484
227,1,9,4.5138121547
228,1,8,4.52739726027
229,1,8,4.12363636364
230,1,9,4.27152317881
231,1,8,4.5
232,1,12,4.62900188324
233,1,7,4.86528497409
234,1,8,4.35135135135
235,1,7,4.19463087248
236,1,6,3.8407960199
237,1,8,4.48101265823
238,1,9,4.26791277259
239,1,9,4.50228310502
240,1,8,4.45669291339
241,1,9,4.50406504065
242,1,9,4.35034802784
243,1,11,3.87183544304
244,1,7,3.95702005731
245,1,7,4.16766467066
246,1,11,4.43653250774
247,1,8,4.35820895522
248,1,9,4.07438016529
249,1,9,4.61607142857
250,1,10,4.5145631068
251,1,9,4.21402877698
252,1,9,4.36117936118
253,1,6,4.29090909091
254,1,10,4.07142857143
255,1,8,4.13803680982
256,1,8,4.31802120141
257,1,8,4.18604651163
258,1,11,4.51526717557
259,1,9,4.37906976744
260,1,7,4.27974276527
261,1,9,4.39414414414
262,1,8,3.9795221843
263,1,10,4.59160305344
264,1,8,4.56097560976
265,1,11,4.37343358396
266,1,11,4.78787878788
267,1,10,4.82222222222
268,1,8,4.55513307985
269,1,9,4.28894472362
270,1,8,4.07179487179
271,1,8,4.128125
272,1,10,4.41130604288
273,1,8,4.40338983051
274,1,9,4.44415584416
275,1,11,4.80102040816
276,1,8,4.35606060606
277,1,9,4.35406698565
278,1,8,4.67441860465
279,1,10,4.68045977011
280,1,10,4.40954773869
281,1,7,4.42342342342
282,1,8,4.67412140575
283,1,6,3.91031390135
284,1,8,4.17320261438
285,1,11,4.19818181818
286,1,4,4.3064516129
287,1,12,4.56545454545
288,1,8,4.32653061224
289,1,10,4.4525
290,1,11,4.67039106145
291,1,11,4.70709382151
292,1,11,4.54702495202
293,1,8,4.44933920705
294,1,10,4.19913419913
295,1,10,4.65507246377
296,1,10,4.1130952381
297,1,9,4.60300429185
298,1,8,4.37135278515
299,1,8,4.23333333333
300,1,8,4.43298969072
301,1,9,4.46197183099
302,1,10,4.79930191972
303,1,10,4.34389140271
304,1,9,4.3572778828
305,1,10,4.17634854772
306,1,8,4.34
307,1,9,4.4776119403
308,1,6,3.85039370079
309,1,9,4.37185929648
310,1,10,4.91780821918
311,1,9,4.17847025496
312,1,7,4.09012875536
314,1,9,4.48888888889
315,1,10,4.73684210526
316,1,9,4.68901303538
317,1,10,4.74390243902
318,1,8,4.42317380353
319,1,9,4.689373297
320,1,8,4.24767801858
321,1,12,4.4765478424
322,1,8,4.34890965732
323,1,10,4.22276029056
324,1,8,4.47112462006
325,1,9,4.19338422392
326,1,10,4.8726993865
327,1,6,3.9225
328,1,8,4.24489795918
329,1,8,3.96541786744
330,1,11,4.65940902022
331,1,10,4.38972162741
332,1,8,4.38111888112
333,1,9,4.46031746032
334,1,10,4.17280453258
335,1,9,4.24709302326
336,1,11,4.55198487713
337,1,10,4.99288256228
338,1,8,4.1214953271
339,1,11,4.54752851711
340,1,9,4.79827089337
341,1,8,4.31768953069
342,1,9,4.54824561404
343,1,9,4.50277777778
345,1,10,4.26291079812
346,1,12,4.45575221239
347,1,7,3.98455598456
348,1,8,4.10280373832
349,1,8,4.12030075188
350,1,8,4.19059405941
351,1,9,4.60169491525
352,1,7,4.51583710407
353,1,5,4.0157480315
354,1,8,4.66535433071
355,1,6,3.82568807339
356,1,8,4.46494464945
357,1,8,4.58431372549
358,1,7,4.64615384615
359,1,2,4.75
360,1,6,4.38888888889
361,1,10,4.41589648799
362,1,10,4.53829787234
363,1,8,4.31679389313
364,1,11,4.88682432432
365,1,9,4.61826697892
366,1,8,4.21487603306
367,1,8,4.48538011696
368,1,9,4.70684039088
369,1,8,4.56355932203
370,1,10,4.60626029654
371,1,8,4.32288401254
372,1,10,4.64317180617
373,1,8,4.67896678967
374,1,7,4.22222222222
375,1,4,3.58490566038
376,1,8,4.41814159292
377,1,10,4.66666666667
378,1,11,4.21413276231
379,1,9,4.18924731183
380,1,10,4.53745928339
381,1,10,4.34893617021
382,1,7,4.42857142857
383,1,11,4.48466257669
384,1,8,4.30769230769
385,1,11,4.87196110211
386,1,10,4.00680272109
387,1,8,4.68571428571
388,1,7,4.24175824176
389,1,8,4.56953642384
390,1,10,4.2380952381
391,1,12,4.31203007519
392,1,8,4.43569553806
393,1,8,4.50326797386
394,1,7,4.04268292683
395,1,6,3.96449704142
396,1,7,4.21246458924
397,1,10,4.42
398,1,10,4.60576923077
399,1,8,4.37054631829
400,1,8,4.58045977011
401,1,6,4.27848101266
402,1,8,4.57785467128
403,1,8,4.31950207469
404,1,8,4.16180371353
405,1,9,4.61142857143
406,1,8,4.61358313817
407,1,8,4.21333333333
408,1,8,4.75409836066
409,1,8,4.63953488372
410,1,8,4.15501519757
411,1,12,4.88152610442
412,1,10,4.56950672646
413,1,9,4.32397959184
414,1,8,4.14409221902
415,1,7,4.18823529412
416,1,6,4.1265060241
417,1,8,4.171875
418,1,12,5.01342281879
419,1,6,4.23394495413
420,1,8,4.48062015504
421,1,6,4.21226415094
422,1,7,3.95180722892
423,1,9,4.34387351779
424,1,9,4.6400862069
425,1,10,4.18884120172
426,1,9,4.4555808656
427,1,11,4.61829025845
428,1,8,4.51070336391
429,1,9,4.35917312661
430,1,8,4.08098591549
431,1,11,4.67427385892
432,1,8,4.56338028169
433,1,11,4.4641350211
434,1,7,3.96802325581
435,1,11,4.12924071082
436,1,8,4.60459183673
437,1,8,4.45671641791
438,1,8,4.56393442623
439,1,10,4.36281179138
440,1,8,4.12621359223
441,1,8,4.64661654135
442,1,10,4.60049019608
443,1,8,4.36140350877
444,1,8,4.92814371257
445,1,8,4.08438818565
446,1,10,4.9010989011
447,1,11,4.62256809339
448,1,9,4.58472553699
449,1,2,4.34782608696
450,1,7,4.16549295775
451,1,8,4.19241192412
452,1,7,4.38916256158
453,1,9,4.64648910412
454,1,8,4.08620689655
455,1,4,4.16666666667
456,1,7,4.30057803468
457,1,10,4.65235173824
458,1,9,4.56
459,1,8,4.15172413793
460,1,8,4.43991416309
461,1,8,4.21387283237
462,1,8,4.26330532213
463,1,8,4.48372093023
464,1,7,4.17293233083
465,1,8,4.48013245033
466,1,9,4.39221556886
467,1,8,4.8625
468,1,8,4.48128342246
469,1,9,4.74262734584
470,1,8,4.54277286136
471,1,8,4.56370656371
472,1,12,4.5137254902
473,1,7,3.89568345324
474,1,6,3.9609375
475,1,9,4.47505422993
476,1,8,4.12154696133
477,1,6,4.70555555556
478,1,8,4.54545454545
479,1,10,4.50108932462
480,1,8,4.33440514469
481,1,10,4.8800856531
482,1,9,4.57179487179
483,1,9,4.14888337469
484,1,7,4.67632850242
485,1,10,4.25567010309
486,1,9,4.48088531187
487,1,8,4.2071197411
488,1,8,4.23456790123
489,1,9,4.50574712644
490,1,8,4.19397363465
491,1,8,3.92915531335
492,1,7,4.30293159609
493,1,8,4.34782608696
494,1,9,4.6392251816
495,1,8,4.50819672131
496,1,9,4.37974683544
497,1,9,4.35239567233
498,1,12,4.70168855535
499,1,9,4.15763546798
500,1,10,4.75308641975
501,1,8,4.33806818182
502,1,7,4.50387596899
503,1,8,4.49361702128
504,1,10,4.6883910387
505,1,10,4.12098765432
506,1,7,4.02517985612
507,1,10,4.57580645161
508,1,9,4.89473684211
509,1,11,4.66831683168
510,1,7,4.5859375
511,1,8,4.07722007722
512,1,8,3.96026490066
513,1,8,4.39230769231
514,1,8,4.54298642534
515,1,8,4.00986842105
516,1,8,4.55630630631
517,1,8,3.98445595855
518,1,8,4.62264150943
519,1,12,4.58974358974
520,1,6,4.19413919414
521,1,7,4.38493723849
522,1,9,4.64018691589
523,1,10,4.42203742204
524,1,8,4.10732984293
525,1,9,4.17151162791
526,1,7,4.10839160839
527,1,8,4.51851851852
528,1,6,4.16145833333
529,1,7,4.54148471616
530,1,10,4.54901960784
531,1,10,4.27611940299
532,1,8,4.33591731266
533,1,8,4.33936651584
534,1,11,5.00541271989
535,1,8,4.14325842697
536,1,8,4.70694864048
537,1,8,4.2416918429
538,1,8,3.90853658537
539,1,9,4.24468085106
540,1,8,4.2939481268
541,1,8,4.1726618705
542,1,10,4.5
543,1,8,4.31333333333
544,1,8,4.90236686391
545,1,2,4.4375
546,1,6,4.20253164557
547,1,8,4.50537634409
548,1,8,4.50520833333
549,1,8,4.99399399399
550,1,10,4.50505050505
551,1,8,4.54617414248
552,1,6,4.435
553,1,8,4.33980582524
554,1,8,4.39036144578
555,1,11,4.54182509506
556,1,10,4.16635160681
557,1,10,4.26459854015
558,1,10,4.71734475375
559,1,12,4.77777777778
560,1,8,4.26016260163
561,1,8,4.21987951807
562,1,10,4.37238493724
563,1,7,4.57923497268
564,1,8,4.70574162679
565,1,9,4.32618025751
566,1,8,4.62264150943
567,1,8,4.21960784314
568,1,8,4.34047619048
569,1,8,4.16981132075
570,1,8,4.06995884774
571,1,9,4.74794520548
572,1,11,4.75
573,1,10,4.61367521368
574,1,8,4.1796875
575,1,10,4.73671497585
576,1,8,4.43324250681
577,1,6,4.12162162162
578,1,9,4.37692307692
579,1,8,4.28205128205
580,1,8,4.00419287212
581,1,8,4.44591029024
582,1,11,4.75710594315
583,1,9,3.84317718941
584,1,9,4.02272727273
585,1,11,4.70541401274
586,1,8,4.24579124579
587,1,9,4.02487562189
588,1,10,4.42175572519
589,1,5,4.29702970297
590,1,6,4.03378378378
591,1,8,4.175066313
592,1,8,4.68936170213
593,1,10,4.20108695652
594,1,7,4.59183673469
595,1,8,5.32592592593
596,1,6,4.39411764706
597,1,8,4.43073593074
598,1,8,3.94202898551
599,1,8,4.54196642686
600,1,6,3.78873239437
601,1,8,4.43661971831
602,1,8,4.7520661157
603,1,11,4.50143678161
604,1,9,4.89508196721
605,1,6,4.05154639175
606,1,8,4.2652173913
607,1,9,4.33105022831
608,1,7,4.43967828418
609,1,7,4.13846153846
610,1,7,4.11969111969
611,1,9,4.23383084577
612,1,10,4.54233409611
613,1,8,4.32463768116
614,1,6,4.24626865672
615,1,9,4.51551312649
616,1,8,4.28875379939
