id,set,human_score,pos_15
5978,3,1,1
5979,3,2,11
5980,3,1,7
5981,3,1,10
5982,3,2,17
5983,3,1,6
5984,3,1,3
5985,3,0,2
5986,3,2,8
5987,3,3,12
5988,3,3,9
5989,3,1,9
5990,3,3,13
5991,3,2,3
5992,3,1,8
5993,3,2,7
5994,3,2,7
5995,3,2,11
5996,3,1,3
5997,3,2,5
5998,3,2,2
5999,3,1,2
6000,3,2,6
6001,3,1,1
6002,3,2,9
6003,3,3,12
6004,3,1,3
6005,3,3,16
6006,3,2,3
6007,3,3,8
6008,3,1,16
6010,3,1,10
6011,3,1,2
6012,3,0,10
6013,3,1,1
6014,3,3,13
6015,3,2,5
6016,3,3,9
6017,3,1,4
6018,3,2,6
6019,3,1,3
6020,3,2,12
6021,3,2,5
6022,3,2,9
6023,3,2,6
6024,3,1,5
6025,3,1,3
6026,3,3,19
6027,3,3,24
6028,3,2,11
6029,3,1,4
6030,3,3,9
6031,3,3,10
6032,3,2,1
6033,3,3,17
6034,3,2,8
6035,3,1,5
6036,3,2,10
6037,3,2,8
6038,3,2,4
6039,3,1,9
6040,3,1,3
6041,3,2,3
6042,3,2,5
6043,3,1,6
6044,3,2,0
6045,3,2,11
6046,3,1,2
6047,3,1,4
6048,3,1,7
6049,3,1,3
6050,3,3,30
6051,3,1,16
6052,3,2,8
6053,3,1,4
6054,3,1,4
6055,3,2,6
6056,3,1,10
6057,3,3,9
6058,3,2,5
6059,3,1,2
6060,3,1,1
6061,3,3,10
6062,3,1,5
6063,3,2,6
6064,3,2,6
6065,3,2,4
6066,3,1,5
6067,3,1,1
6068,3,2,4
6069,3,2,3
6070,3,2,6
6071,3,2,10
6072,3,2,14
6073,3,2,12
6074,3,2,6
6075,3,3,18
6076,3,2,13
6077,3,1,3
6078,3,2,1
6079,3,3,4
6080,3,2,6
6081,3,2,4
6082,3,1,1
6083,3,1,1
6084,3,3,6
6085,3,3,19
6086,3,1,7
6087,3,2,3
6088,3,2,9
6089,3,3,14
6090,3,1,5
6091,3,3,6
6092,3,1,5
6093,3,1,6
6094,3,1,8
6095,3,3,15
6096,3,2,5
6097,3,1,3
6098,3,3,9
6099,3,1,1
6100,3,2,15
6101,3,2,6
6102,3,2,7
6103,3,2,8
6104,3,1,3
6105,3,3,28
6106,3,1,6
6107,3,2,13
6108,3,1,1
6109,3,2,5
6110,3,2,3
6111,3,2,7
6112,3,1,5
6113,3,3,10
6114,3,1,1
6115,3,2,4
6116,3,2,4
6117,3,1,9
6118,3,3,14
6119,3,1,5
6120,3,2,6
6121,3,3,8
6122,3,2,7
6123,3,3,8
6124,3,3,8
6125,3,2,4
6126,3,1,4
6127,3,3,7
6128,3,3,14
6129,3,2,3
6130,3,1,11
6131,3,1,2
6132,3,3,12
6133,3,1,3
6134,3,2,10
6135,3,2,9
6136,3,1,2
6137,3,2,10
6138,3,2,7
6139,3,2,12
6140,3,1,13
6141,3,2,4
6142,3,2,15
6143,3,3,13
6144,3,3,11
6145,3,3,8
6146,3,2,16
6147,3,2,3
6148,3,2,4
6149,3,2,9
6150,3,2,4
6151,3,2,9
6152,3,2,9
6153,3,2,5
6154,3,1,1
6155,3,1,7
6156,3,2,9
6157,3,3,13
6158,3,3,13
6159,3,2,10
6160,3,2,9
6161,3,2,8
6162,3,2,9
6163,3,1,3
6164,3,2,4
6165,3,3,5
6166,3,1,0
6167,3,3,0
6168,3,2,4
6169,3,2,11
6170,3,1,12
6171,3,3,11
6172,3,2,11
6173,3,1,1
6174,3,2,3
6175,3,1,4
6176,3,1,4
6177,3,2,7
6178,3,3,9
6179,3,2,2
6180,3,3,21
6181,3,3,7
6182,3,3,12
6183,3,3,8
6184,3,1,5
6185,3,2,7
6186,3,2,7
6187,3,1,2
6188,3,0,0
6189,3,1,1
6190,3,2,5
6191,3,2,9
6192,3,3,13
6193,3,1,3
6194,3,3,18
6195,3,3,8
6196,3,1,4
6197,3,2,6
6198,3,3,18
6199,3,2,4
6200,3,0,14
6201,3,2,4
6202,3,1,3
6203,3,3,12
6204,3,1,17
6205,3,2,5
6206,3,0,4
6207,3,0,2
6208,3,3,8
6209,3,2,8
6210,3,2,5
6211,3,1,9
6212,3,2,10
6213,3,1,4
6214,3,1,6
6215,3,1,4
6216,3,2,10
6217,3,1,4
6218,3,2,6
6219,3,2,12
6220,3,2,8
6221,3,2,3
6222,3,2,6
6223,3,3,6
6224,3,2,5
6225,3,3,9
6226,3,3,5
6227,3,1,6
6228,3,3,10
6229,3,1,1
6230,3,1,2
6231,3,2,8
6232,3,1,11
6233,3,2,2
6234,3,1,1
6235,3,1,3
6236,3,2,3
6237,3,2,8
6238,3,0,1
6239,3,2,19
6240,3,3,3
6241,3,1,5
6242,3,1,1
6243,3,2,11
6244,3,1,5
6245,3,3,13
6246,3,1,18
6247,3,3,11
6248,3,1,0
6249,3,3,10
6250,3,3,15
6251,3,1,2
6252,3,1,3
6253,3,3,5
6254,3,3,19
6255,3,1,3
6256,3,1,6
6257,3,1,2
6258,3,1,2
6259,3,3,4
6260,3,2,3
6261,3,1,3
6262,3,3,12
6263,3,3,6
6264,3,3,35
6265,3,2,3
6266,3,1,2
6267,3,3,21
6268,3,3,14
6269,3,1,1
6270,3,3,9
6271,3,2,10
6272,3,2,8
6273,3,1,3
6274,3,1,7
6275,3,1,2
6276,3,3,15
6277,3,1,1
6278,3,1,4
6279,3,2,13
6280,3,3,7
6281,3,1,13
6282,3,3,11
6283,3,1,1
6284,3,3,12
6285,3,2,8
6286,3,3,12
6287,3,3,10
6288,3,2,5
6289,3,2,6
6290,3,1,5
6291,3,2,3
6292,3,3,16
6293,3,2,6
6294,3,1,12
6295,3,2,1
6296,3,0,5
6297,3,1,10
6298,3,1,4
6299,3,2,10
6300,3,3,9
6301,3,3,14
6302,3,2,5
6303,3,1,6
6304,3,1,4
6305,3,3,2
6306,3,1,9
6307,3,2,6
6308,3,3,11
6309,3,1,2
6310,3,3,10
6311,3,2,6
6312,3,2,10
6313,3,3,13
6314,3,1,5
6315,3,2,5
6316,3,1,10
6317,3,2,12
6318,3,1,3
6319,3,1,5
6320,3,1,4
6321,3,1,5
6322,3,2,4
6323,3,1,4
6324,3,1,2
6325,3,2,9
6326,3,1,3
6327,3,2,7
6328,3,2,7
6329,3,2,6
6330,3,3,8
6331,3,3,10
6332,3,3,2
6333,3,3,10
6334,3,2,4
6335,3,3,9
6336,3,3,9
6337,3,2,7
6338,3,2,20
6339,3,2,7
6340,3,3,14
6341,3,2,5
6342,3,1,4
6343,3,1,8
