id,set,human_score,pos_18
20716,8,34,130
20717,8,46,97
20718,8,40,121
20719,8,30,106
20721,8,26,111
20722,8,40,105
20723,8,40,121
20724,8,34,44
20725,8,41,107
20726,8,40,70
20727,8,31,73
20728,8,44,118
20732,8,31,137
20733,8,36,79
20734,8,43,97
20735,8,20,22
20736,8,45,92
20737,8,40,59
20739,8,30,93
20741,8,35,50
20742,8,40,93
20743,8,42,142
20745,8,34,85
20746,8,33,86
20747,8,38,48
20748,8,36,98
20751,8,45,70
20754,8,31,111
20755,8,30,36
20756,8,34,101
20757,8,33,71
20758,8,40,71
20759,8,47,97
20760,8,30,112
20761,8,40,108
20762,8,32,73
20763,8,40,126
20764,8,30,49
20766,8,45,97
20767,8,45,101
20768,8,45,122
20769,8,50,109
20770,8,39,61
20771,8,33,43
20772,8,33,91
20773,8,34,65
20774,8,40,67
20775,8,33,49
20776,8,33,71
20777,8,40,70
20778,8,36,88
20779,8,37,85
20781,8,40,113
20783,8,33,93
20784,8,37,78
20785,8,42,81
20787,8,40,43
20790,8,40,69
20791,8,38,57
20792,8,31,60
20793,8,42,118
20794,8,40,73
20795,8,35,70
20796,8,35,139
20797,8,33,29
20800,8,33,74
20802,8,30,97
20803,8,37,50
20804,8,40,69
20805,8,40,76
20806,8,35,80
20807,8,35,74
20808,8,31,73
20809,8,40,128
20812,8,40,97
20813,8,36,52
20814,8,32,120
20815,8,31,85
20817,8,30,26
20818,8,32,142
20819,8,30,39
20821,8,55,151
20822,8,45,82
20823,8,41,128
20824,8,45,77
20825,8,33,68
20826,8,60,105
20827,8,45,102
20828,8,28,48
20829,8,49,84
20830,8,33,82
20831,8,29,31
20832,8,36,107
20833,8,40,81
20835,8,40,83
20836,8,40,64
20838,8,27,50
20839,8,24,32
20840,8,32,53
20841,8,33,93
20842,8,40,122
20844,8,30,101
20846,8,34,62
20847,8,35,68
20848,8,30,119
20849,8,44,78
20850,8,31,48
20851,8,32,42
20852,8,40,74
20853,8,32,62
20856,8,40,54
20857,8,36,94
20859,8,43,103
20860,8,36,53
20861,8,40,69
20862,8,45,103
20863,8,36,65
20865,8,38,124
20866,8,37,97
20869,8,36,95
20870,8,31,31
20871,8,20,11
20872,8,38,111
20874,8,32,84
20876,8,37,113
20877,8,40,96
20878,8,35,61
20879,8,40,105
20881,8,28,93
20882,8,38,108
20883,8,36,67
20884,8,43,98
20885,8,34,41
20887,8,32,53
20888,8,50,127
20889,8,40,75
20892,8,40,65
20893,8,37,66
20894,8,36,84
20895,8,40,58
20896,8,30,20
20897,8,32,51
20898,8,44,126
20899,8,37,74
20900,8,42,54
20901,8,40,107
20902,8,40,95
20904,8,30,109
20905,8,34,88
20906,8,44,48
20907,8,36,122
20908,8,35,53
20909,8,34,109
20910,8,32,59
20911,8,40,76
20913,8,34,66
20914,8,40,76
20915,8,40,119
20916,8,37,83
20917,8,38,87
20918,8,29,73
20919,8,34,34
20920,8,32,116
20921,8,43,133
20922,8,37,30
20923,8,34,67
20924,8,29,30
20925,8,30,52
20926,8,47,116
20927,8,36,103
20928,8,40,49
20929,8,29,33
20930,8,40,124
20931,8,41,126
20932,8,40,100
20933,8,32,85
20935,8,40,83
20936,8,44,76
20938,8,34,101
20939,8,31,42
20940,8,40,62
20942,8,40,78
20943,8,40,118
20944,8,31,105
20945,8,29,47
20946,8,43,100
20947,8,40,107
20948,8,40,106
20949,8,36,110
20953,8,31,67
20954,8,15,51
20955,8,40,100
20956,8,36,58
20957,8,45,107
20958,8,35,70
20959,8,45,108
20962,8,40,115
20963,8,40,88
20964,8,36,90
20965,8,28,15
20966,8,40,88
20967,8,20,86
20968,8,36,108
20971,8,46,102
20972,8,32,50
20973,8,41,66
20974,8,44,131
20975,8,36,71
20976,8,42,118
20977,8,42,115
20979,8,31,82
20981,8,40,51
20982,8,32,46
20983,8,43,109
20984,8,31,86
20985,8,36,55
20987,8,35,84
20988,8,36,126
20992,8,40,64
20993,8,45,99
20994,8,40,86
20996,8,38,20
20998,8,36,103
20999,8,37,82
21000,8,30,43
21001,8,41,125
21002,8,40,56
21003,8,36,87
21004,8,29,37
21005,8,32,52
21006,8,36,87
21007,8,40,109
21008,8,40,88
21009,8,33,109
21010,8,40,83
21012,8,30,94
21013,8,24,21
21014,8,33,49
21015,8,40,76
21016,8,31,51
21017,8,27,23
21020,8,33,14
21021,8,40,66
21022,8,37,104
21023,8,34,63
21024,8,33,33
21025,8,40,70
21026,8,32,69
21028,8,32,101
21029,8,30,45
21030,8,44,51
21031,8,25,137
21032,8,40,117
21033,8,27,71
21034,8,36,61
21035,8,45,83
21036,8,41,82
21037,8,50,163
21038,8,42,84
21039,8,36,77
21042,8,36,106
21043,8,40,90
21044,8,36,99
21045,8,37,63
21049,8,40,148
21051,8,42,122
21052,8,32,115
21053,8,30,69
21054,8,43,100
21055,8,35,33
21056,8,48,97
21057,8,40,119
21058,8,40,114
21059,8,45,92
21060,8,45,157
21061,8,30,81
21063,8,37,64
21064,8,38,104
21065,8,47,90
21067,8,41,97
21068,8,36,89
21069,8,42,81
21070,8,40,87
21071,8,30,123
21072,8,35,86
21073,8,40,112
21074,8,37,97
21075,8,35,71
21076,8,40,85
21077,8,40,93
21078,8,35,60
21079,8,34,38
21081,8,36,110
21083,8,41,74
21085,8,37,72
21086,8,30,55
21087,8,34,66
21089,8,36,80
21090,8,37,56
21091,8,34,50
21092,8,43,84
21093,8,42,77
21094,8,40,144
21095,8,35,115
