id,set,human_score,pos_20
2978,2,4,24
2979,2,1,4
2980,2,2,11
2981,2,4,2
2982,2,4,7
2983,2,4,22
2984,2,5,36
2985,2,2,1
2986,2,4,8
2987,2,4,0
2988,2,3,4
2989,2,3,0
2990,2,5,34
2991,2,3,6
2992,2,3,0
2993,2,3,10
2994,2,4,35
2995,2,3,0
2996,2,1,46
2997,2,3,0
2998,2,3,0
2999,2,3,26
3000,2,3,19
3001,2,4,13
3002,2,3,37
3003,2,4,8
3004,2,4,1
3005,2,2,4
3006,2,3,1
3007,2,3,0
3008,2,4,2
3009,2,3,4
3010,2,3,5
3011,2,4,26
3012,2,3,0
3013,2,4,10
3014,2,4,4
3015,2,3,3
3016,2,3,5
3017,2,4,19
3018,2,3,7
3019,2,4,1
3020,2,4,42
3021,2,4,3
3022,2,4,14
3023,2,4,30
3024,2,4,44
3025,2,3,1
3026,2,4,3
3027,2,3,9
3028,2,5,12
3029,2,3,2
3030,2,4,16
3031,2,3,0
3032,2,4,1
3033,2,4,0
3034,2,4,29
3035,2,2,0
3036,2,3,2
3037,2,4,11
3038,2,2,0
3039,2,3,0
3040,2,3,3
3041,2,4,5
3042,2,4,25
3043,2,3,5
3044,2,3,10
3045,2,4,2
3046,2,3,0
3047,2,3,2
3048,2,3,9
3049,2,4,3
3050,2,2,13
3051,2,4,1
3052,2,4,2
3053,2,3,4
3054,2,3,24
3055,2,3,7
3056,2,3,1
3057,2,3,0
3058,2,3,4
3059,2,3,2
3060,2,4,7
3061,2,3,8
3062,2,3,10
3063,2,4,7
3064,2,3,8
3065,2,3,0
3066,2,1,0
3067,2,4,9
3068,2,2,1
3069,2,4,4
3070,2,3,3
3071,2,4,11
3072,2,4,0
3073,2,4,25
3074,2,4,20
3075,2,4,12
3076,2,3,3
3077,2,5,54
3078,2,3,0
3079,2,3,3
3080,2,4,6
3081,2,4,23
3082,2,3,3
3083,2,3,1
3084,2,3,2
3085,2,3,0
3086,2,2,0
3087,2,2,134
3088,2,3,0
3089,2,3,3
3090,2,3,8
3091,2,2,0
3092,2,3,0
3093,2,3,19
3094,2,4,5
3095,2,2,3
3096,2,1,1
3097,2,3,45
3098,2,3,1
3099,2,4,14
3100,2,3,7
3101,2,3,2
3102,2,3,3
3103,2,3,6
3104,2,5,11
3105,2,3,7
3106,2,4,22
3107,2,3,13
3108,2,3,0
3109,2,3,20
3110,2,3,4
3111,2,3,2
3112,2,3,3
3113,2,3,3
3114,2,4,15
3115,2,4,3
3116,2,3,1
3117,2,3,4
3118,2,2,2
3119,2,4,1
3120,2,3,15
3121,2,4,13
3122,2,4,17
3123,2,4,6
3124,2,4,4
3125,2,4,4
3126,2,4,9
3127,2,3,6
3128,2,4,16
3129,2,4,6
