id,set,human_score,pos_1
2978,2,4,25
2979,2,1,2
2980,2,2,6
2981,2,4,16
2982,2,4,20
2983,2,4,13
2984,2,5,18
2985,2,2,16
2986,2,4,8
2987,2,4,13
2988,2,3,16
2989,2,3,13
2990,2,5,13
2991,2,3,14
2992,2,3,1
2993,2,3,11
2994,2,4,39
2995,2,3,17
2996,2,1,5
2997,2,3,11
2998,2,3,12
2999,2,3,13
3000,2,3,9
3001,2,4,23
3002,2,3,14
3003,2,4,19
3004,2,4,9
3005,2,2,3
3006,2,3,14
3007,2,3,12
3008,2,4,9
3009,2,3,12
3010,2,3,4
3011,2,4,10
3012,2,3,8
3013,2,4,5
3014,2,4,17
3015,2,3,11
3016,2,3,7
3017,2,4,21
3018,2,3,25
3019,2,4,12
3020,2,4,53
3021,2,4,28
3022,2,4,5
3023,2,4,15
3024,2,4,25
3025,2,3,21
3026,2,4,15
3027,2,3,10
3028,2,5,20
3029,2,3,8
3030,2,4,21
3031,2,3,5
3032,2,4,19
3033,2,4,31
3034,2,4,37
3035,2,2,4
3036,2,3,12
3037,2,4,14
3038,2,2,3
3039,2,3,8
3040,2,3,22
3041,2,4,29
3042,2,4,7
3043,2,3,13
3044,2,3,8
3045,2,4,14
3046,2,3,21
3047,2,3,15
3048,2,3,11
3049,2,4,20
3050,2,2,30
3051,2,4,10
3052,2,4,9
3053,2,3,9
3054,2,3,14
3055,2,3,20
3056,2,3,16
3057,2,3,7
3058,2,3,17
3059,2,3,14
3060,2,4,4
3061,2,3,13
3062,2,3,10
3063,2,4,15
3064,2,3,14
3065,2,3,3
3066,2,1,2
3067,2,4,16
3068,2,2,9
3069,2,4,33
3070,2,3,10
3071,2,4,16
3072,2,4,35
3073,2,4,28
3074,2,4,21
3075,2,4,12
3076,2,3,11
3077,2,5,28
3078,2,3,31
3079,2,3,16
3080,2,4,11
3081,2,4,16
3082,2,3,11
3083,2,3,9
3084,2,3,18
3085,2,3,5
3086,2,2,5
3087,2,2,0
3088,2,3,9
3089,2,3,17
3090,2,3,6
3091,2,2,4
3092,2,3,5
3093,2,3,21
3094,2,4,21
3095,2,2,9
3096,2,1,4
3097,2,3,14
3098,2,3,5
3099,2,4,24
3100,2,3,24
3101,2,3,8
3102,2,3,11
3103,2,3,15
3104,2,5,12
3105,2,3,10
3106,2,4,21
3107,2,3,23
3108,2,3,11
3109,2,3,14
3110,2,3,7
3111,2,3,11
3112,2,3,9
3113,2,3,10
3114,2,4,28
3115,2,4,15
3116,2,3,18
3117,2,3,11
3118,2,2,5
3119,2,4,19
3120,2,3,10
3121,2,4,14
3122,2,4,17
3123,2,4,8
3124,2,4,18
3125,2,4,34
3126,2,4,38
3127,2,3,9
3128,2,4,14
3129,2,4,46
3130,2,4,22
3131,2,4,13
3132,2,3,15
