id,set,human_score,pos_29
5978,3,1,0
5979,3,2,1
5980,3,1,3
5981,3,1,2
5982,3,2,2
5983,3,1,3
5984,3,1,1
5985,3,0,1
5986,3,2,1
5987,3,3,1
5988,3,3,5
5989,3,1,0
5990,3,3,0
5991,3,2,1
5992,3,1,3
5993,3,2,4
5994,3,2,0
5995,3,2,1
5996,3,1,1
5997,3,2,0
5998,3,2,1
5999,3,1,0
6000,3,2,5
6001,3,1,1
6002,3,2,0
6003,3,3,3
6004,3,1,2
6005,3,3,2
6006,3,2,1
6007,3,3,1
6008,3,1,2
6010,3,1,0
6011,3,1,0
6012,3,0,1
6013,3,1,2
6014,3,3,4
6015,3,2,2
6016,3,3,10
6017,3,1,1
6018,3,2,0
6019,3,1,1
6020,3,2,1
6021,3,2,3
6022,3,2,1
6023,3,2,0
6024,3,1,1
6025,3,1,1
6026,3,3,8
6027,3,3,4
6028,3,2,3
6029,3,1,0
6030,3,3,2
6031,3,3,1
6032,3,2,2
6033,3,3,4
6034,3,2,3
6035,3,1,3
6036,3,2,3
6037,3,2,0
6038,3,2,1
6039,3,1,3
6040,3,1,4
6041,3,2,0
6042,3,2,2
6043,3,1,0
6044,3,2,0
6045,3,2,2
6046,3,1,0
6047,3,1,0
6048,3,1,2
6049,3,1,1
6050,3,3,10
6051,3,1,3
6052,3,2,1
6053,3,1,0
6054,3,1,0
6055,3,2,1
6056,3,1,0
6057,3,3,1
6058,3,2,4
6059,3,1,1
6060,3,1,0
6061,3,3,3
6062,3,1,4
6063,3,2,3
6064,3,2,0
6065,3,2,1
6066,3,1,4
6067,3,1,2
6068,3,2,1
6069,3,2,3
6070,3,2,4
6071,3,2,1
6072,3,2,3
6073,3,2,5
6074,3,2,0
6075,3,3,4
6076,3,2,2
6077,3,1,1
6078,3,2,1
6079,3,3,1
6080,3,2,4
6081,3,2,0
6082,3,1,0
6083,3,1,0
6084,3,3,3
6085,3,3,3
6086,3,1,2
6087,3,2,1
6088,3,2,1
6089,3,3,4
6090,3,1,1
6091,3,3,2
6092,3,1,1
6093,3,1,1
6094,3,1,3
6095,3,3,4
6096,3,2,4
6097,3,1,0
6098,3,3,4
6099,3,1,0
6100,3,2,5
6101,3,2,2
6102,3,2,0
6103,3,2,3
6104,3,1,1
6105,3,3,5
6106,3,1,2
6107,3,2,5
6108,3,1,0
6109,3,2,0
6110,3,2,6
6111,3,2,1
6112,3,1,1
6113,3,3,5
6114,3,1,0
6115,3,2,1
6116,3,2,0
6117,3,1,1
6118,3,3,4
6119,3,1,4
6120,3,2,0
6121,3,3,3
6122,3,2,2
6123,3,3,5
6124,3,3,2
6125,3,2,1
6126,3,1,3
6127,3,3,5
6128,3,3,2
6129,3,2,2
6130,3,1,0
6131,3,1,1
6132,3,3,2
6133,3,1,0
6134,3,2,4
6135,3,2,1
6136,3,1,2
6137,3,2,1
6138,3,2,4
6139,3,2,1
6140,3,1,0
6141,3,2,0
6142,3,2,6
6143,3,3,5
6144,3,3,6
6145,3,3,2
6146,3,2,2
6147,3,2,1
6148,3,2,0
6149,3,2,3
6150,3,2,0
6151,3,2,1
6152,3,2,2
6153,3,2,0
6154,3,1,0
