id,set,human_score,pos_30
11827,5,2,0
11828,5,2,1
11829,5,3,1
11830,5,1,2
11831,5,3,0
11832,5,3,1
11833,5,3,2
11834,5,4,1
11835,5,3,1
11836,5,3,7
11837,5,1,1
11838,5,1,10
11839,5,1,2
11840,5,1,1
11841,5,2,3
11842,5,2,1
11843,5,4,2
11844,5,3,4
11845,5,2,3
11846,5,2,1
11847,5,4,3
11848,5,2,1
11849,5,2,1
11850,5,4,1
11851,5,2,0
11852,5,2,0
11853,5,2,0
11854,5,1,0
11855,5,3,0
11856,5,4,0
11857,5,4,3
11858,5,3,1
11859,5,2,4
11860,5,3,5
11861,5,3,7
11862,5,3,1
11863,5,3,2
11864,5,2,0
11865,5,3,4
11866,5,4,2
11867,5,2,1
11868,5,3,0
11869,5,3,2
11870,5,2,3
11871,5,1,2
11872,5,3,1
11873,5,3,4
11874,5,3,3
11875,5,3,4
11876,5,2,1
11877,5,2,0
11878,5,3,6
11879,5,2,0
11880,5,1,1
11881,5,3,2
11882,5,3,1
11883,5,3,3
11884,5,4,4
11885,5,2,2
11886,5,3,1
11887,5,2,1
11888,5,1,0
11889,5,2,0
11890,5,2,0
11891,5,3,0
11892,5,2,3
11893,5,3,0
11894,5,2,1
11895,5,3,2
11896,5,3,4
11897,5,3,2
11898,5,3,5
11899,5,3,3
11900,5,3,1
11901,5,3,6
11902,5,1,1
11903,5,1,2
11904,5,3,5
11905,5,3,1
11906,5,4,3
11907,5,2,3
11908,5,3,1
11909,5,2,0
11910,5,1,0
11911,5,3,2
11912,5,2,1
11913,5,2,1
11914,5,1,0
11915,5,2,3
11916,5,3,1
11917,5,2,1
11918,5,2,1
11919,5,1,3
11920,5,3,3
11921,5,3,1
11922,5,2,1
11923,5,2,1
11924,5,2,3
11925,5,2,1
11926,5,1,0
11927,5,2,1
11928,5,3,1
11929,5,2,0
11930,5,2,1
11931,5,3,4
11932,5,4,7
11933,5,3,0
11934,5,3,4
11935,5,1,2
11936,5,2,2
11937,5,4,3
11938,5,3,1
11939,5,3,5
11940,5,2,2
11941,5,3,0
11942,5,3,1
11943,5,3,3
11944,5,2,2
11945,5,4,4
11946,5,3,0
11947,5,2,0
11948,5,2,1
11949,5,3,5
11950,5,1,0
11951,5,3,2
11952,5,1,1
11953,5,1,1
11954,5,4,4
11955,5,1,0
11956,5,2,3
11957,5,4,1
11958,5,2,0
11959,5,2,4
11960,5,3,2
11961,5,1,4
11962,5,3,2
11963,5,4,4
11964,5,3,1
11965,5,3,1
11966,5,1,0
11967,5,2,1
11968,5,2,3
11969,5,2,2
11970,5,4,3
11971,5,1,0
11972,5,3,5
11973,5,2,0
11974,5,2,2
11975,5,4,1
11976,5,1,1
11977,5,1,0
11978,5,3,0
11979,5,4,3
11980,5,4,11
11981,5,2,0
11982,5,2,1
11983,5,1,1
11984,5,2,1
11985,5,4,3
11986,5,4,4
11987,5,2,2
11988,5,3,1
11989,5,3,1
11990,5,4,2
11991,5,3,2
11992,5,2,4
11993,5,1,3
11994,5,2,0
11995,5,1,0
11996,5,2,1
11997,5,4,2
11998,5,1,0
11999,5,3,2
12000,5,2,1
12001,5,2,0
12002,5,1,1
12003,5,3,2
12004,5,2,3
12005,5,3,12
12006,5,1,4
12007,5,3,1
12008,5,3,1
12009,5,2,0
12010,5,2,4
12011,5,3,4
12012,5,2,2
12013,5,1,2
12014,5,3,1
12015,5,2,0
12016,5,3,3
12017,5,1,0
12018,5,4,4
12019,5,2,0
12020,5,3,1
12021,5,3,0
12022,5,2,3
12023,5,1,4
12024,5,3,0
12025,5,2,7
12026,5,2,1
12027,5,2,1
12028,5,4,4
12029,5,2,0
12030,5,3,1
12031,5,4,1
12032,5,1,1
12033,5,3,1
12034,5,3,1
12035,5,2,3
12036,5,1,0
12037,5,3,1
12038,5,2,2
12039,5,2,3
12040,5,1,2
12041,5,1,0
12042,5,3,3
12043,5,1,0
12044,5,3,1
12045,5,2,1
12046,5,1,0
12047,5,2,7
12048,5,2,1
12049,5,4,1
12050,5,0,1
12051,5,2,2
12052,5,4,1
12053,5,0,2
12054,5,3,3
12055,5,2,1
12056,5,3,3
12057,5,1,1
12058,5,3,5
12059,5,2,4
12060,5,3,7
12061,5,2,1
12062,5,3,2
12063,5,2,1
12064,5,3,3
12065,5,2,0
12066,5,0,0
12067,5,2,0
12068,5,3,1
12069,5,4,4
12070,5,2,2
12071,5,3,3
12072,5,4,0
12073,5,2,1
12074,5,2,0
12075,5,3,8
12076,5,2,0
12077,5,3,2
12078,5,1,1
12079,5,3,3
12080,5,4,1
12081,5,4,2
12082,5,3,9
12083,5,1,2
12084,5,3,4
12085,5,3,1
12086,5,3,5
12087,5,1,1
12088,5,2,2
12089,5,1,1
12090,5,4,4
12091,5,3,1
12092,5,1,1
12093,5,2,3
12094,5,2,0
12095,5,1,0
12096,5,1,1
12097,5,1,1
12098,5,1,0
12099,5,3,1
12100,5,4,1
12101,5,4,2
12102,5,4,1
12103,5,3,7
12104,5,2,1
12105,5,3,1
12106,5,3,4
12107,5,2,3
12108,5,3,7
12109,5,3,2
12110,5,4,1
12111,5,1,2
12112,5,4,4
12113,5,1,1
12114,5,2,0
12115,5,1,0
12116,5,3,1
12117,5,2,1
12118,5,2,3
12119,5,2,2
12120,5,3,0
12121,5,1,1
12122,5,2,0
12123,5,2,3
12124,5,2,0
12125,5,4,1
12126,5,4,4
12127,5,4,3
12128,5,4,2
12129,5,2,0
12130,5,2,0
12131,5,3,4
12132,5,3,3
12133,5,3,1
12134,5,2,1
12135,5,1,2
12136,5,1,0
12137,5,2,0
12138,5,2,0
12139,5,4,2
12140,5,2,0
12141,5,3,1
12142,5,3,0
12143,5,1,0
12144,5,4,2
12145,5,1,0
12146,5,2,2
12147,5,3,2
12148,5,3,1
12149,5,1,0
12150,5,3,5
12151,5,3,0
12152,5,3,2
12153,5,1,0
12154,5,4,3
12155,5,3,1
12156,5,4,0
12157,5,3,1
12158,5,3,4
12159,5,3,3
12160,5,3,0
12161,5,2,0
12162,5,4,5
12163,5,2,1
12164,5,3,0
12165,5,2,1
12166,5,2,0
12167,5,1,3
12168,5,2,1
12169,5,1,0
12170,5,4,0
12171,5,2,0
12172,5,1,1
12173,5,2,4
12174,5,2,5
12175,5,2,4
12176,5,1,3
12177,5,2,1
12178,5,2,2
12179,5,4,1
12180,5,2,1
12181,5,3,1
12182,5,2,1
12183,5,1,0
12184,5,3,1
12185,5,3,1
12186,5,2,2
12187,5,2,2
12188,5,4,0
12189,5,1,1
12190,5,1,1
12191,5,3,4
12192,5,1,2
12193,5,2,1
12194,5,2,2
12195,5,2,0
12196,5,2,0
12197,5,2,0
12198,5,2,0
12199,5,2,1
12200,5,4,5
12201,5,3,5
12202,5,1,0
12203,5,2,0
12204,5,3,1
12205,5,3,3
12206,5,3,4
12207,5,4,1
12208,5,2,2
12209,5,2,2
12210,5,3,6
12211,5,3,2
12212,5,4,2
12213,5,4,3
12214,5,1,0
12215,5,1,0
12216,5,4,3
12217,5,2,3
12218,5,2,1
12219,5,4,2
12220,5,2,1
12221,5,3,1
12222,5,1,0
12223,5,2,0
12224,5,3,3
12225,5,3,3
12226,5,4,3
12227,5,1,1
12228,5,3,3
12229,5,3,4
12230,5,3,3
12231,5,4,4
12232,5,3,1
12233,5,3,2
12234,5,1,0
12235,5,3,2
12236,5,3,0
12237,5,2,0
12238,5,1,3
12239,5,2,1
12240,5,4,2
12241,5,4,5
12242,5,4,4
12243,5,3,2
12244,5,4,0
12245,5,1,0
12246,5,2,0
12247,5,3,1
12248,5,3,2
12249,5,1,0
12250,5,2,0
12251,5,3,7
12252,5,3,2
12253,5,3,3
12254,5,1,2
12255,5,2,10
12256,5,4,1
12257,5,3,1
12258,5,1,0
12259,5,2,3
12260,5,2,1
12261,5,3,3
12262,5,2,0
12263,5,4,2
12264,5,2,6
12265,5,2,2
12266,5,2,5
12267,5,2,2
12268,5,2,2
12269,5,4,3
12270,5,4,4
12271,5,1,2
12272,5,3,4
12273,5,4,2
12274,5,1,1
12275,5,1,2
12276,5,4,4
12277,5,2,1
12278,5,3,16
12279,5,2,1
12280,5,2,2
12281,5,3,2
12282,5,3,2
12283,5,2,0
12284,5,2,0
12285,5,2,2
12286,5,1,1
12287,5,3,4
12288,5,2,1
12289,5,1,0
12290,5,3,1
12291,5,3,3
12292,5,2,2
12293,5,3,7
12294,5,0,6
12295,5,3,1
12296,5,4,0
12297,5,3,2
12298,5,2,3
12299,5,4,5
12300,5,2,2
12301,5,1,2
12302,5,2,1
12303,5,3,2
12304,5,1,3
12305,5,3,4
12306,5,2,1
12307,5,1,7
12308,5,2,0
12309,5,3,2
12310,5,3,7
12311,5,2,0
12312,5,3,4
12313,5,3,2
12314,5,2,2
12315,5,3,0
12316,5,2,1
12317,5,1,0
12318,5,4,0
12319,5,2,2
12320,5,2,2
12321,5,3,1
12322,5,1,3
12323,5,3,1
12324,5,3,2
12325,5,1,0
12326,5,3,2
12327,5,3,3
12328,5,2,3
12329,5,2,1
12330,5,2,0
12331,5,1,2
12332,5,1,4
12333,5,2,0
