id,set,human_score,pos_19
17834,7,15,8
17836,7,13,4
17837,7,15,6
17838,7,17,7
17839,7,13,8
17840,7,23,4
17841,7,16,1
17842,7,18,6
17843,7,12,7
17844,7,10,4
17845,7,16,4
17846,7,19,5
17847,7,17,9
17849,7,14,3
17850,7,12,7
17851,7,16,5
17852,7,17,3
17853,7,16,5
17854,7,21,3
17856,7,14,1
17857,7,18,5
17858,7,24,8
17859,7,17,3
17860,7,16,13
17861,7,16,1
17862,7,9,4
17863,7,6,1
17864,7,10,1
17865,7,17,5
17867,7,16,2
17868,7,15,9
17869,7,11,8
17870,7,19,4
17871,7,24,18
17872,7,18,3
17873,7,16,4
17874,7,20,4
17875,7,12,4
17876,7,19,6
17878,7,10,6
17879,7,7,0
17880,7,16,4
17881,7,12,9
17882,7,12,0
17883,7,20,1
17884,7,24,10
17885,7,9,1
17886,7,9,0
17887,7,20,5
17888,7,16,4
17889,7,8,2
17890,7,15,6
17891,7,20,3
17892,7,17,4
17893,7,18,5
17894,7,13,1
17896,7,12,13
17897,7,20,7
17898,7,16,11
17899,7,24,11
17900,7,16,5
17901,7,10,3
17902,7,17,6
17903,7,12,2
17904,7,17,3
17905,7,8,1
17906,7,22,4
17908,7,24,4
17909,7,21,4
17910,7,19,10
17911,7,19,4
17912,7,12,0
17913,7,16,1
17914,7,12,5
17915,7,15,3
17916,7,9,6
17917,7,8,2
17918,7,14,1
17919,7,23,3
17920,7,14,1
17921,7,10,7
17922,7,17,3
17923,7,21,5
17924,7,24,7
17926,7,21,19
17927,7,6,2
17928,7,12,6
17930,7,21,1
17931,7,24,5
17932,7,24,9
17933,7,15,1
17935,7,14,7
17936,7,9,2
17937,7,9,1
17938,7,9,7
17939,7,22,10
17940,7,8,1
17941,7,15,8
17942,7,20,4
17943,7,10,2
17944,7,18,4
17945,7,18,5
17946,7,14,0
17947,7,23,11
17949,7,6,1
17950,7,11,0
17951,7,9,1
17952,7,21,4
17953,7,16,4
17954,7,11,5
17955,7,20,4
17957,7,8,1
17959,7,7,1
17961,7,17,7
17962,7,14,2
17963,7,22,11
17964,7,21,2
17965,7,12,4
17966,7,18,5
17967,7,12,4
17968,7,19,4
17969,7,16,2
17970,7,11,5
17971,7,18,8
17973,7,15,7
17974,7,17,5
17975,7,16,6
17976,7,9,3
17977,7,16,4
17978,7,9,1
17979,7,17,2
17980,7,24,3
17981,7,11,8
17982,7,9,6
17983,7,18,2
17984,7,18,5
17985,7,14,2
17986,7,17,12
17987,7,18,2
17988,7,15,1
17989,7,13,4
17990,7,11,7
17991,7,24,10
17992,7,7,0
17993,7,17,5
17996,7,11,2
17997,7,16,6
17998,7,17,7
18000,7,22,10
18001,7,12,1
18002,7,12,2
18004,7,16,5
18005,7,20,10
18006,7,16,4
18008,7,15,5
18011,7,8,3
18012,7,17,6
18013,7,13,4
18014,7,20,10
18015,7,14,4
18016,7,24,6
18017,7,17,10
18018,7,12,5
18019,7,20,12
18020,7,13,3
18021,7,16,2
18022,7,18,4
18023,7,12,6
18025,7,21,8
18026,7,19,4
18028,7,23,2
18029,7,17,4
18030,7,21,7
18031,7,9,4
18032,7,15,1
18033,7,12,1
18034,7,24,10
18035,7,16,3
18036,7,8,5
18037,7,13,2
18038,7,21,1
18039,7,16,5
18040,7,9,0
18041,7,17,2
18042,7,16,1
18043,7,7,0
18044,7,16,4
18045,7,19,12
18046,7,8,2
18047,7,22,9
18048,7,18,1
18049,7,18,5
18050,7,8,1
18051,7,18,7
18052,7,17,2
18053,7,24,9
18054,7,12,7
18055,7,16,3
18056,7,22,3
18057,7,14,2
