id,set,human_score,pos_13
20716,8,34,4
20717,8,46,6
20718,8,40,4
20719,8,30,13
20721,8,26,8
20722,8,40,6
20723,8,40,21
20724,8,34,3
20725,8,41,6
20726,8,40,5
20727,8,31,5
20728,8,44,11
20732,8,31,3
20733,8,36,3
20734,8,43,9
20735,8,20,0
20736,8,45,2
20737,8,40,4
20739,8,30,3
20741,8,35,1
20742,8,40,9
20743,8,42,13
20745,8,34,0
20746,8,33,6
20747,8,38,5
20748,8,36,5
20751,8,45,10
20754,8,31,8
20755,8,30,1
20756,8,34,4
20757,8,33,6
20758,8,40,3
20759,8,47,8
20760,8,30,9
20761,8,40,7
20762,8,32,4
20763,8,40,9
20764,8,30,4
20766,8,45,9
20767,8,45,6
20768,8,45,2
20769,8,50,9
20770,8,39,1
20771,8,33,5
20772,8,33,9
20773,8,34,4
20774,8,40,2
20775,8,33,6
20776,8,33,8
20777,8,40,1
20778,8,36,3
20779,8,37,3
20781,8,40,5
20783,8,33,7
20784,8,37,5
20785,8,42,4
20787,8,40,3
20790,8,40,4
20791,8,38,1
20792,8,31,1
20793,8,42,7
20794,8,40,2
20795,8,35,4
20796,8,35,10
20797,8,33,2
20800,8,33,1
20802,8,30,15
20803,8,37,2
20804,8,40,6
20805,8,40,5
20806,8,35,3
20807,8,35,2
20808,8,31,4
20809,8,40,11
20812,8,40,10
20813,8,36,2
20814,8,32,12
20815,8,31,0
20817,8,30,5
20818,8,32,11
20819,8,30,0
20821,8,55,5
20822,8,45,8
20823,8,41,7
20824,8,45,2
20825,8,33,5
20826,8,60,4
20827,8,45,2
20828,8,28,3
20829,8,49,3
20830,8,33,6
20831,8,29,5
20832,8,36,8
20833,8,40,9
20835,8,40,11
20836,8,40,5
20838,8,27,2
20839,8,24,0
20840,8,32,3
20841,8,33,4
20842,8,40,10
20844,8,30,7
20846,8,34,5
20847,8,35,3
20848,8,30,9
20849,8,44,10
20850,8,31,1
20851,8,32,4
20852,8,40,4
20853,8,32,10
20856,8,40,2
20857,8,36,8
20859,8,43,7
20860,8,36,1
20861,8,40,1
20862,8,45,17
20863,8,36,3
20865,8,38,12
20866,8,37,10
20869,8,36,13
20870,8,31,4
20871,8,20,1
20872,8,38,5
20874,8,32,6
20876,8,37,1
20877,8,40,4
20878,8,35,4
20879,8,40,6
20881,8,28,17
20882,8,38,13
20883,8,36,8
20884,8,43,3
20885,8,34,6
20887,8,32,6
20888,8,50,1
20889,8,40,6
20892,8,40,6
20893,8,37,4
20894,8,36,11
20895,8,40,7
20896,8,30,0
20897,8,32,1
20898,8,44,6
20899,8,37,8
20900,8,42,6
20901,8,40,16
20902,8,40,2
20904,8,30,11
20905,8,34,1
20906,8,44,3
20907,8,36,6
20908,8,35,6
20909,8,34,8
20910,8,32,0
20911,8,40,4
20913,8,34,6
20914,8,40,3
20915,8,40,11
20916,8,37,7
20917,8,38,4
20918,8,29,1
20919,8,34,1
20920,8,32,1
20921,8,43,10
20922,8,37,4
20923,8,34,4
20924,8,29,1
20925,8,30,8
20926,8,47,8
20927,8,36,3
20928,8,40,0
20929,8,29,5
20930,8,40,7
20931,8,41,10
20932,8,40,4
20933,8,32,0
20935,8,40,8
20936,8,44,1
20938,8,34,12
20939,8,31,3
20940,8,40,2
20942,8,40,4
20943,8,40,5
20944,8,31,9
20945,8,29,9
20946,8,43,2
20947,8,40,11
20948,8,40,6
20949,8,36,4
20953,8,31,11
20954,8,15,2
20955,8,40,9
20956,8,36,7
20957,8,45,4
20958,8,35,7
20959,8,45,5
20962,8,40,1
20963,8,40,7
20964,8,36,18
20965,8,28,0
20966,8,40,2
20967,8,20,4
20968,8,36,8
20971,8,46,5
20972,8,32,1
20973,8,41,6
20974,8,44,8
20975,8,36,7
20976,8,42,5
20977,8,42,2
20979,8,31,4
20981,8,40,2
20982,8,32,7
20983,8,43,1
20984,8,31,11
20985,8,36,5
20987,8,35,1
20988,8,36,7
20992,8,40,7
20993,8,45,12
20994,8,40,4
20996,8,38,4
20998,8,36,4
20999,8,37,10
21000,8,30,4
21001,8,41,5
21002,8,40,0
21003,8,36,5
21004,8,29,2
21005,8,32,1
21006,8,36,6
21007,8,40,6
21008,8,40,14
21009,8,33,7
21010,8,40,13
21012,8,30,6
21013,8,24,2
21014,8,33,1
21015,8,40,9
21016,8,31,6
21017,8,27,2
21020,8,33,1
21021,8,40,3
21022,8,37,4
21023,8,34,4
21024,8,33,1
21025,8,40,6
21026,8,32,5
21028,8,32,14
21029,8,30,2
21030,8,44,2
21031,8,25,7
21032,8,40,9
21033,8,27,12
21034,8,36,5
21035,8,45,8
21036,8,41,5
21037,8,50,7
21038,8,42,4
21039,8,36,4
21042,8,36,8
21043,8,40,5
21044,8,36,4
21045,8,37,5
21049,8,40,5
21051,8,42,11
21052,8,32,11
21053,8,30,5
21054,8,43,6
21055,8,35,1
21056,8,48,4
21057,8,40,5
21058,8,40,9
21059,8,45,5
21060,8,45,13
21061,8,30,5
21063,8,37,3
21064,8,38,6
21065,8,47,0
21067,8,41,9
21068,8,36,5
21069,8,42,7
21070,8,40,6
21071,8,30,14
21072,8,35,5
21073,8,40,10
21074,8,37,10
21075,8,35,6
21076,8,40,6
21077,8,40,6
21078,8,35,3
21079,8,34,0
21081,8,36,7
21083,8,41,1
21085,8,37,9
21086,8,30,4
21087,8,34,0
21089,8,36,4
21090,8,37,1
21091,8,34,0
21092,8,43,5
21093,8,42,8
21094,8,40,7
21095,8,35,13
21096,8,37,4
21097,8,46,8
21098,8,43,12
21099,8,40,18
21101,8,40,6
21102,8,31,18
21103,8,32,1
21105,8,40,6
21106,8,40,8
21107,8,40,1
21109,8,40,5
21110,8,45,5
21111,8,36,6
21112,8,35,14
21113,8,36,17
21114,8,40,5
21115,8,32,1
21116,8,37,15
21118,8,48,8
21119,8,33,7
21120,8,50,12
21122,8,46,5
21123,8,43,4
21126,8,27,14
21127,8,35,6
21129,8,36,9
21130,8,45,11
21131,8,35,3
21132,8,40,3
21133,8,35,8
21134,8,34,20
21135,8,40,8
21136,8,33,9
21137,8,39,6
21138,8,33,2
21140,8,24,2
21141,8,31,0
21142,8,36,5
21143,8,40,10
21144,8,40,1
21145,8,32,1
21146,8,47,7
21147,8,40,6
21148,8,35,3
21149,8,36,6
21150,8,28,3
21151,8,35,7
21153,8,33,1
21154,8,34,4
21155,8,36,13
21156,8,40,3
21157,8,40,9
21158,8,35,14
21159,8,46,9
21160,8,34,10
21161,8,40,11
21163,8,40,7
21164,8,45,4
21166,8,31,6
21167,8,40,6
21168,8,40,11
21170,8,39,7
21171,8,35,2
21174,8,42,6
21175,8,38,14
21176,8,34,8
21177,8,26,4
21178,8,31,4
21179,8,31,2
21180,8,40,5
21181,8,40,8
21182,8,31,3
21183,8,36,7
21185,8,42,7
21186,8,39,9
21188,8,37,4
21189,8,37,7
21190,8,36,9
21191,8,34,9
21192,8,35,2
21193,8,40,5
21194,8,42,5
21195,8,36,5
21198,8,34,3
21199,8,35,6
21200,8,40,11
21202,8,45,6
21203,8,40,6
21204,8,31,1
21205,8,31,2
21206,8,34,7
21207,8,44,1
21208,8,38,12
21209,8,42,17
21210,8,35,7
21211,8,33,6
21213,8,40,3
21214,8,40,5
21215,8,41,6
21217,8,30,8
21218,8,42,7
21219,8,40,16
21220,8,30,12
21221,8,31,6
21222,8,27,1
21223,8,36,1
21224,8,43,6
21225,8,50,3
21227,8,40,6
21229,8,40,6
21230,8,36,6
21233,8,40,6
21235,8,28,15
21236,8,40,15
21237,8,40,12
21238,8,37,15
21240,8,26,1
21241,8,30,1
21244,8,30,6
21245,8,40,4
21246,8,37,4
21247,8,34,8
21248,8,28,4
21249,8,42,2
21250,8,44,14
21251,8,40,6
21253,8,40,3
21255,8,41,5
21256,8,33,2
21257,8,30,8
21258,8,40,3
21259,8,43,10
21261,8,36,8
21262,8,36,15
21263,8,32,2
21264,8,36,1
21265,8,35,5
21266,8,38,7
21268,8,38,2
21269,8,40,3
21271,8,30,3
21272,8,40,5
21273,8,34,4
21274,8,40,0
21275,8,40,10
21276,8,34,4
21277,8,30,5
21279,8,33,2
21280,8,40,4
21281,8,40,4
21284,8,38,0
21285,8,37,2
21286,8,36,11
21287,8,40,0
21288,8,46,3
21289,8,49,6
21290,8,37,6
21291,8,30,9
21292,8,50,2
21293,8,33,2
21294,8,34,2
21295,8,45,6
21296,8,40,9
21297,8,32,10
21298,8,30,4
21299,8,41,12
21300,8,44,6
21301,8,21,0
21302,8,40,10
21304,8,37,5
21306,8,46,9
21307,8,30,1
21308,8,40,2
21309,8,38,1
21310,8,40,3
21312,8,32,10
21315,8,35,3
21318,8,29,1
21319,8,46,16
21321,8,40,9
21322,8,36,18
21323,8,43,1
21324,8,40,7
21325,8,45,11
21327,8,33,6
21329,8,30,4
21330,8,37,4
21331,8,26,0
21332,8,40,9
21333,8,36,7
21334,8,30,1
21336,8,36,5
21338,8,34,10
21339,8,34,5
21340,8,37,15
21342,8,40,10
21343,8,47,7
21344,8,47,2
21345,8,32,6
21346,8,31,2
21347,8,32,11
21348,8,40,7
21350,8,36,5
21351,8,31,0
21352,8,37,8
21354,8,35,6
21355,8,28,1
21356,8,37,0
21357,8,41,7
21358,8,46,4
21360,8,35,2
21361,8,45,5
21364,8,45,5
21365,8,37,6
21366,8,41,7
21367,8,39,4
21369,8,29,3
21370,8,31,1
21373,8,40,2
21374,8,38,11
21375,8,37,7
21377,8,34,5
21379,8,35,8
