id,set,human_score,pos_31
11827,5,2,0
11828,5,2,6
11829,5,3,5
11830,5,1,3
11831,5,3,7
11832,5,3,9
11833,5,3,3
11834,5,4,3
11835,5,3,7
11836,5,3,6
11837,5,1,4
11838,5,1,10
11839,5,1,6
11840,5,1,2
11841,5,2,1
11842,5,2,12
11843,5,4,14
11844,5,3,8
11845,5,2,8
11846,5,2,8
11847,5,4,8
11848,5,2,1
11849,5,2,8
11850,5,4,13
11851,5,2,4
11852,5,2,0
11853,5,2,1
11854,5,1,0
11855,5,3,1
11856,5,4,5
11857,5,4,21
11858,5,3,6
11859,5,2,11
11860,5,3,0
11861,5,3,4
11862,5,3,8
11863,5,3,13
11864,5,2,6
11865,5,3,7
11866,5,4,10
11867,5,2,3
11868,5,3,0
11869,5,3,8
11870,5,2,2
11871,5,1,1
11872,5,3,3
11873,5,3,14
11874,5,3,4
11875,5,3,8
11876,5,2,4
11877,5,2,9
11878,5,3,16
11879,5,2,0
11880,5,1,0
11881,5,3,6
11882,5,3,5
11883,5,3,10
11884,5,4,13
11885,5,2,8
11886,5,3,10
11887,5,2,6
11888,5,1,2
11889,5,2,5
11890,5,2,3
11891,5,3,11
11892,5,2,0
11893,5,3,5
11894,5,2,6
11895,5,3,10
11896,5,3,6
11897,5,3,4
11898,5,3,1
11899,5,3,10
11900,5,3,9
11901,5,3,11
11902,5,1,3
11903,5,1,2
11904,5,3,1
11905,5,3,13
11906,5,4,4
11907,5,2,3
11908,5,3,2
11909,5,2,4
11910,5,1,2
11911,5,3,5
11912,5,2,3
11913,5,2,5
11914,5,1,6
11915,5,2,9
11916,5,3,3
11917,5,2,1
11918,5,2,2
11919,5,1,5
11920,5,3,6
11921,5,3,1
11922,5,2,2
11923,5,2,6
11924,5,2,0
11925,5,2,7
11926,5,1,2
11927,5,2,4
11928,5,3,4
11929,5,2,3
11930,5,2,3
11931,5,3,8
11932,5,4,7
11933,5,3,0
11934,5,3,4
11935,5,1,1
11936,5,2,4
11937,5,4,25
11938,5,3,13
11939,5,3,9
11940,5,2,6
11941,5,3,7
11942,5,3,7
11943,5,3,8
11944,5,2,5
11945,5,4,3
11946,5,3,14
11947,5,2,9
11948,5,2,4
11949,5,3,7
11950,5,1,4
11951,5,3,7
11952,5,1,2
11953,5,1,8
11954,5,4,10
11955,5,1,0
11956,5,2,4
11957,5,4,6
11958,5,2,1
11959,5,2,9
11960,5,3,8
11961,5,1,0
11962,5,3,3
11963,5,4,15
11964,5,3,13
11965,5,3,11
11966,5,1,9
11967,5,2,4
11968,5,2,12
11969,5,2,0
11970,5,4,13
11971,5,1,0
11972,5,3,2
11973,5,2,15
11974,5,2,4
11975,5,4,9
11976,5,1,3
11977,5,1,3
11978,5,3,10
11979,5,4,9
11980,5,4,6
11981,5,2,1
11982,5,2,5
11983,5,1,3
11984,5,2,5
11985,5,4,10
11986,5,4,5
11987,5,2,12
11988,5,3,9
11989,5,3,3
11990,5,4,11
11991,5,3,4
11992,5,2,4
11993,5,1,0
11994,5,2,2
11995,5,1,1
11996,5,2,3
11997,5,4,10
11998,5,1,0
11999,5,3,0
12000,5,2,8
12001,5,2,6
12002,5,1,6
12003,5,3,11
12004,5,2,7
12005,5,3,6
12006,5,1,4
12007,5,3,9
12008,5,3,7
12009,5,2,1
12010,5,2,5
12011,5,3,4
12012,5,2,1
12013,5,1,3
12014,5,3,9
12015,5,2,6
12016,5,3,8
12017,5,1,4
12018,5,4,22
12019,5,2,1
12020,5,3,17
12021,5,3,4
12022,5,2,3
12023,5,1,1
12024,5,3,8
12025,5,2,5
12026,5,2,11
12027,5,2,7
12028,5,4,10
12029,5,2,10
12030,5,3,10
12031,5,4,10
12032,5,1,1
12033,5,3,6
12034,5,3,10
12035,5,2,4
12036,5,1,2
12037,5,3,7
12038,5,2,6
12039,5,2,4
12040,5,1,9
12041,5,1,0
12042,5,3,2
12043,5,1,6
