id,set,human_score,char_6
2978,2,4,59
2979,2,1,22
2980,2,2,24
2981,2,4,99
2982,2,4,61
2983,2,4,48
2984,2,5,119
2985,2,2,83
2986,2,4,86
2987,2,4,54
2988,2,3,35
2989,2,3,55
2990,2,5,93
2991,2,3,39
2992,2,3,25
2993,2,3,57
2994,2,4,81
2995,2,3,60
2996,2,1,31
2997,2,3,34
2998,2,3,24
2999,2,3,33
3000,2,3,33
3001,2,4,68
3002,2,3,63
3003,2,4,77
3004,2,4,47
3005,2,2,15
3006,2,3,44
3007,2,3,50
3008,2,4,52
3009,2,3,84
3010,2,3,17
3011,2,4,37
3012,2,3,44
3013,2,4,84
3014,2,4,48
3015,2,3,75
3016,2,3,56
3017,2,4,101
3018,2,3,65
3019,2,4,80
3020,2,4,104
3021,2,4,63
3022,2,4,55
3023,2,4,29
3024,2,4,107
3025,2,3,66
3026,2,4,48
3027,2,3,73
3028,2,5,102
3029,2,3,23
3030,2,4,46
3031,2,3,42
3032,2,4,96
3033,2,4,72
3034,2,4,143
3035,2,2,27
3036,2,3,52
3037,2,4,89
3038,2,2,13
3039,2,3,43
3040,2,3,64
3041,2,4,92
3042,2,4,47
3043,2,3,46
3044,2,3,32
3045,2,4,43
3046,2,3,36
3047,2,3,58
3048,2,3,58
3049,2,4,66
3050,2,2,40
3051,2,4,99
3052,2,4,64
3053,2,3,49
3054,2,3,70
3055,2,3,44
3056,2,3,72
3057,2,3,20
3058,2,3,72
3059,2,3,49
3060,2,4,70
3061,2,3,58
3062,2,3,74
3063,2,4,78
3064,2,3,41
3065,2,3,37
3066,2,1,13
3067,2,4,84
3068,2,2,33
3069,2,4,75
3070,2,3,62
3071,2,4,67
3072,2,4,79
3073,2,4,231
3074,2,4,122
3075,2,4,119
3076,2,3,56
3077,2,5,127
3078,2,3,48
3079,2,3,38
3080,2,4,82
3081,2,4,44
3082,2,3,47
3083,2,3,57
3084,2,3,79
3085,2,3,27
3086,2,2,8
3087,2,2,33
3088,2,3,57
3089,2,3,66
3090,2,3,43
3091,2,2,26
3092,2,3,8
3093,2,3,35
3094,2,4,37
3095,2,2,15
3096,2,1,8
3097,2,3,42
3098,2,3,32
3099,2,4,115
3100,2,3,55
3101,2,3,37
3102,2,3,53
3103,2,3,46
3104,2,5,119
3105,2,3,38
3106,2,4,127
3107,2,3,88
3108,2,3,61
3109,2,3,64
3110,2,3,52
3111,2,3,43
3112,2,3,61
3113,2,3,46
3114,2,4,70
3115,2,4,56
3116,2,3,35
3117,2,3,42
3118,2,2,20
3119,2,4,121
3120,2,3,76
3121,2,4,90
3122,2,4,61
3123,2,4,54
3124,2,4,48
3125,2,4,77
3126,2,4,106
3127,2,3,71
3128,2,4,56
3129,2,4,130
3130,2,4,112
3131,2,4,52
3132,2,3,65
3133,2,4,74
3134,2,4,71
3135,2,3,31
3136,2,4,59
3137,2,3,58
3138,2,4,61
3139,2,3,41
3140,2,4,62
3141,2,3,64
3142,2,4,67
3143,2,3,47
3144,2,4,80
3145,2,4,94
3146,2,3,29
3147,2,2,11
3148,2,3,34
3149,2,3,56
3150,2,4,107
3151,2,3,70
3152,2,4,72
3153,2,4,117
3154,2,3,45
3155,2,3,30
3156,2,4,48
3157,2,4,80
3158,2,2,28
3159,2,1,24
3160,2,3,44
3161,2,3,84
3162,2,4,94
3163,2,5,69
3164,2,3,36
3165,2,4,41
3166,2,4,110
3167,2,3,24
3168,2,4,53
3169,2,3,97
3170,2,3,15
3171,2,5,98
3172,2,4,95
3173,2,3,65
3174,2,3,32
3175,2,4,97
3176,2,4,79
3177,2,1,9
3178,2,4,47
3179,2,4,59
3180,2,3,102
3181,2,4,93
3182,2,2,26
3183,2,3,63
3184,2,3,71
3185,2,4,67
3186,2,2,19
3187,2,3,58
3188,2,3,45
3189,2,4,94
3190,2,4,35
3191,2,4,92
3192,2,3,31
3193,2,3,72
3194,2,3,54
3195,2,4,77
3196,2,4,66
3197,2,3,37
3198,2,2,24
3199,2,4,54
3200,2,4,103
3201,2,4,65
3202,2,5,89
3203,2,4,76
3204,2,3,87
3205,2,3,55
3206,2,4,110
3207,2,3,52
3208,2,4,81
3209,2,3,22
3210,2,4,76
3211,2,3,45
3212,2,4,84
3213,2,4,52
3214,2,4,145
3215,2,3,44
3216,2,4,86
3217,2,4,119
3218,2,3,64
3219,2,4,152
3220,2,3,54
3221,2,3,79
3222,2,3,23
3223,2,3,56
3224,2,3,83
3225,2,4,39
3226,2,4,50
3227,2,3,48
3228,2,4,120
3229,2,4,54
3230,2,2,10
3231,2,4,75
3232,2,3,37
3233,2,3,70
3234,2,3,63
3235,2,4,96
3236,2,4,79
3237,2,2,15
3238,2,2,37
3239,2,4,63
3240,2,2,22
3241,2,1,3
3242,2,4,59
3243,2,4,103
3244,2,2,19
3245,2,2,9
3246,2,3,34
3247,2,4,77
3248,2,4,45
3249,2,3,109
3250,2,2,14
3251,2,3,33
3252,2,4,61
3253,2,4,75
3254,2,5,98
3255,2,3,83
3256,2,3,36
3257,2,1,10
3258,2,4,103
3259,2,2,8
3260,2,4,62
3261,2,4,88
3262,2,4,36
3263,2,4,90
3264,2,2,29
3265,2,4,66
3266,2,4,161
3267,2,3,43
3268,2,3,65
3269,2,4,85
3270,2,3,60
3271,2,4,106
3272,2,2,20
3273,2,4,86
3274,2,4,62
3275,2,3,62
3276,2,3,53
3277,2,5,158
3278,2,4,96
3279,2,4,82
3280,2,3,28
3281,2,4,113
3282,2,4,79
3283,2,3,57
3284,2,4,39
3285,2,4,51
3286,2,3,47
3287,2,3,69
3288,2,4,99
3289,2,3,56
3290,2,4,43
3291,2,5,100
3292,2,4,137
3293,2,4,66
3294,2,4,72
3295,2,3,48
3296,2,4,42
3297,2,3,31
3298,2,4,100
3299,2,4,98
3300,2,4,79
3301,2,3,30
3302,2,4,73
3303,2,3,43
3304,2,3,61
3305,2,3,26
3306,2,5,105
3307,2,3,35
3308,2,4,73
3309,2,4,81
3310,2,6,162
3311,2,4,97
3312,2,4,88
3313,2,3,36
3314,2,3,44
3315,2,4,75
3316,2,3,100
3317,2,3,56
3318,2,3,38
3319,2,3,49
3320,2,4,63
3321,2,4,92
3322,2,3,46
3323,2,4,88
3324,2,3,17
3325,2,4,93
3326,2,3,40
3327,2,3,55
3328,2,3,82
3329,2,3,17
3330,2,3,45
3331,2,4,135
3332,2,3,47
3333,2,3,45
3334,2,4,65
3335,2,4,47
3336,2,3,25
3337,2,4,73
3338,2,3,62
3339,2,4,59
3340,2,4,84
3341,2,3,55
3342,2,4,84
3343,2,5,135
3344,2,3,123
3345,2,3,42
3346,2,2,27
3347,2,4,79
3348,2,4,58
3349,2,3,60
3350,2,3,23
3351,2,4,73
3352,2,2,32
3353,2,2,52
3354,2,3,23
3355,2,3,53
3356,2,3,49
3357,2,3,61
3358,2,3,50
3359,2,2,17
3360,2,4,35
3361,2,4,108
3362,2,4,71
3363,2,2,36
3364,2,4,73
3365,2,3,56
3366,2,4,72
3367,2,4,141
3368,2,4,70
3369,2,3,37
3370,2,4,82
3371,2,3,40
3372,2,3,51
3373,2,3,45
3374,2,4,75
3375,2,3,47
3376,2,4,83
3377,2,2,39
3378,2,3,34
3379,2,1,59
3380,2,3,68
3381,2,3,51
3382,2,4,28
3383,2,5,102
3384,2,4,89
3385,2,4,93
3386,2,4,96
3387,2,3,44
3388,2,3,26
3389,2,3,28
3390,2,3,46
3391,2,4,104
3392,2,3,35
3393,2,3,36
3394,2,3,107
3395,2,3,36
3396,2,3,43
3397,2,4,132
3398,2,4,106
3399,2,4,78
3400,2,3,87
3401,2,3,37
3402,2,4,74
3403,2,3,78
3404,2,4,55
3405,2,3,91
3406,2,4,85
3407,2,4,90
3408,2,3,52
3409,2,3,100
3410,2,3,45
3411,2,4,55
3412,2,4,73
3413,2,3,42
3414,2,4,72
3415,2,3,45
3416,2,3,31
3417,2,3,68
3418,2,5,116
3419,2,2,57
3420,2,4,90
3421,2,4,96
3422,2,2,19
3423,2,2,21
3424,2,4,97
3425,2,4,69
3426,2,1,7
3427,2,4,44
3428,2,6,104
3429,2,2,30
3430,2,3,47
3431,2,3,59
3432,2,4,23
3433,2,3,44
3434,2,2,27
3435,2,2,22
3436,2,4,48
3437,2,3,34
3438,2,3,35
3439,2,3,34
3440,2,4,96
3441,2,2,56
3442,2,4,38
3443,2,4,93
3444,2,4,53
3445,2,4,73
3446,2,4,86
3447,2,4,91
3448,2,3,90
3449,2,4,78
3450,2,3,44
3451,2,4,66
3452,2,3,45
3453,2,4,61
3454,2,2,25
3455,2,3,79
3456,2,3,60
3457,2,3,60
3458,2,4,45
3459,2,3,47
3460,2,4,101
3461,2,3,29
3462,2,3,43
3463,2,3,44
3464,2,4,85
3465,2,3,31
3466,2,3,47
3467,2,4,105
3468,2,4,83
3469,2,4,81
3470,2,4,77
3471,2,3,44
3472,2,3,35
3473,2,2,9
3474,2,4,85
3475,2,2,35
3476,2,3,105
3477,2,3,54
3478,2,2,55
3479,2,3,41
3480,2,3,49
3481,2,4,41
3482,2,3,50
3483,2,4,84
3484,2,3,35
3485,2,4,110
3486,2,1,22
3487,2,4,94
3488,2,3,57
3489,2,3,54
3490,2,4,62
3491,2,2,15
3492,2,4,82
3493,2,2,8
3494,2,2,31
3495,2,4,46
3496,2,4,67
3497,2,3,40
3498,2,4,45
3499,2,2,90
3500,2,2,21
3501,2,4,75
3502,2,3,50
3503,2,3,52
3504,2,4,28
3505,2,3,26
3506,2,4,68
3507,2,4,58
3508,2,3,63
3509,2,5,109
3510,2,3,35
3511,2,3,46
3512,2,4,75
3513,2,3,44
3514,2,4,73
3515,2,3,53
3516,2,4,81
3517,2,2,20
3518,2,4,72
3519,2,4,69
3520,2,4,138
3521,2,4,68
3522,2,3,55
3523,2,4,86
3524,2,4,53
3525,2,3,77
3526,2,3,30
3527,2,4,48
3528,2,4,90
3529,2,4,93
3530,2,4,82
3531,2,4,112
3532,2,3,57
3533,2,4,62
3534,2,3,58
3535,2,3,34
3536,2,3,51
3537,2,4,137
3538,2,3,63
3539,2,4,161
3540,2,3,68
3541,2,4,37
3542,2,4,64
3543,2,3,19
3544,2,4,75
3545,2,4,68
3546,2,4,165
3547,2,4,45
3548,2,3,68
3549,2,4,55
3550,2,4,72
3551,2,3,102
3552,2,3,46
3553,2,3,49
3554,2,3,63
3555,2,4,86
3556,2,1,8
3557,2,3,77
3558,2,3,46
3559,2,3,50
3560,2,3,56
3561,2,3,55
3562,2,3,54
3563,2,3,59
3564,2,4,62
3565,2,4,71
3566,2,4,46
3567,2,4,63
3568,2,5,60
3569,2,3,77
3570,2,5,107
3571,2,4,44
3572,2,2,22
3573,2,4,92
3574,2,4,76
3575,2,3,106
3576,2,3,35
3577,2,4,61
3578,2,4,63
3579,2,4,88
3580,2,3,31
3581,2,3,48
3582,2,3,30
3583,2,3,40
3584,2,4,39
3585,2,3,25
3586,2,3,34
3587,2,3,17
3588,2,2,12
3589,2,4,105
3590,2,2,66
3591,2,3,97
3592,2,3,49
3593,2,4,72
3594,2,4,106
3595,2,4,69
3596,2,4,70
3597,2,2,12
3598,2,3,57
3599,2,3,45
3600,2,4,36
3601,2,4,117
3602,2,3,37
3603,2,2,20
3604,2,3,16
3605,2,3,118
3606,2,4,41
3607,2,4,146
3608,2,4,64
3609,2,4,71
3610,2,3,37
3611,2,2,12
3612,2,4,65
3613,2,4,78
3614,2,4,83
3615,2,4,56
3616,2,4,44
3617,2,3,34
3618,2,4,37
3619,2,4,92
3620,2,4,78
3621,2,4,73
3622,2,5,42
3623,2,3,33
3624,2,4,72
3625,2,3,34
3626,2,5,103
3627,2,4,68
3628,2,4,100
3629,2,4,68
3630,2,3,47
3631,2,3,52
