id,set,human_score,char_6
14834,6,2,25
14835,6,3,38
14836,6,4,34
14837,6,1,35
14838,6,3,37
14839,6,4,45
14840,6,3,34
14841,6,3,36
14842,6,3,24
14843,6,3,27
14844,6,3,60
14845,6,4,74
14846,6,4,44
14847,6,3,46
14848,6,2,29
14849,6,3,39
14850,6,1,34
14851,6,3,26
14852,6,3,17
14853,6,2,22
14854,6,3,33
14855,6,4,51
14856,6,2,28
14857,6,4,57
14858,6,3,23
14859,6,2,33
14860,6,3,52
14861,6,3,42
14862,6,3,29
14863,6,3,28
14864,6,4,44
14865,6,3,37
14866,6,2,13
14867,6,2,22
14868,6,3,53
14869,6,2,24
14870,6,2,26
14871,6,3,38
14872,6,3,40
14873,6,2,25
14874,6,1,12
14875,6,3,16
14876,6,3,46
14877,6,2,15
14878,6,2,33
14879,6,3,33
14880,6,3,29
14881,6,4,54
14882,6,4,59
14883,6,3,55
14884,6,3,32
14885,6,2,25
14886,6,3,40
14887,6,3,44
14888,6,2,34
14889,6,3,43
14890,6,3,29
14891,6,1,25
14892,6,3,52
14893,6,2,20
14894,6,4,37
14895,6,2,29
14896,6,4,60
14897,6,3,50
14898,6,4,45
14899,6,1,19
14900,6,3,35
14901,6,1,11
14902,6,4,46
14903,6,3,51
14904,6,3,48
14905,6,1,13
14906,6,3,22
14907,6,3,27
14908,6,2,36
14909,6,3,36
14910,6,3,22
14911,6,1,16
14912,6,3,24
14913,6,3,42
14914,6,3,41
14915,6,3,22
14916,6,3,42
14917,6,3,35
14918,6,3,41
14919,6,2,21
14920,6,3,50
14921,6,3,40
14922,6,3,54
14923,6,3,35
14924,6,3,41
14925,6,3,31
14926,6,3,63
14927,6,2,21
14928,6,2,36
14929,6,2,17
14930,6,4,37
14931,6,2,15
14932,6,3,39
14933,6,4,35
14934,6,4,53
14935,6,3,27
14936,6,3,30
14937,6,1,30
14938,6,3,38
14939,6,0,11
14940,6,3,36
14941,6,3,47
14942,6,3,47
14943,6,3,54
14944,6,4,46
14945,6,2,17
14946,6,3,33
14947,6,3,56
14948,6,2,32
14949,6,1,12
14950,6,3,41
14951,6,0,27
14952,6,2,13
14953,6,3,36
14954,6,2,37
14955,6,3,31
14956,6,4,93
14957,6,0,5
14958,6,2,17
14959,6,3,34
14960,6,3,26
14961,6,3,31
14962,6,2,35
14963,6,4,45
14964,6,2,28
14965,6,2,22
14966,6,3,33
14967,6,4,51
14968,6,3,36
14969,6,2,18
14970,6,3,40
14971,6,3,38
14972,6,4,40
14973,6,1,24
14974,6,3,29
14975,6,3,35
14976,6,3,37
14977,6,3,37
14978,6,4,51
14979,6,1,15
14980,6,3,28
14981,6,3,31
14982,6,4,41
14983,6,2,19
