id,set,human_score,char_8
11827,5,2,6
11828,5,2,10
11829,5,3,7
11830,5,1,1
11831,5,3,7
11832,5,3,8
11833,5,3,15
11834,5,4,15
11835,5,3,17
11836,5,3,8
11837,5,1,0
11838,5,1,6
11839,5,1,3
11840,5,1,3
11841,5,2,6
11842,5,2,2
11843,5,4,9
11844,5,3,5
11845,5,2,6
11846,5,2,6
11847,5,4,8
11848,5,2,10
11849,5,2,9
11850,5,4,13
11851,5,2,6
11852,5,2,4
11853,5,2,6
11854,5,1,0
11855,5,3,15
11856,5,4,19
11857,5,4,17
11858,5,3,4
11859,5,2,4
11860,5,3,10
11861,5,3,6
11862,5,3,9
11863,5,3,4
11864,5,2,13
11865,5,3,9
11866,5,4,27
11867,5,2,5
11868,5,3,11
11869,5,3,6
11870,5,2,3
11871,5,1,2
11872,5,3,9
11873,5,3,13
11874,5,3,16
11875,5,3,5
11876,5,2,5
11877,5,2,3
11878,5,3,12
11879,5,2,4
11880,5,1,1
11881,5,3,4
11882,5,3,1
11883,5,3,10
11884,5,4,25
11885,5,2,4
11886,5,3,11
11887,5,2,9
11888,5,1,1
11889,5,2,5
11890,5,2,8
11891,5,3,16
11892,5,2,4
11893,5,3,6
11894,5,2,4
11895,5,3,3
11896,5,3,9
11897,5,3,9
11898,5,3,13
11899,5,3,7
11900,5,3,14
11901,5,3,9
11902,5,1,1
11903,5,1,0
11904,5,3,4
11905,5,3,11
11906,5,4,10
11907,5,2,5
11908,5,3,7
11909,5,2,3
11910,5,1,2
11911,5,3,10
11912,5,2,4
11913,5,2,3
11914,5,1,7
11915,5,2,7
11916,5,3,5
11917,5,2,7
11918,5,2,4
11919,5,1,5
11920,5,3,12
11921,5,3,1
11922,5,2,4
11923,5,2,8
11924,5,2,6
11925,5,2,1
11926,5,1,7
11927,5,2,2
11928,5,3,15
11929,5,2,10
11930,5,2,7
11931,5,3,5
11932,5,4,19
11933,5,3,17
11934,5,3,4
11935,5,1,2
11936,5,2,17
11937,5,4,17
11938,5,3,6
11939,5,3,11
11940,5,2,3
11941,5,3,4
11942,5,3,11
11943,5,3,8
11944,5,2,1
11945,5,4,23
11946,5,3,13
11947,5,2,8
11948,5,2,4
11949,5,3,8
11950,5,1,4
11951,5,3,8
11952,5,1,5
11953,5,1,1
11954,5,4,23
11955,5,1,2
11956,5,2,10
11957,5,4,14
11958,5,2,2
11959,5,2,14
11960,5,3,16
11961,5,1,1
11962,5,3,13
11963,5,4,17
11964,5,3,10
11965,5,3,9
11966,5,1,10
11967,5,2,1
11968,5,2,7
11969,5,2,5
11970,5,4,7
11971,5,1,1
11972,5,3,6
11973,5,2,8
11974,5,2,8
11975,5,4,8
11976,5,1,2
11977,5,1,0
11978,5,3,12
11979,5,4,20
11980,5,4,23
11981,5,2,6
11982,5,2,3
11983,5,1,3
11984,5,2,5
11985,5,4,13
11986,5,4,9
11987,5,2,6
11988,5,3,11
11989,5,3,14
11990,5,4,9
11991,5,3,11
11992,5,2,2
11993,5,1,4
11994,5,2,7
11995,5,1,3
11996,5,2,9
11997,5,4,15
11998,5,1,0
11999,5,3,1
12000,5,2,11
12001,5,2,1
12002,5,1,1
12003,5,3,10
12004,5,2,1
12005,5,3,4
12006,5,1,1
12007,5,3,4
12008,5,3,3
12009,5,2,8
12010,5,2,12
12011,5,3,11
12012,5,2,10
12013,5,1,3
12014,5,3,16
12015,5,2,7
12016,5,3,11
12017,5,1,1
12018,5,4,11
12019,5,2,6
12020,5,3,13
12021,5,3,9
12022,5,2,1
12023,5,1,1
12024,5,3,11
