id,set,human_score,char_4
14834,6,2,48
14835,6,3,81
14836,6,4,70
14837,6,1,89
14838,6,3,74
14839,6,4,88
14840,6,3,67
14841,6,3,62
14842,6,3,51
14843,6,3,54
14844,6,3,100
14845,6,4,137
14846,6,4,88
14847,6,3,88
14848,6,2,55
14849,6,3,72
14850,6,1,54
14851,6,3,52
14852,6,3,36
14853,6,2,42
14854,6,3,53
14855,6,4,103
14856,6,2,65
14857,6,4,108
14858,6,3,49
14859,6,2,59
14860,6,3,97
14861,6,3,83
14862,6,3,64
14863,6,3,46
14864,6,4,70
14865,6,3,80
14866,6,2,25
14867,6,2,40
14868,6,3,86
14869,6,2,68
14870,6,2,59
14871,6,3,65
14872,6,3,65
14873,6,2,47
14874,6,1,26
14875,6,3,47
14876,6,3,98
14877,6,2,29
14878,6,2,57
14879,6,3,55
14880,6,3,69
14881,6,4,82
14882,6,4,103
14883,6,3,109
14884,6,3,56
14885,6,2,71
14886,6,3,78
14887,6,3,82
14888,6,2,61
14889,6,3,71
14890,6,3,62
14891,6,1,42
14892,6,3,100
14893,6,2,34
14894,6,4,74
14895,6,2,67
14896,6,4,119
14897,6,3,80
14898,6,4,87
14899,6,1,43
14900,6,3,63
14901,6,1,15
14902,6,4,92
14903,6,3,79
14904,6,3,92
14905,6,1,29
14906,6,3,46
14907,6,3,54
14908,6,2,67
14909,6,3,60
14910,6,3,45
14911,6,1,26
14912,6,3,43
14913,6,3,68
14914,6,3,77
14915,6,3,44
14916,6,3,73
14917,6,3,68
14918,6,3,74
14919,6,2,56
14920,6,3,84
14921,6,3,77
14922,6,3,100
14923,6,3,72
14924,6,3,75
14925,6,3,60
14926,6,3,111
14927,6,2,40
14928,6,2,74
14929,6,2,36
14930,6,4,70
14931,6,2,38
14932,6,3,76
14933,6,4,63
14934,6,4,93
14935,6,3,54
14936,6,3,58
14937,6,1,54
14938,6,3,72
14939,6,0,20
14940,6,3,72
14941,6,3,95
14942,6,3,83
14943,6,3,96
14944,6,4,80
14945,6,2,37
14946,6,3,65
14947,6,3,103
14948,6,2,53
14949,6,1,22
14950,6,3,85
14951,6,0,60
14952,6,2,28
14953,6,3,71
14954,6,2,62
14955,6,3,52
14956,6,4,155
14957,6,0,11
14958,6,2,30
14959,6,3,78
14960,6,3,67
14961,6,3,60
14962,6,2,74
14963,6,4,80
14964,6,2,58
14965,6,2,41
14966,6,3,61
14967,6,4,94
14968,6,3,65
14969,6,2,35
14970,6,3,70
14971,6,3,73
14972,6,4,80
14973,6,1,46
14974,6,3,57
14975,6,3,67
14976,6,3,70
14977,6,3,66
14978,6,4,89
14979,6,1,25
14980,6,3,55
14981,6,3,54
14982,6,4,73
14983,6,2,35
14984,6,3,48
14985,6,0,67
14986,6,3,66
14987,6,4,90
14988,6,3,83
14989,6,3,59
14990,6,4,91
14991,6,3,71
14992,6,3,45
14993,6,2,52
14994,6,3,120
14995,6,4,93
14996,6,2,52
14997,6,1,27
14998,6,3,82
14999,6,4,85
15000,6,4,127
15001,6,3,74
15002,6,3,49
15003,6,1,45
15004,6,4,116
15005,6,3,54
15006,6,3,70
15007,6,3,80
15008,6,3,89
15009,6,4,102
15010,6,1,18
15011,6,3,94
15012,6,3,62
15013,6,2,19
15014,6,2,45
15015,6,3,53
15016,6,2,18
15017,6,0,2
15018,6,2,34
15019,6,3,118
15020,6,2,42
15021,6,3,70
15022,6,3,84
15023,6,3,66
