id,set,human_score,char_8
20716,8,34,17
20717,8,46,21
20718,8,40,28
20719,8,30,4
20721,8,26,1
20722,8,40,20
20723,8,40,21
20724,8,34,5
20725,8,41,38
20726,8,40,18
20727,8,31,8
20728,8,44,71
20732,8,31,10
20733,8,36,30
20734,8,43,55
20735,8,20,12
20736,8,45,29
20737,8,40,11
20739,8,30,23
20741,8,35,5
20742,8,40,20
20743,8,42,42
20745,8,34,36
20746,8,33,15
20747,8,38,11
20748,8,36,19
20751,8,45,14
20754,8,31,31
20755,8,30,9
20756,8,34,25
20757,8,33,23
20758,8,40,35
20759,8,47,20
20760,8,30,32
20761,8,40,29
20762,8,32,20
20763,8,40,28
20764,8,30,10
20766,8,45,52
20767,8,45,14
20768,8,45,31
20769,8,50,38
20770,8,39,24
20771,8,33,13
20772,8,33,12
20773,8,34,6
20774,8,40,6
20775,8,33,15
20776,8,33,23
20777,8,40,11
20778,8,36,17
20779,8,37,18
20781,8,40,29
20783,8,33,21
20784,8,37,18
20785,8,42,14
20787,8,40,7
20790,8,40,26
20791,8,38,20
20792,8,31,10
20793,8,42,39
20794,8,40,18
20795,8,35,16
20796,8,35,26
20797,8,33,9
20800,8,33,28
20802,8,30,22
20803,8,37,10
20804,8,40,17
20805,8,40,21
20806,8,35,20
20807,8,35,17
20808,8,31,19
20809,8,40,21
20812,8,40,36
20813,8,36,19
20814,8,32,33
20815,8,31,33
20817,8,30,1
20818,8,32,31
20819,8,30,8
20821,8,55,55
20822,8,45,34
20823,8,41,50
20824,8,45,43
20825,8,33,21
20826,8,60,33
20827,8,45,14
20828,8,28,5
20829,8,49,36
20830,8,33,12
20831,8,29,1
20832,8,36,21
20833,8,40,21
20835,8,40,27
20836,8,40,24
20838,8,27,4
20839,8,24,0
20840,8,32,10
20841,8,33,17
20842,8,40,26
20844,8,30,26
20846,8,34,16
20847,8,35,9
20848,8,30,32
20849,8,44,30
20850,8,31,7
20851,8,32,13
20852,8,40,27
20853,8,32,14
20856,8,40,25
20857,8,36,12
20859,8,43,24
20860,8,36,34
20861,8,40,25
20862,8,45,31
20863,8,36,16
20865,8,38,10
20866,8,37,15
20869,8,36,15
20870,8,31,15
20871,8,20,3
20872,8,38,25
20874,8,32,20
20876,8,37,27
20877,8,40,24
20878,8,35,19
20879,8,40,28
20881,8,28,11
20882,8,38,20
20883,8,36,15
20884,8,43,25
20885,8,34,9
20887,8,32,15
20888,8,50,45
20889,8,40,16
20892,8,40,13
20893,8,37,12
20894,8,36,16
20895,8,40,11
20896,8,30,8
20897,8,32,6
20898,8,44,35
20899,8,37,17
20900,8,42,21
20901,8,40,24
20902,8,40,29
20904,8,30,12
20905,8,34,17
20906,8,44,12
20907,8,36,18
20908,8,35,7
20909,8,34,13
20910,8,32,21
20911,8,40,16
20913,8,34,25
20914,8,40,28
20915,8,40,24
20916,8,37,29
20917,8,38,7
20918,8,29,20
20919,8,34,11
20920,8,32,13
20921,8,43,52
20922,8,37,7
20923,8,34,28
20924,8,29,13
20925,8,30,16
20926,8,47,37
20927,8,36,34
20928,8,40,23
20929,8,29,7
20930,8,40,45
20931,8,41,22
20932,8,40,39
20933,8,32,43
