id,set,human_score,char_10
2,1,9,9
3,1,7,4
4,1,10,13
5,1,8,6
6,1,8,2
7,1,10,7
8,1,10,16
9,1,9,12
10,1,9,8
11,1,8,4
12,1,8,1
13,1,7,0
14,1,6,0
15,1,6,1
16,1,12,19
17,1,8,1
18,1,8,0
19,1,4,4
20,1,6,4
21,1,8,2
22,1,3,0
23,1,10,0
24,1,11,13
25,1,8,6
26,1,9,5
27,1,4,3
28,1,9,4
29,1,9,5
30,1,8,2
31,1,10,10
32,1,10,9
33,1,6,3
34,1,8,2
35,1,9,8
36,1,10,12
37,1,12,8
38,1,8,7
39,1,10,6
40,1,7,3
41,1,2,0
42,1,8,1
43,1,6,2
44,1,8,0
45,1,8,1
46,1,8,9
47,1,8,1
48,1,11,4
49,1,6,10
50,1,5,2
51,1,9,2
52,1,7,4
53,1,8,5
54,1,10,4
55,1,8,5
56,1,10,22
57,1,9,1
58,1,7,0
59,1,8,5
60,1,4,3
61,1,8,1
62,1,8,2
63,1,8,9
64,1,7,0
65,1,9,7
66,1,9,9
67,1,8,11
68,1,9,4
69,1,7,3
70,1,12,15
71,1,10,3
72,1,10,10
73,1,8,5
74,1,7,0
75,1,8,5
76,1,8,13
77,1,10,18
78,1,10,2
79,1,10,1
80,1,8,5
81,1,8,3
82,1,8,10
83,1,7,5
84,1,6,0
85,1,10,4
86,1,8,20
87,1,10,11
88,1,9,5
89,1,6,0
90,1,7,2
91,1,8,2
92,1,11,6
93,1,11,20
94,1,8,9
95,1,10,1
96,1,7,4
97,1,8,8
98,1,11,4
99,1,8,2
100,1,7,0
101,1,10,5
102,1,8,2
103,1,9,3
104,1,10,9
105,1,9,2
106,1,11,7
107,1,10,16
108,1,8,7
109,1,8,2
110,1,6,6
111,1,11,16
112,1,9,8
113,1,8,3
114,1,8,11
115,1,9,3
116,1,4,1
117,1,8,3
118,1,12,11
119,1,10,3
120,1,8,4
121,1,8,1
122,1,9,8
123,1,10,8
124,1,7,0
125,1,5,3
126,1,8,3
127,1,9,6
128,1,9,5
129,1,10,2
130,1,10,10
131,1,10,5
132,1,11,15
133,1,10,0
134,1,10,12
135,1,7,7
136,1,9,6
137,1,7,3
138,1,10,6
139,1,7,1
140,1,9,7
141,1,10,7
142,1,10,13
143,1,7,4
144,1,9,8
145,1,10,14
146,1,6,1
147,1,12,15
148,1,9,1
149,1,8,2
150,1,8,2
151,1,8,1
152,1,6,0
153,1,9,3
154,1,12,6
155,1,10,4
156,1,8,3
157,1,9,5
158,1,9,7
159,1,10,2
160,1,8,0
161,1,10,9
162,1,12,16
163,1,8,1
164,1,8,4
165,1,9,3
166,1,10,13
167,1,8,3
168,1,9,11
169,1,6,4
170,1,8,6
171,1,8,0
172,1,8,2
173,1,8,1
174,1,8,0
175,1,8,1
176,1,10,4
177,1,8,0
178,1,8,7
179,1,8,12
180,1,10,9
181,1,10,12
182,1,8,0
183,1,8,1
184,1,8,1
185,1,8,9
186,1,8,0
187,1,5,1
188,1,9,6
189,1,6,7
190,1,10,5
191,1,8,3
192,1,11,1
193,1,8,9
194,1,10,8
195,1,5,2
196,1,8,1
197,1,10,7
198,1,10,13
199,1,11,20
200,1,8,3
201,1,9,11
202,1,8,1
203,1,10,4
204,1,10,5
205,1,10,4
206,1,10,10
207,1,8,2
208,1,6,0
209,1,6,1
210,1,9,12
211,1,6,4
212,1,7,0
213,1,8,2
214,1,8,8
215,1,10,26
216,1,8,6
217,1,10,9
218,1,8,2
219,1,9,8
220,1,10,15
221,1,6,0
222,1,9,13
223,1,8,1
224,1,8,4
225,1,12,3
226,1,8,6
227,1,9,3
228,1,8,0
229,1,8,2
230,1,9,1
231,1,8,6
232,1,12,8
233,1,7,7
234,1,8,5
235,1,7,2
236,1,6,0
237,1,8,5
238,1,9,2
239,1,9,4
240,1,8,6
241,1,9,5
242,1,9,3
243,1,11,4
244,1,7,2
245,1,7,3
246,1,11,13
247,1,8,6
248,1,9,4
249,1,9,3
250,1,10,2
251,1,9,12
252,1,9,3
253,1,6,0
254,1,10,2
255,1,8,4
256,1,8,2
257,1,8,0
258,1,11,11
259,1,9,6
260,1,7,1
261,1,9,2
262,1,8,2
263,1,10,8
264,1,8,12
265,1,11,9
266,1,11,10
267,1,10,17
268,1,8,7
269,1,9,3
270,1,8,4
271,1,8,1
272,1,10,6
273,1,8,1
274,1,9,13
275,1,11,4
276,1,8,2
277,1,9,2
278,1,8,9
279,1,10,12
280,1,10,4
281,1,7,1
282,1,8,3
283,1,6,1
284,1,8,0
285,1,11,4
286,1,4,0
287,1,12,14
288,1,8,4
289,1,10,10
290,1,11,9
291,1,11,7
292,1,11,11
293,1,8,0
294,1,10,4
295,1,10,6
296,1,10,3
297,1,9,1
298,1,8,3
299,1,8,5
300,1,8,4
301,1,9,4
302,1,10,14
303,1,10,9
304,1,9,5
305,1,10,6
306,1,8,6
307,1,9,4
308,1,6,0
309,1,9,1
310,1,10,24
311,1,9,3
312,1,7,1
314,1,9,1
315,1,10,18
316,1,9,14
317,1,10,16
318,1,8,2
319,1,9,9
320,1,8,5
321,1,12,10
322,1,8,4
323,1,10,6
324,1,8,1
325,1,9,1
326,1,10,25
327,1,6,1
328,1,8,2
329,1,8,2
330,1,11,12
331,1,10,9
332,1,8,2
333,1,9,4
334,1,10,7
335,1,9,5
336,1,11,6
337,1,10,11
338,1,8,0
339,1,11,7
340,1,9,9
341,1,8,5
342,1,9,7
343,1,9,2
345,1,10,3
346,1,12,11
347,1,7,4
348,1,8,1
349,1,8,3
350,1,8,3
351,1,9,4
352,1,7,0
353,1,5,0
354,1,8,8
355,1,6,2
356,1,8,4
357,1,8,4
358,1,7,2
359,1,2,0
360,1,6,6
361,1,10,8
362,1,10,24
363,1,8,0
364,1,11,28
365,1,9,4
366,1,8,2
367,1,8,7
368,1,9,5
369,1,8,5
370,1,10,17
371,1,8,2
372,1,10,8
373,1,8,5
374,1,7,2
375,1,4,0
376,1,8,4
377,1,10,10
378,1,11,4
379,1,9,4
380,1,10,9
381,1,10,4
382,1,7,2
383,1,11,16
384,1,8,6
385,1,11,18
386,1,10,2
387,1,8,2
388,1,7,2
389,1,8,8
390,1,10,3
391,1,12,18
392,1,8,3
393,1,8,2
394,1,7,0
395,1,6,1
396,1,7,2
397,1,10,11
398,1,10,5
399,1,8,4
400,1,8,8
401,1,6,0
402,1,8,7
403,1,8,2
404,1,8,1
405,1,9,15
406,1,8,0
407,1,8,4
408,1,8,3
409,1,8,10
410,1,8,0
411,1,12,10
412,1,10,13
413,1,9,5
414,1,8,0
415,1,7,1
416,1,6,0
417,1,8,5
418,1,12,35
419,1,6,0
420,1,8,5
421,1,6,1
422,1,7,1
423,1,9,7
424,1,9,10
425,1,10,0
426,1,9,3
427,1,11,12
428,1,8,15
429,1,9,3
430,1,8,1
431,1,11,7
432,1,8,2
433,1,11,13
434,1,7,0
435,1,11,3
436,1,8,7
437,1,8,3
438,1,8,1
439,1,10,0
440,1,8,0
441,1,8,6
442,1,10,11
443,1,8,1
444,1,8,5
445,1,8,1
446,1,10,20
447,1,11,4
448,1,9,7
449,1,2,0
450,1,7,2
451,1,8,10
452,1,7,0
453,1,9,7
454,1,8,1
455,1,4,0
456,1,7,0
457,1,10,10
458,1,9,5
459,1,8,1
460,1,8,9
461,1,8,6
462,1,8,6
463,1,8,12
464,1,7,1
465,1,8,1
466,1,9,8
467,1,8,10
468,1,8,0
469,1,9,5
470,1,8,3
471,1,8,7
472,1,12,14
473,1,7,0
474,1,6,1
475,1,9,2
476,1,8,1
477,1,6,2
478,1,8,5
479,1,10,8
480,1,8,0
481,1,10,25
482,1,9,9
483,1,9,4
484,1,7,6
485,1,10,2
486,1,9,1
487,1,8,4
488,1,8,3
489,1,9,5
490,1,8,7
491,1,8,1
492,1,7,6
493,1,8,5
494,1,9,7
495,1,8,0
496,1,9,1
497,1,9,5
498,1,12,15
499,1,9,2
500,1,10,12
501,1,8,3
502,1,7,0
503,1,8,4
504,1,10,16
505,1,10,6
506,1,7,0
507,1,10,8
508,1,9,8
509,1,11,2
510,1,7,0
511,1,8,3
512,1,8,0
513,1,8,6
514,1,8,9
515,1,8,1
516,1,8,8
517,1,8,0
518,1,8,4
519,1,12,5
520,1,6,6
521,1,7,0
522,1,9,6
523,1,10,4
524,1,8,7
525,1,9,6
526,1,7,2
527,1,8,6
528,1,6,1
529,1,7,4
530,1,10,5
531,1,10,5
532,1,8,2
533,1,8,5
534,1,11,40
535,1,8,4
536,1,8,5
537,1,8,3
538,1,8,0
539,1,9,0
540,1,8,2
541,1,8,2
542,1,10,10
543,1,8,8
544,1,8,16
545,1,2,0
546,1,6,0
547,1,8,7
548,1,8,7
549,1,8,20
550,1,10,11
551,1,8,3
552,1,6,6
553,1,8,1
554,1,8,8
555,1,11,5
556,1,10,10
557,1,10,6
558,1,10,9
559,1,12,11
560,1,8,2
561,1,8,1
562,1,10,1
563,1,7,8
564,1,8,9
565,1,9,0
566,1,8,10
567,1,8,6
568,1,8,6
569,1,8,2
570,1,8,2
571,1,9,10
572,1,11,9
573,1,10,7
574,1,8,5
575,1,10,11
576,1,8,6
577,1,6,0
578,1,9,3
579,1,8,3
580,1,8,7
581,1,8,5
582,1,11,8
583,1,9,0
584,1,9,2
585,1,11,10
586,1,8,3
587,1,9,1
588,1,10,13
589,1,5,0
590,1,6,0
591,1,8,1
592,1,8,2
593,1,10,4
594,1,7,5
595,1,8,15
596,1,6,0
597,1,8,10
598,1,8,0
599,1,8,11
600,1,6,0
601,1,8,4
602,1,8,5
603,1,11,8
604,1,9,5
605,1,6,0
606,1,8,8
607,1,9,10
608,1,7,3
609,1,7,3
610,1,7,1
611,1,9,3
612,1,10,12
613,1,8,3
614,1,6,0
615,1,9,9
616,1,8,1
617,1,9,3
618,1,8,6
619,1,11,10
620,1,7,1
621,1,8,0
622,1,8,3
623,1,6,0
624,1,8,0
625,1,11,2
626,1,7,1
627,1,8,6
628,1,11,3
629,1,11,11
630,1,8,3
631,1,6,2
632,1,10,10
633,1,8,4
634,1,5,0
635,1,10,3
636,1,9,7
637,1,8,4
638,1,8,7
639,1,6,0
640,1,7,3
641,1,7,4
642,1,8,1
643,1,10,8
644,1,8,16
645,1,8,1
646,1,9,2
647,1,11,6
648,1,6,2
649,1,8,2
650,1,10,6
651,1,8,2
652,1,9,3
653,1,8,11
654,1,10,8
655,1,7,1
656,1,9,1
657,1,9,1
658,1,8,6
659,1,10,7
660,1,11,10
661,1,8,2
662,1,6,1
663,1,8,1
664,1,9,3
665,1,7,0
666,1,8,11
667,1,9,1
668,1,10,10
669,1,8,5
670,1,8,1
671,1,8,7
672,1,9,6
673,1,6,1
674,1,8,2
675,1,8,1
676,1,8,2
677,1,8,1
678,1,8,2
679,1,8,2
680,1,9,2
681,1,8,5
682,1,11,4
683,1,10,5
684,1,8,12
685,1,8,15
686,1,9,1
687,1,8,0
688,1,9,1
689,1,8,4
690,1,9,3
691,1,6,2
692,1,6,0
693,1,8,3
694,1,8,7
695,1,9,2
696,1,8,3
697,1,8,4
698,1,6,2
699,1,12,22
700,1,8,0
701,1,8,7
702,1,6,3
703,1,8,10
704,1,7,1
705,1,8,3
706,1,10,12
707,1,8,4
708,1,9,4
709,1,10,8
710,1,11,5
711,1,10,6
712,1,9,0
713,1,10,3
714,1,9,2
715,1,8,0
716,1,9,1
717,1,8,9
718,1,10,7
719,1,7,7
720,1,10,8
721,1,9,5
722,1,10,10
723,1,10,4
724,1,8,6
725,1,6,3
726,1,10,6
727,1,6,2
728,1,8,6
729,1,7,4
730,1,10,12
731,1,8,16
732,1,9,1
733,1,8,0
734,1,10,5
735,1,9,5
736,1,10,2
737,1,8,1
738,1,6,3
739,1,9,7
740,1,8,4
741,1,8,9
742,1,10,6
743,1,10,9
744,1,9,4
745,1,9,10
746,1,8,4
747,1,8,3
748,1,8,3
749,1,10,6
750,1,8,0
751,1,8,1
752,1,7,0
753,1,8,4
754,1,9,11
755,1,9,8
756,1,8,1
757,1,9,3
758,1,8,2
759,1,10,8
760,1,9,0
761,1,8,5
762,1,10,15
763,1,8,6
764,1,9,6
765,1,7,0
766,1,8,1
767,1,8,0
768,1,8,2
769,1,10,20
770,1,8,1
771,1,9,5
772,1,10,10
773,1,8,3
774,1,8,4
775,1,7,2
776,1,7,1
777,1,10,15
778,1,9,10
779,1,8,10
780,1,9,4
781,1,10,4
782,1,11,12
783,1,7,0
784,1,10,12
785,1,8,11
786,1,8,6
787,1,8,9
788,1,8,2
789,1,7,3
790,1,9,6
791,1,8,1
792,1,8,1
793,1,11,10
794,1,8,4
795,1,8,3
796,1,8,8
797,1,10,0
798,1,9,1
799,1,8,4
800,1,10,6
801,1,9,5
802,1,8,6
803,1,6,1
804,1,8,1
805,1,9,2
806,1,6,1
807,1,11,1
808,1,7,1
809,1,9,4
810,1,8,7
811,1,8,3
812,1,8,5
813,1,8,2
814,1,8,2
815,1,10,6
816,1,9,16
817,1,12,8
818,1,8,6
819,1,8,2
820,1,5,3
821,1,9,4
822,1,8,2
823,1,8,1
824,1,9,3
825,1,6,1
826,1,10,16
827,1,6,0
828,1,9,19
829,1,8,8
830,1,10,6
831,1,8,0
832,1,2,0
833,1,9,7
834,1,10,15
835,1,10,3
836,1,8,0
837,1,8,5
838,1,5,1
839,1,10,22
840,1,8,9
841,1,7,2
842,1,8,4
843,1,8,0
844,1,8,4
845,1,10,6
846,1,8,0
847,1,12,11
848,1,6,1
849,1,7,7
850,1,10,17
851,1,9,5
852,1,10,13
853,1,9,1
854,1,8,1
855,1,8,4
856,1,10,3
857,1,8,2
858,1,9,2
859,1,12,11
860,1,8,2
861,1,8,3
862,1,8,4
863,1,10,4
864,1,10,4
865,1,8,1
866,1,7,6
867,1,8,2
868,1,12,7
869,1,6,0
870,1,9,2
871,1,10,7
872,1,8,3
873,1,9,7
874,1,12,32
875,1,11,14
876,1,8,3
877,1,11,13
878,1,9,5
879,1,8,10
880,1,10,4
881,1,8,8
882,1,9,2
883,1,9,11
884,1,8,0
885,1,7,1
886,1,11,9
887,1,9,9
888,1,10,3
889,1,8,4
890,1,8,3
891,1,9,10
892,1,10,8
893,1,4,1
894,1,10,2
895,1,10,7
896,1,8,4
897,1,9,11
898,1,8,1
899,1,8,1
900,1,10,3
901,1,8,1
902,1,10,7
903,1,8,1
904,1,8,1
905,1,6,0
906,1,11,4
907,1,9,5
908,1,10,14
909,1,10,7
910,1,8,4
911,1,8,1
912,1,10,13
913,1,10,19
914,1,9,1
915,1,10,14
916,1,11,8
917,1,6,5
918,1,10,6
919,1,11,9
920,1,8,1
921,1,8,4
922,1,8,6
923,1,6,4
924,1,8,4
925,1,7,0
926,1,7,1
927,1,7,4
928,1,10,3
929,1,10,10
930,1,8,8
931,1,8,1
932,1,12,2
933,1,8,4
934,1,8,5
935,1,9,7
936,1,7,0
937,1,11,6
938,1,11,8
939,1,6,1
940,1,8,1
941,1,12,27
942,1,9,9
943,1,9,7
944,1,8,0
945,1,8,1
946,1,8,2
947,1,10,13
948,1,9,3
949,1,8,6
950,1,10,5
951,1,7,0
952,1,8,2
953,1,12,11
954,1,10,10
955,1,8,1
956,1,9,0
957,1,9,4
958,1,8,1
959,1,9,17
960,1,7,1
961,1,8,1
962,1,9,2
963,1,8,0
964,1,11,12
965,1,7,2
966,1,7,1
967,1,11,18
968,1,9,5
969,1,8,2
970,1,11,15
971,1,9,2
972,1,8,0
973,1,6,2
