id,set,human_score,char_6
2,1,9,82
3,1,7,53
4,1,10,132
5,1,8,88
6,1,8,36
7,1,10,90
8,1,10,85
9,1,9,69
10,1,9,62
11,1,8,76
12,1,8,81
13,1,7,20
14,1,6,48
15,1,6,34
16,1,12,111
17,1,8,45
18,1,8,48
19,1,4,11
20,1,6,30
21,1,8,74
22,1,3,7
23,1,10,99
24,1,11,110
25,1,8,64
26,1,9,66
27,1,4,17
28,1,9,71
29,1,9,62
30,1,8,47
31,1,10,84
32,1,10,89
33,1,6,26
34,1,8,58
35,1,9,65
36,1,10,85
37,1,12,83
38,1,8,67
39,1,10,67
40,1,7,33
41,1,2,7
42,1,8,37
43,1,6,29
44,1,8,39
45,1,8,44
46,1,8,53
47,1,8,51
48,1,11,65
49,1,6,61
50,1,5,18
51,1,9,56
52,1,7,43
53,1,8,61
54,1,10,81
55,1,8,52
56,1,10,143
57,1,9,80
58,1,7,36
59,1,8,83
60,1,4,16
61,1,8,62
62,1,8,41
63,1,8,47
64,1,7,32
65,1,9,77
66,1,9,77
67,1,8,57
68,1,9,76
69,1,7,31
70,1,12,107
71,1,10,65
72,1,10,150
73,1,8,67
74,1,7,38
75,1,8,78
76,1,8,66
77,1,10,102
78,1,10,76
79,1,10,61
80,1,8,89
81,1,8,58
82,1,8,77
83,1,7,34
84,1,6,17
85,1,10,102
86,1,8,102
87,1,10,65
88,1,9,59
89,1,6,44
90,1,7,42
91,1,8,41
92,1,11,105
93,1,11,144
94,1,8,44
95,1,10,72
96,1,7,50
97,1,8,62
98,1,11,79
99,1,8,57
100,1,7,33
101,1,10,83
102,1,8,53
103,1,9,67
104,1,10,81
105,1,9,63
106,1,11,92
107,1,10,136
108,1,8,48
109,1,8,43
110,1,6,36
111,1,11,123
112,1,9,75
113,1,8,53
114,1,8,81
115,1,9,49
116,1,4,11
117,1,8,50
118,1,12,96
119,1,10,60
120,1,8,62
121,1,8,29
122,1,9,99
123,1,10,76
124,1,7,41
125,1,5,27
126,1,8,45
127,1,9,73
128,1,9,82
129,1,10,51
130,1,10,152
131,1,10,79
132,1,11,111
133,1,10,73
134,1,10,80
135,1,7,43
136,1,9,70
137,1,7,31
138,1,10,75
139,1,7,29
140,1,9,75
141,1,10,101
142,1,10,95
143,1,7,39
144,1,9,72
145,1,10,114
146,1,6,15
147,1,12,133
148,1,9,55
149,1,8,68
150,1,8,45
151,1,8,32
152,1,6,33
153,1,9,66
154,1,12,99
155,1,10,88
156,1,8,48
157,1,9,92
158,1,9,92
159,1,10,102
160,1,8,36
161,1,10,73
162,1,12,117
163,1,8,59
164,1,8,60
165,1,9,76
166,1,10,95
167,1,8,40
168,1,9,82
169,1,6,45
170,1,8,44
171,1,8,47
172,1,8,46
173,1,8,39
174,1,8,58
175,1,8,66
176,1,10,68
177,1,8,45
178,1,8,47
179,1,8,70
180,1,10,61
181,1,10,128
182,1,8,43
183,1,8,83
184,1,8,38
185,1,8,67
186,1,8,65
187,1,5,13
188,1,9,59
189,1,6,27
190,1,10,67
191,1,8,48
192,1,11,85
193,1,8,82
194,1,10,99
195,1,5,20
196,1,8,50
197,1,10,61
198,1,10,97
199,1,11,119
200,1,8,66
201,1,9,77
202,1,8,55
203,1,10,57
204,1,10,65
205,1,10,113
206,1,10,80
207,1,8,50
208,1,6,37
209,1,6,22
210,1,9,89
211,1,6,28
212,1,7,27
213,1,8,24
214,1,8,65
215,1,10,136
216,1,8,63
217,1,10,89
218,1,8,42
219,1,9,63
220,1,10,101
221,1,6,31
222,1,9,103
223,1,8,64
224,1,8,50
225,1,12,89
226,1,8,38
227,1,9,63
228,1,8,55
229,1,8,30
230,1,9,73
231,1,8,47
232,1,12,113
233,1,7,48
234,1,8,71
235,1,7,48
236,1,6,17
237,1,8,59
238,1,9,53
239,1,9,89
240,1,8,50
241,1,9,33
242,1,9,73
243,1,11,65
244,1,7,42
245,1,7,29
246,1,11,110
247,1,8,67
248,1,9,61
249,1,9,67
250,1,10,61
251,1,9,82
252,1,9,61
253,1,6,36
254,1,10,80
255,1,8,49
256,1,8,40
257,1,8,64
258,1,11,108
259,1,9,81
260,1,7,48
261,1,9,85
262,1,8,34
263,1,10,100
264,1,8,67
265,1,11,65
266,1,11,104
267,1,10,110
268,1,8,51
269,1,9,68
270,1,8,34
271,1,8,56
272,1,10,88
273,1,8,44
274,1,9,70
275,1,11,89
276,1,8,54
277,1,9,71
278,1,8,68
279,1,10,101
280,1,10,70
281,1,7,47
282,1,8,72
283,1,6,25
284,1,8,49
285,1,11,96
286,1,4,7
287,1,12,113
288,1,8,57
289,1,10,84
290,1,11,116
291,1,11,104
292,1,11,117
293,1,8,44
294,1,10,64
295,1,10,67
296,1,10,82
297,1,9,102
298,1,8,60
299,1,8,48
300,1,8,85
301,1,9,53
302,1,10,143
303,1,10,70
304,1,9,87
305,1,10,81
306,1,8,70
307,1,9,58
308,1,6,14
309,1,9,59
310,1,10,83
311,1,9,52
312,1,7,26
314,1,9,66
315,1,10,89
316,1,9,110
317,1,10,126
318,1,8,65
319,1,9,85
320,1,8,49
321,1,12,101
322,1,8,52
323,1,10,50
324,1,8,71
325,1,9,74
326,1,10,175
327,1,6,35
328,1,8,52
329,1,8,45
330,1,11,134
331,1,10,84
332,1,8,51
333,1,9,61
334,1,10,122
335,1,9,63
336,1,11,108
337,1,10,73
338,1,8,34
339,1,11,111
340,1,9,83
341,1,8,56
342,1,9,88
343,1,9,79
345,1,10,72
346,1,12,113
347,1,7,31
