id,set,human_score,word_25
17834,7,15,0
17836,7,13,2
17837,7,15,3
17838,7,17,4
17839,7,13,0
17840,7,23,0
17841,7,16,2
17842,7,18,2
17843,7,12,2
17844,7,10,0
17845,7,16,3
17846,7,19,0
17847,7,17,0
17849,7,14,1
17850,7,12,3
17851,7,16,0
17852,7,17,1
17853,7,16,1
17854,7,21,2
17856,7,14,0
17857,7,18,2
17858,7,24,1
17859,7,17,1
17860,7,16,4
17861,7,16,2
17862,7,9,0
17863,7,6,0
17864,7,10,1
17865,7,17,3
17867,7,16,2
17868,7,15,3
17869,7,11,1
17870,7,19,2
17871,7,24,1
17872,7,18,0
17873,7,16,1
17874,7,20,2
17875,7,12,3
17876,7,19,3
17878,7,10,0
17879,7,7,0
17880,7,16,1
17881,7,12,2
17882,7,12,1
17883,7,20,2
17884,7,24,0
17885,7,9,2
17886,7,9,0
17887,7,20,1
17888,7,16,2
17889,7,8,1
17890,7,15,1
17891,7,20,0
17892,7,17,2
17893,7,18,1
17894,7,13,0
17896,7,12,5
17897,7,20,2
17898,7,16,1
17899,7,24,2
17900,7,16,2
17901,7,10,0
17902,7,17,3
17903,7,12,1
17904,7,17,2
17905,7,8,1
17906,7,22,2
17908,7,24,1
17909,7,21,1
17910,7,19,0
17911,7,19,0
17912,7,12,1
17913,7,16,1
17914,7,12,2
17915,7,15,3
17916,7,9,1
17917,7,8,3
17918,7,14,1
17919,7,23,1
17920,7,14,0
17921,7,10,4
17922,7,17,0
17923,7,21,0
17924,7,24,0
17926,7,21,3
17927,7,6,1
17928,7,12,3
17930,7,21,3
17931,7,24,0
17932,7,24,4
17933,7,15,0
17935,7,14,2
17936,7,9,0
17937,7,9,0
17938,7,9,4
17939,7,22,0
17940,7,8,0
17941,7,15,2
17942,7,20,1
17943,7,10,3
17944,7,18,1
17945,7,18,2
17946,7,14,0
17947,7,23,1
17949,7,6,2
17950,7,11,0
17951,7,9,1
17952,7,21,2
17953,7,16,1
17954,7,11,0
17955,7,20,3
17957,7,8,1
17959,7,7,2
17961,7,17,1
17962,7,14,2
17963,7,22,8
17964,7,21,0
17965,7,12,0
17966,7,18,1
17967,7,12,2
17968,7,19,1
17969,7,16,2
17970,7,11,1
17971,7,18,3
17973,7,15,1
17974,7,17,0
17975,7,16,0
17976,7,9,1
17977,7,16,2
17978,7,9,0
17979,7,17,1
17980,7,24,1
17981,7,11,0
17982,7,9,0
17983,7,18,0
17984,7,18,0
17985,7,14,1
17986,7,17,0
17987,7,18,2
17988,7,15,0
17989,7,13,0
17990,7,11,0
17991,7,24,1
17992,7,7,0
17993,7,17,2
17996,7,11,1
17997,7,16,3
17998,7,17,0
18000,7,22,1
18001,7,12,0
18002,7,12,4
18004,7,16,0
18005,7,20,3
18006,7,16,1
18008,7,15,1
18011,7,8,1
18012,7,17,1
18013,7,13,1
18014,7,20,0
18015,7,14,2
18016,7,24,0
18017,7,17,0
18018,7,12,0
18019,7,20,3
18020,7,13,0
18021,7,16,1
18022,7,18,2
18023,7,12,2
18025,7,21,3
18026,7,19,0
18028,7,23,4
18029,7,17,3
18030,7,21,3
18031,7,9,0
18032,7,15,1
18033,7,12,0
18034,7,24,1
18035,7,16,1
18036,7,8,1
18037,7,13,1
18038,7,21,1
18039,7,16,2
18040,7,9,2
18041,7,17,0
18042,7,16,0
18043,7,7,0
18044,7,16,0
18045,7,19,3
18046,7,8,2
18047,7,22,2
18048,7,18,0
18049,7,18,3
18050,7,8,1
18051,7,18,1
18052,7,17,2
18053,7,24,1
18054,7,12,2
18055,7,16,0
18056,7,22,2
18057,7,14,2
18058,7,18,0
18060,7,8,1
18061,7,15,2
18062,7,17,0
18064,7,17,2
18065,7,14,0
18066,7,23,0
18067,7,17,1
18068,7,24,1
18070,7,20,1
18071,7,16,1
18072,7,15,1
18073,7,18,0
18074,7,17,4
18075,7,16,0
18076,7,13,4
18077,7,18,0
18078,7,19,0
18079,7,22,3
18080,7,8,2
18081,7,23,2
18082,7,14,2
18083,7,14,1
18084,7,15,4
18086,7,15,0
18087,7,19,1
18088,7,6,1
18089,7,21,3
18090,7,16,3
18091,7,7,1
18092,7,16,1
18093,7,14,1
18094,7,17,1
18095,7,15,1
18096,7,16,2
18097,7,17,1
18098,7,22,1
18099,7,17,1
18100,7,18,4
18102,7,13,0
18103,7,11,3
